name,usrid,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,_r_simbad,main_id,main_type
2CXO J003334.3-432220,26,8.392958333333334,-43.37240277777778,0.88,0.79,33.2,2.26,False,False,False,False,False,1.904408783847803e-15,8.622217709448344e-16,9.331595769121606e-16,6.999000032398978e-16,2.8664414808074377e-16,2.1123500131503564e-16,6.846050588548989e-16,4.571062698929807e-16,0.915,0.958,,2.82,,,,,,,,,,0,2.26,6.846050588548989e-16,4.571062698929807e-16,2.8664414808074377e-16,2.1123500131503564e-16,9.331595769121606e-16,6.999000032398978e-16,,0.0,0.915,,2.26,0,1.904408783847803e-15,8.622217709448344e-16,XMM J00335-4322,8.392917,-43.3725,,AGN,A,2010A&A...518A..10V,0.380255,0.380634,[VV2010c] J003334.3-432221,AGN
2CXO J003346.2-431943,27,8.442708333333334,-43.328808333333335,0.71,0.71,85.8,9.87,False,False,False,False,False,4.469673327266942e-14,5.495062745003874e-15,3.193797884560803e-14,5.235001082905597e-15,7.753956542500587e-15,1.3012385907766934e-15,5.0047978845608025e-15,1.0475000541194387e-15,0.101,0.052,,2.81,,,,,,,,,,0,9.87,5.0047978845608025e-15,1.0475000541194387e-15,7.753956542500587e-15,1.3012385907766934e-15,3.193797884560803e-14,5.235001082905597e-15,,0.0,0.101,,9.87,0,4.469673327266942e-14,5.495062745003874e-15,ELAIS J00337-4319,8.442917,-43.328889,,AGN,A,2010A&A...518A..10V,0.6334,0.41023,ATELAIS J003346.27-431944.2,LINER
2CXO J003353.5-432127,28,8.473125,-43.35774166666667,0.8,0.76,127.4,2.94,False,False,False,False,False,2.6803065999363616e-15,1.0771839067642184e-15,1.6413504259260904e-15,9.432637769889514e-16,5.380561740102711e-16,3.5349689675068153e-16,5.009e-16,3.8160000000000003e-16,0.386,0.586,,2.82,,,,,,,,,,0,2.94,5.009e-16,3.8160000000000003e-16,5.380561740102711e-16,3.5349689675068153e-16,1.6413504259260904e-15,9.432637769889514e-16,,0.0,0.386,,2.94,0,2.6803065999363616e-15,1.0771839067642184e-15,XMM J00338-4321,8.473333,-43.357778,,AGN,A,2010A&A...518A..10V,0.525442,0.526089,ESIS 101473,AGN
2CXO J003414.9-433847,29,8.562375,-43.64642222222222,0.82,0.79,15.9,6.09,False,False,False,False,False,2.058376270682644e-14,3.741440427669055e-15,1.065919981800826e-14,3.205131870159363e-15,5.5567650042573765e-15,1.4442388325013683e-15,4.3677978845608026e-15,1.2805000442718571e-15,0.359,0.601,0.861,2.87,,,,,,,,,,0,6.09,4.3677978845608026e-15,1.2805000442718571e-15,5.5567650042573765e-15,1.4442388325013683e-15,1.065919981800826e-14,3.205131870159363e-15,,0.0,0.359,,6.09,0,2.058376270682644e-14,3.741440427669055e-15,XMM J00342-4338,8.5625,-43.646389,,AGN,A,2010A&A...518A..10V,0.345843,0.021796,ATELAIS J003414.97-433847.0,Radio
2CXO J003455.1-433544,30,8.729583333333332,-43.59575277777778,0.78,0.75,110.6,5.09,False,False,False,False,False,1.6356293864056658e-14,3.649270706671524e-15,8.934178663616286e-15,3.0530949978462137e-15,2.576510002838251e-15,8.981706854131446e-16,4.845605197602122e-15,1.7857987133385984e-15,0.05,0.008,0.932,2.85,,,,,,,,,,0,5.09,4.845605197602122e-15,1.7857987133385984e-15,2.576510002838251e-15,8.981706854131446e-16,8.934178663616286e-15,3.0530949978462137e-15,,0.0,0.05,,5.09,0,1.6356293864056658e-14,3.649270706671524e-15,XMM J00349-4335,8.729583,-43.595833,,AGN,A,2010A&A...518A..10V,0.287331,0.288325,ESIS 90747,AGN
2CXO J003502.5-433419,31,8.760416666666666,-43.57213333333333,0.79,0.75,132.8,10.7,False,False,False,False,False,7.659223269831168e-14,8.176800658772393e-15,3.780797884560803e-14,6.985000811597858e-15,1.2984253852703656e-14,2.110386854412695e-15,2.58e-14,3.690000000000001e-15,0.481,0.201,1.0,2.85,6.57977673016883e-14,5.875116756350835e-15,2.0017344213848887,0.17481192293077355,,,1.609628649425032e-05,2.0531959885382665e-06,0.272,0,10.7,2.0223494411305954e-14,2.8504196796752456e-15,9.625944371290567e-15,1.5753261079848404e-15,3.3458290763341806e-14,5.7412694722854724e-15,6.2426365319865855,1.0,0.481,0.988,10.7,0,6.330772954593833e-14,6.6006605616540916e-15,XMM J00350-4334,8.760417,-43.572222,,AGN,Q,2010A&A...518A..10V,0.320511,0.321479,SWIRE J003502.52-433419.4,QSO
2CXO J003504.4-431610,32,8.768416666666667,-43.26955,0.95,0.77,68.7,7.15,False,False,False,False,False,2.3238914233716644e-14,3.830580605777699e-15,1.1752819038952774e-14,3.274501402320426e-15,2.402690963885477e-15,7.616376369645164e-16,9.083404230878395e-15,1.83600012350787e-15,0.993,0.993,,2.79,,,,,,,,,,0,7.15,9.083404230878395e-15,1.83600012350787e-15,2.402690963885477e-15,7.616376369645164e-16,1.1752819038952774e-14,3.274501402320426e-15,,0.0,0.993,,7.15,0,2.3238914233716644e-14,3.830580605777699e-15,XMM J00350-4316,8.768333,-43.269444,,AGN,A,2010A&A...518A..10V,0.42606,0.424289,XMMES1 272,AGN
2CXO J003515.6-433357,33,8.815041666666666,-43.56601111111111,0.73,0.72,105.7,42.49,True,False,False,False,False,5.385978615864934e-13,1.8927682356326662e-14,1.8460211543919713e-13,1.380410736801306e-14,9.521595769121607e-14,4.990004544295631e-15,2.587797884560803e-13,1.1950047439331614e-14,0.998,0.999,1.0,2.85,,,,,,,,,,0,42.49,3.173875599847264e-13,9.23263065084826e-15,1.111523894321894e-13,3.720559293094387e-15,2.3623982456624334e-13,1.0594370644530345e-14,263.06987581201054,2.0,0.998,1.0,42.49,0,6.647797739831591e-13,1.453701205688776e-14,XMM J00352-4333,8.815,-43.565833,,AGN,A,2010A&A...518A..10V,0.649357,0.077826,2MASS J00351562-4333576,Seyfert_1
2CXO J003516.1-432451,34,8.817124999999999,-43.41439722222222,0.89,0.8,167.4,5.5,False,False,False,False,False,1.1658837895913807e-14,2.293238358955409e-15,4.635605197602122e-15,1.8167936163917445e-15,2.911095194763871e-15,7.136608753189122e-16,4.112137503547814e-15,1.20369899952677e-15,0.818,0.734,0.111,2.83,,,,,,,,,,0,5.5,4.101e-15,1.3420000000000001e-15,2.5962973102030683e-15,7.621574066829437e-16,5.320797884560803e-15,1.9955000284089766e-15,,0.0,0.818,,5.5,0,1.201809519476387e-14,2.522670861595285e-15,XMM J00352-4324,8.817083,-43.414444,,AGN,Q,2010A&A...518A..10V,0.187754,0.10083,ESIS 52790,QSO
2CXO J003536.8-433615,35,8.903375,-43.60425277777778,0.82,0.8,176.2,4.0,False,False,False,False,False,8.043007152671838e-15,2.3230207556417706e-15,6.746072891656431e-15,2.2619171095263486e-15,1.0295741552434467e-15,4.758780777320817e-16,2.673601057719598e-16,2.317250006116098e-16,0.681,0.932,0.879,2.85,,,,,,,,,,0,3.94,4.2050000000000003e-16,3.1960000000000006e-16,1.138093347675001e-15,5.040515798343586e-16,4.023404610251607e-15,1.573553715839004e-15,,0.0,0.681,,3.94,0,5.5819979579266084e-15,1.6829389328684062e-15,XMM J00356-4336,8.903333,-43.604167,,AGN,A,2010A&A...518A..10V,0.336832,0.337682,SWIRE J003536.82-433614.9,AGN
2CXO J003541.2-431022,36,8.921833333333332,-43.172891666666665,0.81,0.74,21.6,4.26,False,False,False,False,False,2.5974642911524187e-15,7.849931464676861e-16,1.6011591174259728e-15,7.228097133597493e-16,4.713e-16,2.132e-16,5.250051737264459e-16,2.1978652887298396e-16,0.224,0.055,,2.76,,,,,,,,,,0,4.26,5.250051737264459e-16,2.1978652887298396e-16,4.713e-16,2.132e-16,1.6011591174259728e-15,7.228097133597493e-16,,0.0,0.224,,4.26,0,2.5974642911524187e-15,7.849931464676861e-16,XMM J00356-4310,8.921667,-43.172778,,AGN,A,2010A&A...518A..10V,0.588556,0.589842,ESIS 64779,AGN
2CXO J003548.4-431444,37,8.951958333333334,-43.24568055555556,0.72,0.71,125.4,15.6,False,False,False,False,False,3.476939365368241e-14,2.8035615331970243e-15,1.8000000000000002e-14,2.52e-15,6.911e-15,7.999999999999996e-16,9.85839365368241e-15,9.325005471430292e-16,0.929,0.915,0.977,2.79,2.7947767301688312e-14,2.4352816881737417e-15,2.310734421384889,0.2547139737013946,11.903409974455741,5.69817944531207,1.012806920675326e-05,1.9785548797214695e-06,1.594,0,15.6,9.426445226546731e-15,8.37583799857502e-16,7.179344186538476e-15,7.059864851699946e-16,1.8695065771524384e-14,2.2913358417566787e-15,0.2028804139900131,1.0,0.929,0.348,15.6,0,3.530085518460959e-14,2.5397211419258615e-15,XMM J00358-4314,8.952083,-43.245556,,AGN,Q,2010A&A...518A..10V,0.54682,0.314569,2XMM J003548.3-431444,QSO
2CXO J004043.4-440852,38,10.181124999999998,-44.14798611111111,0.9,0.86,166.8,4.49,False,False,False,False,False,3.818514118845098e-14,1.2276413263772381e-14,2.2789353881086166e-14,1.1651992985804542e-14,1.0384787307364817e-14,3.0970006589744523e-15,5.0109999999999996e-15,2.313e-15,0.312,0.27,,2.62,,,,,,,,,,0,4.49,5.0109999999999996e-15,2.313e-15,1.0384787307364817e-14,3.0970006589744523e-15,2.2789353881086166e-14,1.1651992985804542e-14,,0.0,0.312,,4.49,0,3.818514118845098e-14,1.2276413263772381e-14,ELAIS J00407-4408,10.180833,-44.148056,,AGN,A,2010A&A...518A..10V,0.844294,0.843137,ELAISC15 J004043-440852,Seyfert_2
2CXO J004252.7-233227,39,10.719999999999999,-23.541005555555557,0.71,0.71,0.0,25.91,True,False,False,False,False,1.7612805771959855e-12,7.463927053294945e-14,1.7280105771959856e-12,7.451902109992331e-14,8.15e-15,1.8900000000000003e-15,2.5119999999999998e-14,3.7900000000000004e-15,0.438,0.375,1.0,1.46,1.0729701108636276e-12,3.632669772742899e-13,1.1321174978713118,0.5766495481019897,2053.0963434793402,390.8484053012695,0.0013721261803575264,0.000929566310008956,3.602,0,25.91,2.5475378059795342e-14,3.022757213981038e-15,8.063732454737066e-15,1.5443567921898052e-15,1.8815773732570014e-12,6.366996033136763e-14,15.731283252716853,1.0,0.438,1.0,25.91,0,1.915116483771534e-12,6.376037913684474e-14,NGC  235,10.72,-23.541111,,AGN,A,2010A&A...518A..10V,0.382317,0.212461,NGC   235,Seyfert_2
2CXO J004351.5+005501,40,10.964875,0.9171805555555556,0.79,0.77,70.7,2.8,False,False,False,False,False,1.457279259596281e-14,6.099526807148767e-15,8.818595769121606e-15,5.512000041139415e-15,4.089e-15,2.285e-15,1.6651968268412042e-15,1.2652501008122908e-15,0.012,0.018,,2.47,,,,,,,,,,0,2.8,1.6651968268412042e-15,1.2652501008122908e-15,4.089e-15,2.285e-15,8.818595769121606e-15,5.512000041139415e-15,,0.0,0.012,,2.8,0,1.457279259596281e-14,6.099526807148767e-15,SDSS J00438+0055,10.965,0.917222,,AGN,Q,2010A&A...518A..10V,0.40874,0.314187,SDSS J004351.58+005501.8,QSO
2CXO J004526.2+143643,41,11.35945833333333,14.612080555555556,0.74,0.73,126.8,7.16,False,False,False,False,False,3.474641480807438e-14,6.012033401413768e-15,1.6730000000000002e-14,5.270000000000001e-15,7.192797884560803e-15,1.826500031037565e-15,1.0823616923513577e-14,2.2440016168297584e-15,0.751,0.88,,4.83,,,,,,,,,,0,7.16,1.0823616923513577e-14,2.2440016168297584e-15,7.192797884560803e-15,1.826500031037565e-15,1.6730000000000002e-14,5.270000000000001e-15,,0.0,0.751,,7.16,0,3.474641480807438e-14,6.012033401413768e-15,SDSS J00454+1436,11.359583,14.611944,,AGN,Q,2010A&A...518A..10V,0.638144,0.12933,[VV2006] J004526.3+143643,QSO
2CXO J004610.3+010643,42,11.542958333333333,1.1122,0.73,0.71,109.0,13.33,False,False,False,False,False,1.9737776730168832e-13,1.725416674720339e-14,1.2577978845608028e-13,1.6050035320904327e-14,3.789797884560803e-14,4.535001250057464e-15,3.3700000000000004e-14,4.4199999999999985e-15,0.01,0.015,,2.54,1.7027873073648172e-13,1.6001275476722096e-14,1.6989576912160573,0.22010304879999493,14.551078396477015,8.743217593297944,4.0086732556399136e-05,9.342697348696667e-06,0.531,0,13.33,3.3700000000000004e-14,4.4199999999999985e-15,3.789797884560803e-14,4.535001250057464e-15,1.2577978845608028e-13,1.6050035320904327e-14,,0.0,0.01,,13.33,0,1.9737776730168832e-13,1.725416674720339e-14,SDSS J00461+0106,11.542917,1.112222,,AGN,A,2010A&A...518A..10V,0.20885,0.265986,2MASS J00461028+0106440,QSO
2CXO J004613.5+010425,43,11.556416666666665,1.0737416666666666,0.93,0.83,116.0,2.72,False,False,False,False,False,1.4622080252449102e-14,6.918167833467039e-15,1.2231591174259728e-14,6.8181631083980615e-15,1.8940425385270368e-15,1.0586000771148318e-15,4.96446539662337e-16,5.030545457802504e-16,0.748,0.46,,2.54,,,,,,,,,,0,2.72,4.96446539662337e-16,5.030545457802504e-16,1.8940425385270368e-15,1.0586000771148318e-15,1.2231591174259728e-14,6.8181631083980615e-15,,0.0,0.748,,2.72,0,1.4622080252449102e-14,6.918167833467039e-15,UM 275,11.55625,1.073889,,AGN,Q,2010A&A...518A..10V,0.79691,0.27014,QSO J0046+0104,QSO
2CXO J004821.6-285207,44,12.090083333333332,-28.868705555555557,0.93,0.8,80.0,8.57,False,False,False,False,False,5.04965923229752e-14,7.484565263324834e-15,2.7640000000000003e-14,6.800000000000002e-15,1.0040317315879572e-14,2.1555918108774047e-15,1.2816275007095628e-14,2.26542294634953e-15,0.069,0.301,,1.68,,,,,,,,,,0,8.57,1.2816275007095628e-14,2.26542294634953e-15,1.0040317315879572e-14,2.1555918108774047e-15,2.7640000000000003e-14,6.800000000000002e-15,,0.0,0.069,,8.57,0,5.04965923229752e-14,7.484565263324834e-15,2QZ J004821-2852,12.09,-28.868611,,AGN,Q,2010A&A...518A..10V,0.455285,0.399678,[VV2006] J004821.6-285207,QSO
2CXO J005006.3-005319,45,12.526458333333332,-0.8886416666666667,0.83,0.79,58.1,4.26,False,False,False,False,False,1.0822242126792201e-14,3.0669941037541597e-15,5.186700392365993e-15,2.650431323183074e-15,2.8117438498654052e-15,1.1942195234430613e-15,2.823797884560803e-15,9.775000579949998e-16,0.64,0.682,,2.7,,,,,,,,,,0,4.26,2.823797884560803e-15,9.775000579949998e-16,2.8117438498654052e-15,1.1942195234430613e-15,5.186700392365993e-15,2.650431323183074e-15,,0.0,0.64,,4.26,0,1.0822242126792201e-14,3.0669941037541597e-15,SDSSp J00501-0053,12.52625,-0.888611,,AGN,Q,2010A&A...518A..10V,0.696067,0.139074,QSO J0050-0053,QSO
2CXO J005009.8-003900,46,12.540958333333332,-0.6501,0.74,0.73,61.5,5.89,False,False,False,False,False,1.2649373666972297e-13,2.3089340468307164e-14,1.2434359624663514e-13,2.305710668878161e-14,9.835393653682408e-16,8.605500059288946e-16,1.1666010577195986e-15,8.642500163986443e-16,0.515,0.6,,2.56,,,,,,,,,,0,5.89,1.1666010577195986e-15,8.642500163986443e-16,9.835393653682408e-16,8.605500059288946e-16,1.2434359624663514e-13,2.305710668878161e-14,,0.0,0.515,,5.89,0,1.2649373666972297e-13,2.3089340468307164e-14,SDSS J00501-0039,12.540833,-0.65,,AGN,A,2010A&A...518A..10V,0.63941,0.360826,IRAS F00476-0054,Seyfert_2
2CXO J005027.8-174009,47,12.615958333333333,-17.66920277777778,0.71,0.71,3.2,32.7,False,False,False,False,True,2.3001403082162924e-13,9.966374366092614e-15,1.2202126926351828e-13,9.102242409535557e-15,4.217031731587957e-14,2.5654972335049844e-15,6.58224442422314e-14,3.1457948229403904e-15,0.707,0.75,1.0,1.75,2.0777873073648172e-13,8.802318835508494e-15,2.012989422804014,0.10151396212192103,3.629448147863994,2.707451528917029,5.3105005743577354e-05,4.917547223187999e-06,1.192,0,27.75,6.771026479395267e-14,2.9639911821902467e-15,4.35621209202167e-14,2.4297538766708904e-15,1.3074424703518898e-13,8.774576682878968e-15,17.845645281572143,1.0,0.707,1.0,27.75,0,2.4201663274935835e-13,9.575079299568335e-15,HE 0047-1756,12.615833,-17.669167,,AGN,Q,2010A&A...518A..10V,0.48291,0.138679,[VV2006] J005027.8-174009,QSO
2CXO J005055.6+293328,48,12.732,29.557858333333336,0.71,0.71,40.3,9.96,False,False,False,False,False,5.820031915382432e-13,6.601692878204865e-14,5.165e-13,6.5e-14,5.2630000000000005e-14,1.0530000000000003e-14,1.2873191538243211e-14,4.728000191844713e-15,0.427,0.416,,5.55,,,,,,,,,,0,9.96,1.2873191538243211e-14,4.728000191844713e-15,5.2630000000000005e-14,1.0530000000000003e-14,5.165e-13,6.5e-14,,0.0,0.427,,9.96,0,5.820031915382432e-13,6.601692878204865e-14,2MASS J00509+2933,12.732083,29.557778,,AGN,A,2010A&A...518A..10V,0.361766,0.289345,2MASS J00505570+2933281,QSO
2CXO J005424.8+124215,49,13.603374999999998,12.70417222222222,0.8,0.75,3.3,7.7,False,False,False,False,False,3.84732221211157e-14,5.626580276742617e-15,1.3414414808074381e-14,4.223500657704596e-15,9.66082846743329e-15,1.9173449003700677e-15,1.5397978845608028e-14,3.1850017799088857e-15,0.352,0.662,,4.93,,,,,,,,,,0,7.7,1.5397978845608028e-14,3.1850017799088857e-15,9.66082846743329e-15,1.9173449003700677e-15,1.3414414808074381e-14,4.223500657704596e-15,,0.0,0.352,,7.7,0,3.84732221211157e-14,5.626580276742617e-15,Q J005425+124215,13.603333,12.704167,,AGN,Q,2010A&A...518A..10V,0.205175,0.041471,[VV2006] J005424.8+124215,QSO
2CXO J005427.7+124426,50,13.615749999999998,12.740763888888887,0.99,0.87,146.9,5.68,False,False,False,False,False,1.9919350196182994e-14,4.0083701334183545e-15,1.034e-14,3.5100000000000002e-15,5.937797884560803e-15,1.4615000387889932e-15,3.641552311622193e-15,1.2692315640181843e-15,0.499,0.681,,4.94,,,,,,,,,,0,5.68,3.641552311622193e-15,1.2692315640181843e-15,5.937797884560803e-15,1.4615000387889932e-15,1.034e-14,3.5100000000000002e-15,,0.0,0.499,,5.68,0,1.9919350196182994e-14,4.0083701334183545e-15,Q J005428+124427,13.615833,12.740556,,AGN,Q,2010A&A...518A..10V,0.785219,0.101942,[VV2006] J005427.8+124426,QSO
2CXO J005614.6-011828,51,14.060916666666664,-1.307913888888889,0.77,0.75,131.6,10.74,False,False,False,False,False,2.2435837895913806e-14,3.0927309785370175e-15,1.0587125777636359e-14,2.557525742876996e-15,4.965914233716645e-15,9.741697063365172e-16,6.8827978845608026e-15,1.4405000393544698e-15,0.865,0.945,1.0,3.19,,,,,,,,,,0,8.68,7.743161657523137e-15,1.33663347781769e-15,5.775696869735063e-15,9.185349069414075e-16,1.1956404242359402e-14,2.429919820576682e-15,8.373981884754807,1.0,0.865,0.996,8.68,0,2.54752627696176e-14,2.921438988533611e-15,Q 0053-0134,14.060833,-1.308056,,AGN,Q,2010A&A...518A..10V,0.581351,0.151469,LBQS 0053-0134,QSO
2CXO J005701.1+145003,52,14.254749999999998,14.834219444444445,0.88,0.81,174.8,2.17,False,False,False,False,False,,,2.5367978845608032e-14,1.417500039993025e-14,2.1759455058184146e-15,1.6696858665687728e-15,,,0.965,0.991,,4.35,,,,,,,,,,0,2.17,7.978845608028655e-18,6.028102749890869e-18,2.1759455058184146e-15,1.6696858665687728e-15,2.5367978845608032e-14,1.417500039993025e-14,,-1.0,,,,1,2.7551903197034474e-14,1.4272999809747952e-14,SDSS J00570+1450,14.255,14.834167,,AGN,Q,2010A&A...518A..10V,0.857824,0.254594,[VV2006] J005701.2+145003,QSO
2CXO J005717.8-271830,53,14.324541666666665,-27.308505555555556,0.97,0.79,114.3,6.29,False,False,False,False,False,2.4931041160068476e-14,5.0379933907251405e-15,1.1686010577195987e-14,4.382500323389115e-15,6.6570305828724886e-15,1.903853807539986e-15,6.5880000000000006e-15,1.5970000000000001e-15,0.933,0.895,0.986,1.63,,,,,,,,,,0,6.29,5.6355629247667645e-15,1.284448351476424e-15,3.726213944898618e-15,1.1342147658095489e-15,1.2628857855191731e-14,4.247697476902177e-15,0.21007180293383743,1.0,0.933,0.353,6.29,0,2.1990634724857113e-14,4.5803039809462465e-15,2QZ J005717-2718,14.324583,-27.308611,,AGN,Q,2010A&A...518A..10V,0.390874,0.419671,[VV2006] J005717.9-271831,QSO
2CXO J005734.9-012327,54,14.395458333333332,-1.3909722222222223,0.72,0.72,97.3,5.85,False,False,False,False,False,4.937167234117437e-14,1.0035288605582246e-14,3.5687978845608026e-14,9.445000600212938e-15,1.1305210395204244e-14,3.047700145724177e-15,2.378483100362099e-15,1.4867766749108422e-15,0.622,0.82,,3.29,,,,,,,,,,0,5.85,2.378483100362099e-15,1.4867766749108422e-15,1.1305210395204244e-14,3.047700145724177e-15,3.5687978845608026e-14,9.445000600212938e-15,,0.0,0.622,,5.85,0,4.937167234117437e-14,1.0035288605582246e-14,3C  29.0,14.395417,-1.391111,,AGN,A,2010A&A...518A..10V,0.510766,0.107208,UGC   595,AGN
2CXO J005811.4-272635,55,14.547624999999998,-27.443255555555556,0.89,0.81,85.1,5.9,False,False,False,False,False,2.0855202115439196e-14,3.837347568748527e-15,8.627202115439197e-15,3.3825000167598272e-15,4.9190000000000005e-15,1.1709999999999999e-15,7.309e-15,1.3830000000000002e-15,0.277,0.274,0.209,1.37,,,,,,,,,,0,5.9,7.342110565244434e-15,1.4429110518386857e-15,5.045855528911606e-15,1.237209015471743e-15,7.018856304836988e-15,3.1772307404661513e-15,1.0731883519711913,1.0,0.277,0.7,5.9,0,1.940682239899303e-14,3.7023605483050775e-15,2QZ J005811-2726,14.5475,-27.443333,,AGN,Q,2010A&A...518A..10V,0.446234,0.114338,[VV2006] J005811.4-272636,QSO
2CXO J005818.1-272848,56,14.575666666666665,-27.480052777777775,0.76,0.74,60.7,4.12,False,False,False,False,False,1.6897383076486426e-14,4.831909540590413e-15,1.2184787307364819e-14,4.6870004354265e-15,2.587797884560803e-15,9.275000611214147e-16,2.124797884560803e-15,7.205000786816248e-16,0.575,0.447,0.304,1.37,,,,,,,,,,0,4.12,2.181298852255756e-15,7.471457875726085e-16,2.7263479655394197e-15,9.824676449085497e-16,1.3242671008159e-14,4.699654728858722e-15,0.004694562446941262,1.0,0.575,0.055,4.12,0,1.8150317825954177e-14,4.859035302574349e-15,SGP4:25,14.575833,-27.48,,AGN,Q,2010A&A...518A..10V,0.526848,0.245372,[VV96] J005818.2-272848,QSO
2CXO J005926.8-004938,57,14.861749999999997,-0.8274305555555556,0.83,0.78,151.3,6.5,False,False,False,False,False,2.5466424236554897e-14,4.362172317688247e-15,1.727797884560803e-14,4.00500141548324e-15,4.389712118277448e-15,1.0416528860707007e-15,3.79873327266942e-15,1.3796630951516653e-15,0.27,0.459,,3.51,,,,,,,,,,0,6.5,3.79873327266942e-15,1.3796630951516653e-15,4.389712118277448e-15,1.0416528860707007e-15,1.727797884560803e-14,4.00500141548324e-15,,0.0,0.27,,6.5,0,2.5466424236554897e-14,4.362172317688247e-15,SDSS J00594-0049,14.861667,-0.827222,,AGN,Q,2010A&A...518A..10V,0.816141,0.474688,SDSS J005926.80-004938.2,QSO
2CXO J010026.1-334107,58,15.109041666666666,-33.685399999999994,0.73,0.72,103.4,11.51,False,False,False,False,False,1.812911634915584e-14,2.1642042072220373e-15,9.012606346317591e-15,1.8965002690276764e-15,4.332e-15,6.660000000000002e-16,4.784510002838251e-15,8.021911119773879e-16,0.999,0.998,1.0,1.92,,,,,,,,,,0,9.16,1.168727378619706e-15,1.8734217639122258e-16,2.277893917085312e-15,2.919875152316741e-16,7.649122555455312e-15,1.0276645487622196e-15,45.25884201488472,20.0,0.999,0.999,9.16,0,1.109574385116033e-14,1.08464198005094e-15,Q J0100-3341,15.109167,-33.685278,,AGN,A,2010A&A...518A..10V,0.617374,0.617317,QSO J0100-3341,AGN
2CXO J010032.2-020046,59,15.134208333333332,-2.0128138888888887,0.84,0.81,124.6,1.95,False,False,False,False,False,,,9.742170487402986e-16,7.360313457616751e-16,,,1.3057866181355356e-15,8.723650863709658e-16,0.745,0.627,,3.74,,,,,,,,,,0,1.95,1.3057866181355356e-15,8.723650863709658e-16,7.978845608028655e-18,6.028102749890869e-18,9.742170487402986e-16,7.360313457616751e-16,,-1.0,,,,2,2.2879825124838628e-15,1.1414023496933622e-15,LBQS J0100-0200,15.134167,-2.012778,,AGN,A,2010A&A...518A..10V,0.235596,0.180625,2MASS J01003221-0200460,QSO
2CXO J010250.3-220929,60,15.709708333333335,-22.15806111111111,0.71,0.71,104.7,52.79,True,False,False,False,False,2.3269819038952774e-13,5.874374021144647e-15,1.0992021154391973e-13,4.650121912625126e-15,4.1247978845608024e-14,1.5450036692586743e-15,8.153000000000001e-14,3.2400000000000006e-15,0.907,0.944,1.0,1.59,2.0684148080743798e-13,4.556100998830021e-15,1.9601598066552544,0.055867524217341945,,,4.872767301688315e-05,2.6262501928482026e-06,0.913,0,45.68,8.903605326224102e-14,2.3028823648981904e-15,4.3661357656048405e-14,1.2318569928519728e-15,1.1517680681598348e-13,3.374104870273271e-15,135.05087174159274,2.0,0.907,1.0,45.68,0,2.4787421773427294e-13,4.266769564084659e-15,RX J01028-2209,15.709583,-22.158056,,AGN,Q,2010A&A...518A..10V,0.437601,0.484506,[VV98] J010250.2-220929,QSO
2CXO J010514.4+000226,61,16.31033333333333,0.040647222222222223,0.74,0.74,37.4,12.68,False,False,False,False,False,1.6307935388108617e-13,1.4625578297668718e-14,6.796935388108618e-14,1.1232067509645686e-14,2.993e-14,3.69e-15,6.517999999999999e-14,8.609999999999998e-15,0.744,0.781,,3.51,1.2492021154391973e-13,1.1250050391099415e-14,2.2717449985808744,0.2541508312673392,10.480235905701331,8.511473194826142,4.395811907903197e-05,1.0362366899084126e-05,0.342,0,12.68,6.517999999999999e-14,8.609999999999998e-15,2.993e-14,3.69e-15,6.796935388108618e-14,1.1232067509645686e-14,,0.0,0.744,,12.68,0,1.6307935388108617e-13,1.4625578297668718e-14,SDSS J01052+0002,16.310417,0.040556,,AGN,A,2010A&A...518A..10V,0.426224,0.359024,2SLAQ J010514.49+000226.1,Seyfert_1
2CXO J010715.9-083429,63,16.81658333333333,-8.574880555555556,0.72,0.71,80.6,8.28,False,False,False,False,False,1.767570154108146e-13,2.7529825597970258e-14,8.796010577195986e-14,2.4725005732063424e-14,3.0166909638854764e-14,6.996498338746978e-15,5.863e-14,9.880000000000001e-15,0.177,0.133,,5.03,,,,,,,,,,0,8.28,5.863e-14,9.880000000000001e-15,3.0166909638854764e-14,6.996498338746978e-15,8.796010577195986e-14,2.4725005732063424e-14,,0.0,0.177,,8.28,0,1.767570154108146e-13,2.7529825597970258e-14,SDSS J01072-0834,16.816667,-8.574722,,AGN,A,2010A&A...518A..10V,0.666755,0.097758,2MASS J01071600-0834292,Seyfert_1
