CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,GAIA_Gmag,GAIA_BPmag,GAIA_RPmag,GAIA_e_Gmag,GAIA_e_BPmag,GAIA_e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,TMASS_Jmag,TMASS_Hmag,TMASS_Kmag,TMASS_e_Jmag,TMASS_e_Hmag,TMASS_e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_e_W1mag,ALLWISE_e_W2mag,ALLWISE_e_W3mag,ALLWISE_e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,CATWISE_W1mproPM,CATWISE_W2mproPM,CATWISE_e_W1mproPM,CATWISE_e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,name,Gaia
1,69.8648962,7.4132837,0.774,0.752,74.33,J043927.5+072447,0.029,0,0,69.86485287006,7.41319492804,0.2048138112837397,3286194690669714432,0.353,2.6319795542053315e-05,0.0021456,3.06e-05,0.0085139999999999,3.71075074051209e-05,0.000226,12.995045,13.366372,12.452999,0.002776,0.003068,0.003933,69.864891,7.413205,0.1738139279707489,0.1738139279707489,90,04392757+0724475,0.271,11.817,11.454,11.389,0.022,0.03,0.021,69.8648574,7.4131519,0.1118,0.0762,54.8,J043927.56+072447.3,0.487,11.37,11.378,11.526,8.515,0.027,0.028,0.221,1e+20,69.8648457,7.4131845,0.4199645504507461,J043927.56+072447.4,0.367,11.348,11.354,0.014,0.011,0.35504633,-0.15468392,-0.31957906,0.2839275,-0.018563524,-0.28332,0.14086692,0.13612042,0.03625905,0.4942843,-0.13851245,-0.47448,0.1557428,0.016171476,-0.15490094,0.22567654,-0.11994895,-0.19116001,0.40004465,-0.18028039,-0.35712,0.045436785,-0.025596464,-0.037540942,0.1777605,-0.1617169,-0.073800005,0.12457099,-0.041767944,0.117359996,0.4942843,5,46.97985,46.97985,1.0,1.0,0.9657528,0.97894543,1,2CXO J043927.5+072447,Gaia DR3 3286194690669714432
1,69.8807964,7.4336399,0.836,0.798,116.7,J043931.3+072601,0.029,0,0,69.88089492949,7.4335354212,0.0935605253337302,3286196271217673728,0.487,2.865954376673484e-05,0.0010408,3.4e-05,0.0038889999999999,3.904811820383601e-05,2.7e-05,15.537754,16.053061,14.856091,0.002844,0.004697,0.00462,69.880883,7.433549,0.143602201442554,0.143602201442554,90,04393141+0726007,0.422,14.054,13.581,13.374,0.029,0.037,0.028,69.8808893,7.4335267,0.1174465766754321,0.1153350700037857,93.6,J043931.41+072600.6,0.498,13.373,13.389,11.972,8.621,0.025,0.037,1e+20,1e+20,69.8808918,7.4335279,0.2839096715123711,J043931.41+072600.6,0.509,13.335,13.355,0.013,0.011,0.5149558,0.35172498,-0.37612373,0.45017046,0.3091398,-0.32724002,0.06483144,-0.042585228,0.04888368,0.52540505,0.33162916,-0.40752003,0.037276957,-0.020095838,-0.031396322,0.08337057,0.022489388,-0.08028,0.52777547,0.34055352,-0.40320003,0.029290427,-0.011171479,-0.02707632,0.082199425,0.03141375,-0.07596,0.009914969,0.00892436,0.00432,0.52777547,5,48.059307,48.059307,1.0,1.0,0.9577496,0.9909077,1,2CXO J043931.3+072601,Gaia DR3 3286196271217673728
1,73.5037095,2.831387,0.72,0.717,49.14,J045400.8+024952,0.029,1,0,73.50368317394,2.83135837393,0.2717332093365694,3233060344580724096,0.147,1.6425545754115527e-05,0.0041035,1.98e-05,0.011239,2.362214061612563e-05,0.0,14.334897,15.275647,13.377418,0.002831,0.004004,0.004145,73.503668,2.831405,0.2836749608938285,0.2155724549169162,0,04540088+0249530,0.191,12.167,11.515,11.331,0.026,0.023,0.024,73.5036659,2.831374,0.1802945810760973,0.1782004937294098,94.6,J045400.87+024952.9,0.183,11.225,11.192,11.126,8.572,0.023,0.022,0.163,1e+20,73.5036729,2.8313629,0.4022049402655791,J045400.88+024952.9,0.16,11.231,11.204,0.014,0.009,0.13992947,-0.09465812,-0.10305385,0.16268048,-0.14921762,0.064799994,0.17649831,-0.0545595,0.16785385,0.16360492,-0.15676838,-0.046800002,0.08379846,-0.06211027,0.05625385,0.11185515,-0.007550771,-0.1116,0.15762497,-0.13159916,-0.08676,0.040374864,-0.036941033,0.016293852,0.15258062,0.017618464,-0.15156,0.047225967,0.025169237,-0.03996,0.17649831,5,46.641163,46.641163,1.0,1.0,0.9572634,0.96818674,1,2CXO J045400.8+024952,Gaia DR3 3233060344580724096
1,75.2781675,45.2761348,0.71,0.71,91.5,J050106.7+451634,0.031,1,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,2CXO J050106.7+451634,-99
1,83.608495,21.928491,0.736,0.736,0.0,J053426.0+215542,0.032,0,0,83.60845705525,21.92850232598,0.3255136681671412,3403770519910473856,0.163,0.0001203914660212,0.005208,0.0001141,0.013627,0.0001484096761202,0.000526,15.663396,16.559254,14.085901,0.002995,0.006355,0.004387,83.608554,21.928511,0.2092935581557043,0.2092935581557043,0,05342605+2155426,0.194,12.519,11.875,11.652,0.024,0.028,0.02,83.6085019,21.9285474,0.083,0.076,93.1,J053426.04+215542.7,0.222,11.48,11.362,11.484,8.896,0.022,0.022,0.25,1e+20,83.6084788,21.9285605,0.4938280620885051,J053426.03+215542.8,0.284,11.458,11.375,0.011,0.008,0.13311632,-0.1267181,0.04077351,0.20977607,0.197033,0.07199996,0.32525352,0.3237511,0.03122637,0.20434338,0.023042843,0.20304,0.22081381,0.14976093,0.16226645,0.21781653,-0.17399013,0.13103998,0.25598225,-0.054100588,0.2502,0.22165908,0.07261751,0.20942646,0.3079339,-0.25113356,0.17819993,0.09041664,-0.0771434,0.047159996,0.32525352,5,46.508057,46.508057,1.0,1.0,0.8911652,0.91149086,1,2CXO J053426.0+215542,Gaia DR3 3403770519910473856
1,84.4475209,-69.1721822,0.71,0.71,33.33,J053747.4-691019,0.019,1,0,84.44808549469,-69.17231871581,0.0141393197780985,4657678422361737600,0.865,0.0047852350983867,0.0,0.0,0.0,0.0,0.0052039999999999,20.920795,1e+20,1e+20,0.025857,1e+20,1e+20,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.87396234,0.72269183,-0.4914536,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87396234,2,10.898301,10.898301,0.7799506,0.7799506,0.7799506,1.0,1,2CXO J053747.4-691019,Gaia DR3 4657678422361737600
1,84.782101,26.2937885,0.746,0.728,85.45,J053907.7+261737,0.032,0,0,84.78209809655,26.29377048736,0.0091414964643486,3441019946634016384,0.058,0.0025901705352977,0.0,0.0,0.0,0.0,0.003766,16.725847,17.935001,15.328462,0.011495,0.010195,0.005257,84.7821,26.293814,0.1199999973177909,0.1199999973177909,90,05390770+2617377,0.114,13.535,12.732,12.541,0.024,0.021,0.021,84.7821153,26.2937749,0.0912590102817672,0.0807193096948165,100.6,J053907.70+261737.5,0.037,12.315,12.199,11.74,8.639,0.023,0.024,0.29,1e+20,84.7820988,26.2937794,0.1472647004066827,J053907.70+261737.6,0.109,12.241,12.197,0.012,0.01,0.06551912,-0.009370955,-0.0648455,0.09185672,-0.003227524,0.0918,0.15676592,0.0061434316,0.1566455,0.06728474,0.046153594,-0.048960004,0.057752278,0.055524558,0.0158855,0.1491706,0.049381107,-0.14076,0.033520672,-0.007100553,-0.03276,0.032165732,0.0022704022,0.032085504,0.1246202,-0.003873028,-0.12456,0.055663675,-0.053254154,0.016199997,0.15676592,5,49.12925,49.12925,1.0,1.0,0.87927055,0.98464805,1,2CXO J053907.7+261737,Gaia DR3 3441019946634016384
1,84.9131674,-3.5622616,0.732,0.72,100.6,J053939.1-033344,0.029,0,0,84.91315634758,-3.5622086189,0.0576876607815391,3215796671994194944,0.219,2.5898295573340958e-05,0.0023959999999999,3.1300002e-05,0.0025859999999999,3.029873934212864e-05,0.0,15.465073,16.690239,14.364029,0.002984,0.007455,0.004861,84.91317,-3.562179,0.1241304957522315,0.1241304957522315,0,05393916-0333438,0.317,12.828,12.096,11.871,0.024,0.024,0.023,84.9131486,-3.5621884,0.0883578718522194,0.0829893578614344,90.2,J053939.15-033343.8,0.296,11.798,11.716,11.71,8.39,0.023,0.022,0.337,1e+20,84.9131541,-3.562179,0.2052560486149334,J053939.15-033343.8,0.24,11.779,11.693,0.012,0.009,0.19482225,-0.039711837,0.19073196,0.29750672,0.009341915,0.29736,0.1173704,0.049053755,0.10662804,0.27203986,-0.067549236,0.26352,0.07792958,-0.0278374,0.07278804,0.084008306,-0.076891154,-0.03384,0.3011754,-0.04778749,0.29736,0.106933415,-0.008075655,0.10662804,0.05712941,-0.05712941,4.9091864e-10,0.039187655,0.019761745,0.03384,0.3011754,5,48.77907,48.77907,1.0,1.0,0.9561408,0.99320066,1,2CXO J053939.1-033344,Gaia DR3 3215796671994194944
1,88.0292182,32.5222303,0.903,0.884,117.4,J055207.0+323120,0.031,0,0,88.02929983435,32.52207164145,0.085191837516854,3451181289503590784,0.595,1.7687732293292298e-05,0.0010625,1.87e-05,0.010306,2.1065006273808305e-05,3.4e-05,13.656357,14.011634,13.131838,0.002765,0.003033,0.003834,88.02929,32.522102,0.2716209487317236,0.2716209487317236,90,05520702+3231195,0.483,12.486,12.242,12.199,0.026,0.032,0.021,88.0293077,32.5220823,0.0994059535550908,0.0965116759889541,64.9,J055207.03+323119.4,0.57,12.107,12.222,12.271,8.792,0.025,0.024,1e+20,1e+20,88.0293087,32.5220748,0.1424633077662234,J055207.03+323119.4,0.59,12.056,12.159,0.012,0.009,0.6226073,0.24779768,-0.57117087,0.51071876,0.21794592,-0.4618801,0.113294326,-0.029851815,0.10929078,0.5980656,0.27167353,-0.53280014,0.045192644,0.023875896,0.03837078,0.08897366,0.053727694,-0.070920005,0.62357134,0.274709,-0.5598001,0.029214995,0.02691136,0.011370779,0.11318296,0.056763154,-0.09792001,0.027170094,0.0030354634,-0.027,0.62357134,5,48.153236,48.153236,1.0,1.0,0.6512531,0.94680846,1,2CXO J055207.0+323120,Gaia DR3 3451181289503590784
1,88.0392148,32.607344,0.925,0.797,171.5,J055209.4+323626,0.031,0,0,88.03942195247,32.60728421468,0.0430212631441639,3451193968246490624,0.635,2.3955639232333306e-05,0.0007128999999999,2.4800001e-05,0.005203,2.6450893973400365e-05,0.000166,11.859812,12.015816,11.573571,0.002775,0.002864,0.003809,88.03941,32.6073,0.1718583128118712,0.1718583128118712,90,05520945+3236262,0.584,11.193,11.063,11.017,0.026,0.03,0.019,88.0394216,32.6072723,0.0821599056476464,0.0773385421121329,80.6,J055209.46+323626.1,0.648,10.992,11.007,10.999,8.56,0.023,0.021,0.128,1e+20,88.0394228,32.6072678,0.1206762132786668,J055209.46+323626.1,0.659,10.977,11.007,0.012,0.009,0.66405296,0.62820643,-0.21522777,0.6127862,0.5919596,-0.15840055,0.06740296,-0.036246847,0.05682715,0.67817974,0.62713754,-0.2581206,0.042906165,-0.0010688942,-0.042892847,0.105742924,0.035177946,-0.09972,0.6878452,0.63077664,-0.2743206,0.059148718,0.0025702042,-0.05909285,0.12224651,0.038817044,-0.11592,0.016603706,0.0036390987,-0.0162,0.6878452,5,48.997066,48.997066,1.0,1.0,0.66531956,0.9747964,1,2CXO J055209.4+323626,Gaia DR3 3451193968246490624
1,94.5248511,22.4279893,0.748,0.743,0.8603,J061805.9+222540,0.031,0,0,94.52480903838,22.42802236251,0.1058096175207375,3377032630506433408,0.215,2.6611576008919805e-05,0.0005858,3.09e-05,0.003362,2.6374527300213088e-05,0.0001809999999999,11.829499,11.931556,11.632287,0.002779,0.002844,0.003908,94.524805,22.42804,0.1222217091948304,0.1222217091948304,90,06180595+2225409,0.27,11.372,11.28,11.292,0.026,0.03,0.018,94.5247748,22.427975,0.0926,0.0878,102.2,J061805.94+222540.7,0.28,11.156,10.949,9.089,7.829,0.023,0.027,0.111,1e+20,94.5247578,22.4279533,0.5592592899885065,J061805.94+222540.6,0.358,11.131,10.934,0.014,0.011,0.18373369,-0.13996825,0.119025014,0.23842645,-0.15340675,0.18251997,0.06490149,-0.013438494,0.063494965,0.2590695,-0.25390315,-0.051480066,0.20506859,-0.11393487,-0.17050505,0.25466746,-0.10049636,-0.23400001,0.3364376,-0.31047395,-0.1296001,0.30147406,-0.17050567,-0.24862507,0.34941235,-0.15706715,-0.31212002,0.09645203,-0.056570824,-0.07812,0.34941235,5,47.061718,47.061718,1.0,1.0,0.88963723,0.93562883,1,2CXO J061805.9+222540,Gaia DR3 3377032630506433408
1,98.4339294,6.5417797,0.712,0.711,0.2524,J063344.1+063230,0.031,0,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,2CXO J063344.1+063230,-99
1,101.3582351,21.285979,0.772,0.772,0.0,J064525.9+211709,0.031,0,0,101.35827557229,21.28595256766,0.4836705988023461,3378176083940626816,0.135,1.3846273704764364e-05,0.0092346,1.6e-05,0.047473,1.660185328804436e-05,5e-06,13.173512,14.060783,12.238268,0.003889,0.010146,0.007685,101.358169,21.286146,1.2436383116138057,1.241545911073374,0,06452596+2117101,0.669,11.036,10.352,10.221,0.021,0.022,0.021,101.3582364,21.28601,0.1147647265505625,0.1109474761327421,101.1,J064525.97+211709.6,0.134,10.096,10.08,9.724,8.426,0.022,0.02,0.054,1e+20,101.3582847,21.2859581,0.6966975606989602,J064525.98+211709.4,0.124,9.975,10.063,0.01,0.009,0.16578807,0.13576059,-0.09515644,0.6407839,-0.22172639,0.6011999,0.78275734,-0.35748705,0.6963563,0.111685164,0.0043607308,0.1116,0.24497783,-0.13139988,0.20675641,0.53928053,0.22608687,-0.48960006,0.18260044,0.16637865,-0.07524002,0.03652575,0.030618072,0.019916423,0.7798695,0.38810462,-0.6764401,0.24730344,0.16201788,-0.18684003,0.78275734,5,44.530434,44.530434,0.99999994,0.99999994,0.9071875,0.8095709,1,2CXO J064525.9+211709,Gaia DR3 3378176083940626816
1,104.9811438,14.3024309,0.901,0.837,71.12,J065955.4+141808,0.032,0,0,104.98113431435,14.30237754594,0.28124955617165,3353815098158512896,0.18,7.838991898241299e-05,0.002706,7.97e-05,0.010005,0.0001002342955486,6.3e-05,17.118479,18.600647,15.927413,0.003193,0.018197,0.005834,104.981149,14.302424,0.1426611537944934,0.1426611537944934,45,06595547+1418087,0.006,14.372,13.738,13.455,0.034,0.043,0.043,104.9811231,14.302347,0.2094882173945171,0.207945842053003,131.3,J065955.46+141808.4,0.296,13.263,13.098,11.692,8.266,0.025,0.031,1e+20,1e+20,104.9811259,14.3023314,0.4946880638897893,J065955.47+141808.3,0.364,13.253,13.124,0.013,0.012,0.19490409,-0.03308992,-0.19207461,0.030758368,0.018139778,-0.024840001,0.1749054,0.05122971,0.16723461,0.3105519,-0.072210275,-0.30204,0.116716705,-0.03912036,-0.109965384,0.2915527,-0.090350054,-0.2772,0.3636019,-0.062442698,-0.3582,0.16869864,-0.029352784,-0.16612539,0.34296125,-0.08058248,-0.33336002,0.05700308,0.009767576,-0.05616,0.3636019,5,46.294704,46.294704,1.0,1.0,0.86445546,0.9172426,1,2CXO J065955.4+141808,Gaia DR3 3353815098158512896
1,112.2765826,20.926836,0.858,0.848,160.7,J072906.3+205536,0.031,0,0,112.27654017923,20.92678665632,0.2102833633710683,865037444555632128,0.226,1.4693050105516436e-05,0.0014839,1.5599999e-05,0.012657,1.7553635636454736e-05,8e-05,12.723296,13.04631,12.235123,0.00277,0.00306,0.003855,112.276511,20.926846,0.2845234580911823,0.2752337141295405,0,07290636+2055366,0.269,11.68,11.37,11.326,0.02,0.022,0.021,112.2765313,20.9268069,0.1155706489371131,0.1121546026507403,107.2,J072906.36+205536.5,0.211,11.311,11.341,11.222,8.75,0.022,0.021,0.18,0.47,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.22781909,-0.14264129,-0.17763726,0.24343407,-0.24075745,0.035999946,0.23509075,-0.09811619,0.21363723,0.2018173,-0.172498,-0.10476003,0.078756064,-0.029856725,0.07287725,0.15643762,0.06825944,-0.14076,,,,,,,,,,,,,0.24343407,4,35.09821,35.09821,1.0,1.0,0.9566565,0.99183303,1,2CXO J072906.3+205536,Gaia DR3 865037444555632128
1,112.284545,20.9360231,0.717,0.712,6.468,J072908.2+205609,0.031,0,0,112.28452952427,20.93597643338,0.1716865113688911,865037444555402624,0.164,4.0699156969343744e-05,0.0028617,3.97e-05,0.010329,5.074865737334496e-05,0.000163,15.530057,16.534523,14.531575,0.002901,0.005211,0.004511,112.284518,20.936041,0.245942242978172,0.2351331241456869,0,07290828+2056097,0.142,13.26,12.629,12.401,0.021,0.023,0.019,112.2845305,20.9359861,0.1105697824470628,0.1072078205654364,107.3,J072908.28+205609.5,0.132,12.268,12.221,12.077,8.902,0.023,0.024,1e+20,1e+20,112.2845325,20.9359704,0.3582408207943064,J072908.28+205609.4,0.192,12.228,12.226,0.013,0.009,0.17587362,-0.05203448,-0.16799983,0.11132852,-0.09078286,0.06443999,0.23564743,-0.038748387,0.23243983,0.14184205,-0.048753757,-0.1332,0.034954134,0.0032807253,0.034799833,0.20205943,0.042029094,-0.19764,0.19431965,-0.0420291,-0.18972,0.023913875,0.010005384,-0.021720167,0.2587938,0.04875375,-0.25416002,0.05691864,0.0067246575,-0.05652,0.2587938,5,47.25474,47.25474,1.0,1.0,0.93904054,0.9706015,1,2CXO J072908.2+205609,Gaia DR3 865037444555402624
1,116.7034134,39.033828,0.753,0.736,179.4,J074648.8+390201,0.028,0,0,116.70344590688,39.0339023814,0.0236727400810677,920291064946702464,0.299,0.0001071383663718,0.0023582,0.0001339,0.003773,0.0001240485531343,0.0010429999999999,14.735974,15.360886,13.915451,0.003096,0.003206,0.004285,116.703443,39.03392,0.1947075702934791,0.1634351199414285,0,07464882+3902021,0.359,12.943,12.365,12.252,0.023,0.022,0.025,116.7034165,39.033903,0.0885566523022211,0.0837333903946119,113.8,J074648.81+390202.0,0.292,12.152,12.19,12.211,9.138,0.023,0.024,0.428,1e+20,116.7034268,39.0339053,0.117895404073013,J074648.82+390202.0,0.268,12.142,12.175,0.014,0.009,0.28278178,0.09090183,0.26777303,0.3413866,0.08277307,0.33119997,0.063945726,-0.008128754,0.06342696,0.27013913,0.008668801,0.27,0.08226309,-0.082232945,0.0022269466,0.09610863,-0.07410417,-0.06120001,0.28079152,0.037471592,0.27828,0.05445347,-0.05343018,0.010506954,0.06966165,-0.045301415,-0.052920002,0.029969273,0.02880276,0.008279999,0.3413866,5,49.049488,49.049488,1.0,1.0,0.9649955,0.99585223,1,2CXO J074648.8+390201,Gaia DR3 920291064946702464
1,125.488948,-43.0048259,0.71,0.71,0.0,J082157.3-430017,0.029,1,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,2CXO J082157.3-430017,-99
1,138.0637023,34.9456844,0.957,0.87,136.4,J091215.2+345644,0.024,0,0,138.0637337802,34.94562733139,0.0887166162448798,714299004592213248,0.202,3.215888357065841e-05,0.0021791,3.79e-05,0.007382,4.19971341707534e-05,0.000176,15.066124,15.883607,14.164958,0.002769,0.003321,0.003944,138.06379,34.945629,0.2233662958069453,0.2233662958069453,90,09121530+3456442,0.304,13.038,12.351,12.245,0.022,0.023,0.023,138.0637589,34.9456431,0.084641369249654,0.0801356436827974,101.2,J091215.30+345644.3,0.2,12.127,12.114,11.735,8.716,0.023,0.022,0.311,1e+20,138.0637646,34.9456682,0.235895429480325,J091215.30+345644.4,0.102,12.13,12.12,0.013,0.009,0.22547275,0.09289503,-0.205447,0.32672742,0.25879425,-0.1994401,0.16600804,0.16589932,0.0060069496,0.22361086,0.16702114,-0.14868005,0.093365826,0.074126154,0.056766987,0.10487559,-0.09177316,0.050759986,0.19287004,0.18384129,-0.058320057,0.172967,0.09094632,0.14712699,0.15978988,-0.074953,0.14111999,0.09191217,0.016820159,0.09036,0.32672742,5,47.861774,47.861774,1.0,1.0,0.98389965,0.9949631,1,2CXO J091215.2+345644,Gaia DR3 714299004592213248
1,138.5390797,40.1155136,0.773,0.749,160.9,J091409.3+400655,0.023,0,0,138.53904663113,40.11540003206,0.940816578060202,815326080025325056,0.402,0.0001456651836956,0.0071144999999999,0.0001842,0.034499,0.000189501644607,0.0,18.428993,20.547222,17.061743,0.003312,0.101415,0.012281,138.539108,40.115517,0.3161694549668581,0.3078361957980526,0,09140938+4006558,0.074,14.915,14.345,14.154,0.039,0.047,0.068,138.5390505,40.1154584,0.6111007504529934,0.6101062261641096,151.0,J091409.37+400655.6,0.201,13.716,13.659,12.187,9.001,0.025,0.033,1e+20,1e+20,138.5390299,40.1154267,1.3522886677474983,J091409.36+400655.5,0.409,13.659,13.547,0.014,0.013,0.41885853,-0.09104154,-0.4088446,0.07886801,0.07791242,0.012239988,0.45371544,0.16895425,0.42108452,0.21436471,-0.0803902,-0.19872001,0.21039437,0.010651361,0.21012458,0.26374963,-0.15830262,-0.21096005,0.34156457,-0.13710384,-0.31284004,0.10648296,-0.04606237,0.09600458,0.38975513,-0.21501625,-0.3250801,0.12743555,-0.05671368,-0.11412001,0.45371544,5,43.88918,43.88918,1.0,1.0,0.9836601,0.8826485,1,2CXO J091409.3+400655,Gaia DR3 815326080025325056
1,143.7416439,17.1039954,0.75,0.725,20.03,J093457.9+170614,0.027,0,0,143.74156269258,17.10409017217,0.2147050055733709,620754135847481344,0.468,0.0001527513424775,0.0050399,0.00016760001,0.021582,0.0001867478816455,0.000579,18.017,19.923986,16.734365,0.003294,0.061027,0.007273,143.741614,17.104116,0.5719162092115612,0.5233432474717702,0,09345798+1706148,0.469,14.958,14.251,14.155,0.039,0.037,0.057,143.7415619,17.1040972,0.1222236996095476,0.1198109875856339,169.5,J093457.97+170614.7,0.489,13.86,13.657,12.005,8.878,0.026,0.037,1e+20,1e+20,143.7415495,17.1040845,0.2582919578894156,J093457.97+170614.7,0.493,13.864,13.681,0.014,0.013,0.440996,-0.27941695,0.34117976,0.44618276,-0.10287935,0.43416,0.19952644,0.17653751,0.09298016,0.4625071,-0.28214404,0.36647993,0.025446739,-0.002727093,0.025300188,0.19161516,-0.17926458,-0.06768002,0.45649567,-0.32480973,0.32075992,0.0497742,-0.045392755,-0.020419814,0.24922399,-0.22193024,-0.113400035,0.062535405,-0.04266566,-0.04572,0.4625071,5,46.656654,46.656654,1.0,1.0,0.9788496,0.9842668,1,2CXO J093457.9+170614,Gaia DR3 620754135847481344
1,144.1274949,23.4193121,0.736,0.731,143.4,J093630.5+232509,0.025,0,0,144.12744445531,23.41941850548,0.1205646555856283,644262759600929664,0.442,2.110152295265316e-05,0.0018041,2.58e-05,0.012119,2.636733762181597e-05,0.0,14.450891,15.085666,13.678152,0.002939,0.00475,0.004711,144.127487,23.419434,0.3530082372522705,0.3367711627628386,90,09363059+2325099,0.46,12.699,12.084,11.936,0.022,0.024,0.024,144.1274765,23.4194314,0.0868315574476327,0.0816720231706154,98.4,J093630.59+232509.9,0.455,11.911,11.944,11.853,8.935,0.024,0.022,0.298,1e+20,144.1274697,23.4194307,0.2342618627927226,J093630.59+232509.9,0.49,11.926,11.941,0.013,0.009,0.4177366,-0.16664073,0.3830597,0.43961528,-0.026097134,0.43884,0.15120816,0.14054349,0.05578025,0.43375993,-0.060783196,0.42948,0.11558824,0.105857454,0.04642026,0.035926737,-0.034686033,-0.009360001,0.4349998,-0.08324655,0.42696,0.09424336,0.08339412,0.043900266,0.058371093,-0.057149366,-0.011880004,0.022604244,-0.022463335,-0.0025200006,0.43961528,5,47.54585,47.54585,1.0,1.0,0.9854937,0.9934792,1,2CXO J093630.5+232509,Gaia DR3 644262759600929664
