_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
"[0.484, 7.701]",11.0,0.484,J002037.94+284231.2,5.1580842,28.7086848,0.0821,0.0777,142.2,Im,15.088,0.037,14.202,0.043,11.166,0.132,8.606,0.348,,,,,,,2013.056,1875.833,5.112870135103237e+16,29.3,1.01,25.3,0.925,8.2,0.994,3.1,0.987,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,26,26,26,26,4,12,0,13,0.0,5.1580871,0.1066,28.7086866,0.1074,-0.0161,293,273,-286,278,1.0,0.919,0.994,0.987,0.967,2N004,AABB,15.0,0.0,25.359,25.161,12.86,13.329,,,2M
[0.328],12.0,0.328,J002141.02+003841.6,5.4209218,0.6449106,0.0558,0.0541,122.5,Im,13.998,0.027,13.337,0.032,10.366,0.082,8.204,0.256,16.512,0.101,15.653,0.134,14.651,0.09,3696.063,3736.458,6.0100001351062504e+16,39.7,1.15,33.7,1.02,13.2,1.02,4.2,0.95,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,001n,24,24,24,24,13,13,2,13,0.0,5.420922,0.0867,0.644912,0.0922,0.017,-20,168,-136,181,1.15,1.02,1.02,0.95,1.04,1N000,AAAB,15.0,0.0,24.189,24.322,13.937,14.098,1116841373,0.087,2M
[0.114],13.0,0.114,J002209.95+001629.3,5.5414858,0.2748199,0.0525,0.0508,111.5,Im,14.118,0.029,12.886,0.027,9.959,0.06,7.617,0.166,,,,,,,3380.51,2767.526,6.010000135103941e+16,37.8,0.971,40.3,1.03,18.1,0.959,6.6,0.966,0.983,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,23,23,23,23,12,12,2,12,0.0,5.5414875,0.1198,0.2748217,0.0882,0.0363,-140,227,-134,178,0.972,1.02,0.958,0.966,0.979,3N000,AAAB,15.0,0.0,23.462,23.444,12.746,12.885,,,2M
[0.128],14.0,0.128,J002227.47+012412.6,5.6144994,1.4035051,0.0538,0.0522,124.1,Im,14.284,0.029,13.051,0.029,9.514,0.042,7.325,0.123,16.383,0.093,15.643,0.128,15.156,0.126,3189.026,1757.657,6.010150135103452e+16,36.9,1.14,37.6,0.979,25.8,0.987,8.8,0.863,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1100,21,21,22,22,11,11,6,11,0.0,5.6144994,0.1018,1.4035052,0.0987,0.0175,36,214,-162,212,1.13,0.978,0.987,0.863,1.01,3N000,AAAB,15.0,1110.0,21.477,21.511,10.952,10.884,1116860081,0.214,2M
[0.189],15.0,0.189,J002301.49-275238.5,5.7562215,-27.8773849,0.1716,0.1555,144.6,Im,16.334,0.072,14.914,0.073,12.233,0.38,8.857,0.484,,,,,,,460.909,427.255,5.002730135100021e+16,15.1,0.993,14.9,1.13,2.9,0.918,2.2,1.17,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,17,25,19,25,0,12,0,12,0.0,5.7562239,0.1997,-27.8773784,0.2022,-0.0589,-997,634,29,652,0.996,1.12,0.918,1.17,1.04,2Y002,AACC,15.0,0.0,25.047,24.767,12.571,12.525,,,2M
[0.293],16.0,0.293,J002733.81-013452.4,6.8909013,-1.5812275,0.0583,0.0554,118.4,Im,14.25,0.029,13.269,0.031,10.21,0.074,8.062,0.241,16.206,0.086,15.736,0.102,14.942,0.113,3807.107,1872.876,7.500160135103466e+16,37.4,0.961,34.5,0.982,14.8,1.11,4.5,0.978,0.992,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,21,21,21,21,10,11,1,11,0.0,6.8909018,0.0854,-1.5812254,0.0815,-0.0045,-2,187,-200,184,0.96,0.976,1.11,0.978,0.99,1N000,AAAB,15.0,1111.0,22.272,22.435,12.411,12.677,82606632,0.11,2M
[0.268],17.0,0.268,J003131.43+003420.2,7.8809785,0.5722923,0.0973,0.0883,154.0,Im,15.487,0.043,14.2,0.046,10.935,0.142,8.305,0.322,,,,,,,1215.662,3546.34,7.510000135105142e+16,25.0,0.87,23.8,1.21,7.7,1.0,3.4,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,24,24,22,24,4,11,1,11,0.0,7.8809786,0.1207,0.5722992,0.127,-0.0301,-132,341,-673,365,0.877,1.2,1.0,1.0,1.02,2N000,AABB,15.0,0.0,25.984,27.081,12.711,12.674,,,2M
[2.786],18.0,2.786,J003319.24-433708.9,8.3301786,-43.6191573,0.3011,0.2751,132.5,Im,16.927,0.097,16.588,0.257,12.573,0.489,8.734,,,,,,,,2035.607,2832.748,8.304400135104504e+16,11.2,0.817,4.2,0.889,2.2,1.02,-1.8,0.888,0.88,1.0,0.0,0.0,0.001,0.0,0.0,0000,0.0,nnnn,8,27,0,27,0,11,0,11,900.0,8.3301784,0.384,-43.6191535,0.385,-0.0911,49,1271,688,1266,0.816,0.889,1.02,0.888,0.879,2N001,ABCU,7.0,0.0,27.089,26.888,11.573,11.171,,,2M
[2.671],19.0,2.671,J003321.11-433743.3,8.3379979,-43.6287046,0.2445,0.222,134.6,Im,16.838,0.096,15.588,0.11,12.237,0.436,8.578,0.37,,,,,,,2020.79,2807.75,8.304400135104474e+16,11.3,0.913,9.9,0.958,2.5,0.797,2.9,0.825,0.894,1.0,0.0,0.0,0.002,0.0,0.0,0000,0.0,nnnn,8,26,7,26,0,11,0,11,900.0,8.3379954,0.3376,-43.6287073,0.3359,-0.0908,614,1036,-918,1035,0.91,0.957,0.797,0.825,0.893,1N003,ABCC,15.0,0.0,26.497,26.971,11.57,11.607,,,2M
[0.997],20.0,0.997,J003328.52-433231.1,8.3688684,-43.5419987,0.4804,0.4433,136.1,Im,17.567,0.166,16.607,0.257,12.571,,8.646,,,,,,,,1962.164,3034.737,8.304400135104555e+16,6.6,0.987,4.2,0.838,-0.1,1.16,1.0,0.963,0.954,1.0,0.0,0.0,0.0,0.0,0.0,00P0,0.0,nnnn,2,27,0,27,0,11,0,11,0.0,8.3688736,0.6829,-43.5419926,0.6781,-0.1886,249,2252,1076,2246,0.987,0.838,1.16,0.963,0.954,1N001,BBUU,3.0,0.0,27.301,27.142,12.11,11.503,,,2M
[],21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.314],22.0,0.314,J003331.59-433313.4,8.3816365,-43.5537427,0.3215,0.2917,136.8,Im,17.219,0.125,15.853,0.135,12.162,,9.043,,,,,,,,1937.953,3003.974,8.304400135104491e+16,8.7,0.956,8.0,0.937,1.3,1.11,-0.7,1.05,0.981,1.0,0.0,0.0,0.0,0.0,0.0,00P0,0.0,nnnn,5,27,2,26,0,10,0,11,0.0,8.3816381,0.4289,-43.5537399,0.4252,-0.1145,204,1389,602,1391,0.955,0.937,1.11,1.05,0.981,1N000,BBUU,3.0,0.0,27.14,27.151,11.21,11.375,,,2M
[7.713],23.0,7.713,J003332.53-432002.2,8.3855439,-43.3339508,0.0793,0.0746,126.9,Im,14.818,0.033,14.637,0.055,12.253,,8.589,,15.636,0.073,15.046,0.075,15.141,0.13,1930.112,3579.404,8.304400135105718e+16,33.0,1.12,19.9,0.846,0.9,0.912,1.0,0.99,0.968,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,27,27,25,27,0,13,0,13,0.0,8.3855471,0.0838,-43.333958,0.082,-0.0203,-132,204,330,202,1.11,0.848,0.912,0.99,0.966,1N000,AAUU,3.0,0.0,27.381,27.216,12.888,13.104,531015247,0.428,2M
[9.66],24.0,9.66,J003335.18-432222.4,8.3965842,-43.3729058,0.1429,0.1322,140.6,Im,15.997,0.052,15.594,0.106,11.644,0.203,8.52,,,,,,,,1909.176,3477.4,8.304400135105734e+16,20.9,0.981,10.2,0.86,5.3,0.937,1.0,1.01,0.933,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,25,27,5,27,2,12,0,12,0.0,8.3965808,0.1695,-43.3729075,0.1787,-0.0469,-467,530,-236,547,0.979,0.859,0.938,1.01,0.932,2N000,AABU,7.0,0.0,26.816,27.146,11.92,12.119,,,2M
[0.394],25.0,0.394,J003346.28-431943.7,8.442855,-43.3288324,0.0823,0.0764,127.1,Im,15.18,0.035,14.523,0.048,11.019,0.12,8.204,,,,,,,,1820.951,3592.685,8.304400135105722e+16,30.6,0.91,22.7,0.858,9.0,0.983,2.0,0.983,0.913,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,001n,29,29,28,29,7,14,0,14,0.0,8.4428537,0.1074,-43.3288318,0.1051,-0.0258,-271,279,48,276,0.906,0.86,0.982,0.983,0.912,1N000,AABU,7.0,0.0,28.26,28.411,14.379,14.717,,,2M
[0.421],26.0,0.421,J003353.52-432128.1,8.4730057,-43.3578202,0.2234,0.204,140.2,Im,16.634,0.078,15.919,0.136,12.048,,8.955,,,,,,,,1763.664,3516.7,8.304400135105762e+16,14.0,0.902,8.0,0.876,1.8,1.02,0.0,1.04,0.93,1.0,0.0,0.0,0.001,0.0,0.0,0000,0.0,0nnn,13,30,5,30,0,14,0,13,900.0,8.4730085,0.2776,-43.3578113,0.2877,-0.0923,-357,893,1194,911,0.897,0.879,1.02,1.04,0.929,1N002,ABUU,3.0,0.0,30.091,30.233,14.909,14.073,,,2M
[0.673],27.0,0.673,J003414.92-433847.5,8.5621821,-43.6465467,0.6479,0.5741,133.4,Im,17.827,0.209,17.345,0.516,11.959,,8.953,,,,,,,,1596.072,2760.386,8.304400135104773e+16,5.2,0.87,2.1,0.966,1.6,0.846,0.1,0.887,0.899,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,1,28,0,28,0,12,0,12,0.0,8.5621706,1.0094,-43.6465243,1.0018,-0.3115,-489,3186,1498,3186,0.869,0.965,0.846,0.887,0.899,1N000,BCUU,3.0,0.0,27.152,27.132,11.945,11.731,,,2M
[2.468],28.0,2.468,J003455.15-433542.3,8.7298257,-43.5950901,0.2235,0.203,137.8,Im,16.583,0.081,15.582,0.111,12.669,,8.899,,,,,,,,1277.81,2893.866,8.30440013510471e+16,13.4,0.927,9.8,0.798,-0.6,1.01,0.1,1.03,0.907,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,14,25,4,26,0,11,0,11,0.0,8.7298129,0.2482,-43.595095,0.2488,-0.0739,441,856,230,862,0.925,0.799,1.01,1.03,0.907,1N001,ABUU,3.0,0.0,26.006,26.681,10.848,10.812,,,2M
[0.168],29.0,0.168,J003502.51-433419.6,8.7604777,-43.5721182,0.2015,0.1812,137.0,Im,16.479,0.069,15.885,0.131,12.513,0.475,8.909,,,,,,,,1219.374,2953.712,8.304400135104714e+16,15.7,0.859,8.3,0.755,2.3,0.927,-1.3,1.04,0.858,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,14,28,1,28,0,12,0,12,0.0,8.7604779,0.2546,-43.5721185,0.2498,-0.0779,190,820,-721,819,0.859,0.753,0.927,1.04,0.857,1N000,ABCU,7.0,0.0,27.002,27.119,11.97,11.898,,,2M
[0.39],30.0,0.39,J003504.40-431610.0,8.7683626,-43.2694492,0.3087,0.2783,135.9,Im,17.039,0.108,16.067,0.161,11.933,,8.838,,,,,,,,1200.19,3746.033,8.304400135105512e+16,10.1,0.791,6.7,0.758,1.6,0.931,0.1,0.902,0.805,1.0,0.0,0.0,0.0,0.0,0.0,00PP,0.0,nnnn,6,27,0,27,0,11,0,11,0.0,8.7683715,0.3898,-43.2694515,0.391,-0.1137,465,1277,-510,1283,0.79,0.758,0.931,0.902,0.805,2Y002,ABUU,3.0,0.0,26.424,26.059,10.935,11.568,,,2M
[0.149],31.0,0.149,J003515.60-433357.7,8.8150126,-43.5660467,0.0373,0.0356,75.5,Im,12.756,0.022,11.746,0.023,8.613,0.026,6.11,0.064,15.437,0.054,14.59,0.054,13.609,0.046,1115.837,2969.027,8.304400135104672e+16,48.7,1.49,48.2,1.12,42.0,0.894,16.9,0.863,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1110,27,27,27,27,12,12,12,12,0.0,8.8150128,0.0372,-43.5660466,0.0358,0.0089,92,48,-138,48,1.47,1.11,0.901,0.864,1.16,2N000,AAAA,15.0,0.0,26.434,26.863,11.962,11.6,531065152,0.238,2M
[0.16],32.0,0.16,J003516.11-432451.6,8.817126,-43.4143529,0.1454,0.1317,133.5,Im,16.142,0.053,15.236,0.08,12.438,0.433,8.358,,,,,,,,1109.473,3366.147,8.304400135105488e+16,20.4,0.9,13.6,0.906,2.5,0.964,2.0,1.04,0.932,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,25,28,16,27,1,12,0,13,0.0,8.8171252,0.1673,-43.4143526,0.1669,-0.0402,690,549,18,545,0.897,0.907,0.964,1.04,0.931,2N000,AACU,7.0,0.0,28.54,29.021,13.878,13.637,,,2M
[1.854],33.0,1.854,J003536.97-433614.6,8.9040446,-43.6040789,0.5546,0.4949,135.4,Im,17.754,0.189,16.778,0.296,12.142,,8.772,,,,,,,,947.638,2868.36,8.304400135104782e+16,5.7,0.864,3.7,0.988,1.6,0.872,0.3,0.851,0.904,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,2,28,0,28,0,11,0,11,0.0,8.9039869,0.78,-43.6040927,0.7854,-0.2613,-2761,2592,-5329,2604,0.86,0.986,0.87,0.851,0.901,1N011,BBUU,3.0,0.0,27.365,27.289,10.959,10.89,,,2M
[],34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.46],35.0,0.46,J003548.43-431444.2,8.9518081,-43.2456148,0.1422,0.1301,137.8,Im,16.175,0.057,14.923,0.067,12.374,0.457,8.438,,,,,,,,850.016,3806.158,8.304400135105488e+16,19.2,0.96,16.2,0.817,2.4,0.975,1.8,1.14,0.933,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,22,27,21,27,0,11,1,11,0.0,8.9518081,0.1639,-43.2456273,0.1654,-0.0513,-139,534,1035,544,0.957,0.814,0.975,1.14,0.932,1N001,AACU,7.0,0.0,27.141,27.404,10.912,10.928,,,2M
[0.931],36.0,0.931,J004043.39-440853.2,10.1808283,-44.1481328,0.0762,0.0717,125.3,Im,15.014,0.033,14.438,0.047,10.986,0.119,8.555,0.315,,,,,,,2468.295,1447.23,1.0404400135101594e+17,33.4,0.924,23.0,0.97,9.1,0.935,3.5,0.979,0.947,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,30,30,30,30,9,13,0,13,0.0,10.1808279,0.1077,-44.1481319,0.1055,-0.0138,83,264,-323,260,0.917,0.973,0.934,0.979,0.945,1N000,AABB,15.0,0.0,29.989,30.168,13.87,13.816,,,2M
[0.203],37.0,0.203,J004252.81-233227.7,10.7200423,-23.5410464,0.0308,0.0293,69.3,Im,10.085,0.023,9.437,0.02,6.057,0.015,3.329,0.022,12.584,0.076,11.918,0.1,11.199,0.044,99.549,3849.006,9.902430135105579e+16,47.8,20.5,54.5,6.11,71.1,4.23,50.2,0.858,9.57,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,1121,26,26,26,26,14,14,14,14,0.0,10.7200423,0.0305,-23.5410463,0.0294,-0.0093,-239,34,69,33,20.4,6.15,4.18,0.841,9.54,2N000,AAAA,15.0,0.0,25.848,26.617,14.88,14.659,508539946,0.12,2M
[0.75],38.0,0.75,J004351.61+005501.4,10.9650422,0.9170563,0.2332,0.213,145.5,Im,16.505,0.084,15.399,0.122,11.536,,7.877,,,,,,,,1061.688,484.044,1.0510150135100254e+17,13.0,0.876,8.9,0.836,1.2,1.24,1.5,0.827,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,12,25,3,25,0,5,0,6,0.0,10.9650495,0.284,0.91706,0.2944,-0.0856,-336,897,-191,934,0.877,0.834,1.24,0.827,0.88,1N000,ABUU,3.0,1122.0,25.36,25.216,5.899,7.063,,,2M
[0.2],39.0,0.2,J004526.25+143643.5,11.359403,14.6120953,0.069,0.0658,150.1,Im,14.929,0.035,13.62,0.035,10.233,0.082,7.953,0.219,,,,,,,1027.267,655.172,1.0911510135100282e+17,31.4,0.896,31.2,0.931,13.2,1.02,5.0,1.06,0.948,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,111n,25,25,25,25,11,11,1,11,0.0,11.3594033,0.1017,14.6120966,0.1,0.0115,-3,244,-83,247,0.896,0.931,1.02,1.06,0.948,2N000,AAAB,15.0,0.0,25.174,25.272,10.959,11.048,,,2M
[0.177],40.0,0.177,J004610.29+010643.9,11.5429111,1.1122138,0.0456,0.0451,21.8,Im,13.603,0.026,12.685,0.026,9.421,0.043,6.8,0.097,16.07,0.109,15.353,0.124,14.431,0.095,3508.582,995.085,1.2110150135101046e+17,42.5,1.21,41.4,1.1,25.1,0.969,11.1,1.13,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1111,26,26,26,26,10,10,9,9,0.0,11.5429102,0.0454,1.1122164,0.0458,0.0321,41,75,-160,79,1.2,1.11,0.97,1.13,1.12,1N000,AAAA,15.0,3455.0,26.846,27.382,9.998,8.76,1000958639,0.184,2M
[0.277],41.0,0.277,J004613.54+010425.7,11.5564238,1.0738183,0.0718,0.0681,155.3,Im,14.658,0.032,13.895,0.041,10.871,0.154,7.926,,16.442,0.122,15.848,0.159,15.019,0.145,3473.229,894.552,1.2110150135101051e+17,33.5,0.966,26.4,0.961,7.0,0.896,1.6,1.01,0.956,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,23,23,23,23,5,9,0,8,0.0,11.5564226,0.0936,1.0738185,0.0959,-0.0126,53,225,-16,234,0.966,0.961,0.896,1.01,0.955,1N000,AABU,7.0,3455.0,24.789,25.24,9.433,8.735,1000958588,0.062,2M
[0.567],42.0,0.567,J004821.65-285207.6,12.0902352,-28.8687898,0.0914,0.0858,125.0,Im,15.078,0.038,14.386,0.051,12.035,0.279,8.284,,,,,,,,1841.162,1800.907,1.2002880135103213e+17,28.9,2.5,21.1,1.06,3.9,0.823,1.8,0.789,1.41,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,43nn,24,24,22,24,0,15,0,15,0.0,12.0902364,0.1009,-28.8687873,0.099,-0.0168,-168,288,-499,286,2.5,1.06,0.824,0.789,1.4,1N001,AABU,7.0,0.0,25.514,24.92,15.925,15.892,,,2M
[0.107],43.0,0.107,J005006.34-005319.2,12.5264525,-0.8886709,0.2212,0.1983,152.4,Im,16.328,0.073,15.862,0.178,11.762,0.296,8.512,,,,,,,,933.934,3686.246,1.210016013510512e+17,14.8,0.92,6.1,0.892,3.7,0.844,0.6,0.883,0.889,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,15,23,0,23,0,10,0,10,0.0,12.5264519,0.2493,-0.8886699,0.2687,-0.0784,51,853,-271,906,0.92,0.891,0.844,0.883,0.889,1N000,ABBU,7.0,1233.0,22.398,22.603,9.951,9.889,,,2M
[0.319],44.0,0.319,J005009.81-003900.6,12.5409155,-0.6501777,0.0771,0.0711,147.4,Im,15.148,0.038,14.055,0.046,8.936,0.038,5.866,0.057,,,,,,,896.008,345.753,1.2110000135100229e+17,28.2,0.995,23.7,0.963,28.3,1.27,18.9,0.882,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,21,21,20,20,7,7,7,7,0.0,12.5409161,0.1007,-0.6501803,0.106,-0.0177,42,279,-617,292,0.991,0.95,1.26,0.884,0.992,1N000,AAAA,15.0,2355.0,22.121,21.341,7.678,8.246,,,2M
[0.22],45.0,0.22,J005027.82-174009.3,12.6159458,-17.6692628,0.0365,0.0346,85.7,Im,12.911,0.023,11.586,0.022,8.248,0.022,5.715,0.036,15.567,0.067,14.618,0.055,14.347,0.071,2225.898,3367.696,1.2601820135105794e+17,47.1,1.77,49.4,1.18,49.6,0.905,30.4,1.17,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,25,25,25,25,14,14,14,14,0.0,12.6159456,0.0366,-17.6692629,0.0348,-0.007,23,51,-219,51,1.79,1.12,0.897,1.17,1.3,2N000,AAAA,15.0,0.0,24.245,25.223,14.151,13.61,33114821,0.097,2M
[0.263],46.0,0.263,J005055.69+293328.1,12.7320606,29.5578077,0.0322,0.0312,56.4,Im,11.673,0.022,10.621,0.02,7.789,0.018,5.316,0.036,15.39,0.064,14.289,0.053,13.253,0.037,776.937,137.07,1.2113020135100002e+17,48.6,2.11,53.5,1.57,60.3,0.905,30.2,0.915,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0011,28,28,28,28,15,15,15,15,0.0,12.7320603,0.0319,29.5578084,0.0315,0.0063,34,34,-75,33,2.11,1.56,0.902,0.914,1.51,2N000,AAAA,15.0,1100.0,27.594,27.502,14.887,15.22,109648187,0.035,2M
[0.113],47.0,0.113,J005424.81+124215.0,13.603407,12.7041698,0.1185,0.1081,148.6,Im,15.818,0.05,14.454,0.054,11.624,0.236,8.329,0.397,,,,,,,2819.767,3589.498,1.3911210135105942e+17,21.5,0.991,20.0,0.83,4.6,0.974,2.7,0.938,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,23,25,24,25,1,11,0,11,0.0,13.6034086,0.1388,12.7041825,0.1456,-0.0424,-41,422,-492,446,0.988,0.83,0.973,0.938,0.919,1N000,AABC,15.0,0.0,25.073,25.634,11.929,11.764,,,2M
[8.983],48.0,8.983,J005428.30+124431.3,13.6179417,12.7420511,0.3425,0.3134,142.9,Im,16.783,0.105,16.523,,12.328,,8.433,,,,,,,,2782.535,3688.632,1.3911210135106e+17,10.4,0.887,1.7,0.749,0.4,0.913,1.1,0.986,0.858,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,7,23,0,23,0,11,0,11,0.0,13.6179517,0.4179,12.742076,0.4295,-0.1132,-737,1394,-1639,1424,0.883,0.749,0.914,0.986,0.856,1N001,AUUU,1.0,0.0,22.442,22.355,10.954,10.871,,,2M
[0.429],49.0,0.429,J005614.61-011828.0,14.0608796,-1.3078007,0.0777,0.0738,144.0,Im,14.879,0.034,13.665,0.047,10.237,0.077,8.424,0.414,,,,,,,876.988,2588.908,1.3600160135104334e+17,32.1,1.23,23.1,0.895,14.1,1.15,2.6,1.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,d000,0.0,110n,22,22,10,10,9,9,0,8,0.0,14.0608838,0.0984,-1.3078012,0.0966,-0.02,-306,266,134,268,1.23,0.9,1.14,1.0,1.1,1N001,AAAC,15.0,3455.0,21.782,9.467,10.938,8.755,,,2M
"[0.434, 4.633]",50.0,0.434,J005701.11+145002.9,14.2546479,14.8341504,0.0892,0.0604,9.6,Im,14.309,0.041,13.276,0.039,10.565,0.117,7.788,0.257,,,,,,,1623.533,1235.761,1.4011510135102066e+17,26.7,0.983,27.9,0.916,9.3,0.899,4.2,1.01,0.949,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,26,27,27,27,7,14,0,14,0.0,14.2547476,0.0512,14.8343864,0.0569,0.009,5,75,196,82,1.99,1.0,0.898,1.01,1.3,2N091,AABB,15.0,0.0,26.724,27.651,13.958,14.094,,,2M
[0.303],51.0,0.303,J005717.89-271830.3,14.3245665,-27.3084244,0.2028,0.1847,145.2,Im,16.558,0.078,15.285,0.096,12.337,0.378,8.848,0.402,,,,,,,179.07,1915.214,1.350273013510271e+17,13.9,0.98,11.4,0.88,2.9,0.917,2.7,0.93,0.925,1.0,0.0,0.0,0.0,0.0,0.0,0P00,0.0,0nnn,12,29,12,29,0,15,0,15,0.0,14.3245703,0.2356,-27.3084242,0.2431,-0.0711,-628,754,-98,781,0.981,0.877,0.917,0.93,0.925,1N000,AACC,15.0,0.0,28.62,28.155,14.917,14.844,,,2M
[0.032],52.0,0.032,J005734.90-012327.5,14.3954555,-1.3909805,0.0414,0.0391,81.9,Im,11.425,0.022,11.443,0.024,10.308,0.102,7.616,0.2,13.75,0.084,13.148,0.094,12.682,0.086,3960.363,2370.927,1.510016013510365e+17,48.6,43.1,45.7,12.9,10.7,0.801,5.4,0.912,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,1011,22,22,14,14,8,8,3,8,0.0,14.3954589,0.0448,-1.3909918,0.0406,-0.006,-11,56,248,53,43.1,13.0,0.801,0.911,22.0,1N001,AAAB,15.0,2344.0,22.6,14.641,8.769,7.836,1303947631,0.237,2M
[0.269],53.0,0.269,J005811.44-272635.8,14.5477014,-27.4432872,0.3174,0.2837,139.4,Im,16.916,0.113,15.999,0.178,12.272,0.372,8.879,0.437,,,,,,,3589.931,1564.031,1.5202730135101408e+17,9.6,0.926,6.1,0.94,2.9,0.864,2.5,0.941,0.919,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1nnn,9,25,1,24,0,13,0,13,0.0,14.5477031,0.382,-27.4432769,0.3885,-0.1163,341,1233,1411,1250,0.924,0.938,0.864,0.941,0.918,1N000,BBCC,15.0,0.0,24.045,22.583,12.819,12.663,,,2M
[0.354],54.0,0.354,J005818.17-272848.4,14.5757487,-27.4801191,0.1781,0.1654,137.0,Im,16.35,0.07,15.171,0.085,11.959,0.339,8.391,,,,,,,,3524.273,1467.939,1.520273013510137e+17,15.5,0.926,12.7,0.988,3.2,0.875,1.3,0.972,0.942,1.0,0.0,0.0,0.0,0.0,0.003,0000,0.0,00nn,20,26,12,26,0,13,0,13,0.0,14.5757483,0.2099,-27.4801168,0.208,-0.0581,140,661,-269,667,0.926,0.988,0.875,0.972,0.942,1N001,AABU,7.0,0.0,26.006,26.321,12.776,12.696,,,2M
[0.05],55.0,0.05,J005926.81-004938.7,14.8617456,-0.8274438,0.6405,0.5713,142.0,Im,17.519,0.21,16.759,0.411,12.083,,8.018,,,,,,,,2740.072,3846.606,1.51001601351061e+17,5.2,0.945,2.6,0.903,-1.1,0.962,0.8,0.668,0.886,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,2,20,0,19,0,9,0,9,0.0,14.86177,0.7847,-0.8273598,0.8174,-0.252,975,2663,-2640,2726,0.939,0.907,0.96,0.668,0.885,1N019,BCUU,3.0,2344.0,20.304,19.524,9.53,9.639,,,2M
