name,ra,dec,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,powlaw_gamma_mean,e_powlaw_gamma_mean,e_Fcsc_h,var_intra_prob,var_inter_prob,Class
2CXO J145256.5+580844,223.2355,58.14572777777778,1.197386468263533e-14,1.2698430465878096e-15,8.291305573406906e-16,2.4794489336849193e-16,1.0002693602361409e-15,,,6.069650498437414e-16,0.276,0.993,LM-STAR
2CXO J145600.0-684339,224.000125,-68.72761111111112,9.309552311622192e-15,1.2292390992398698e-15,8.708202115439198e-15,1.1775000481444693e-15,1.2513987125373075e-14,2.8645005743577348,0.3398686612837964,2.9321475475226657e-15,0.551,,NS
2CXO J145657.7+221315,224.2405,22.22093333333333,4.037333219963395e-15,6.332805830741509e-16,2.2520887770062738e-15,4.0606490423098116e-16,2.626411633053423e-15,,,7.780141178272123e-16,0.886,0.664,LM-STAR
2CXO J145710.8+221844,224.29504166666663,22.312419444444444,1.5687144988261385e-15,3.6090138871862484e-16,1.695072157287913e-15,3.394749845981334e-16,5.122510668135013e-15,,,1.113812916228387e-15,0.84,0.661,AGN
2CXO J145713.0+221449,224.3042083333333,22.247061111111112,8.6048721829169145e-16,2.5707145915913353e-16,8.784709014439549e-17,6.636941127629848e-17,2.7375419281146314e-16,,,2.068242053487557e-16,0.224,,LM-STAR
2CXO J145821.9-314007,224.59133333333327,-31.668836111111112,2.53141480807438e-13,1.1652384147097941e-14,5.875202115439198e-14,5.605001011420317e-15,1.3052232698311686e-13,3.4185005743577346,0.3508571032811506,1.8853638642857123e-14,1.0,,LMXB
2CXO J145930.2-605320,224.87604166666665,-60.88896388888889,1.598760634631759e-15,1.218150004188409e-15,3.5737967358453335e-15,1.637799400289545e-15,2.2787015410814628e-14,,,8.931462523262724e-15,0.7,,NS
2CXO J150113.1+232908,225.305,23.48570277777777,2.0712867330070824e-14,6.946372018274361e-15,3.422e-14,8.299999999999998e-15,1.3168404230878398e-13,,,3.1910000710625044e-14,0.121,,AGN
2CXO J150121.9+014401,225.3415833333333,1.733688888888889,6.534596380764684e-15,2.554946121495974e-16,1.6707395433379385e-14,4.101373103189039e-16,1.1298004076762717e-13,,,2.1516871874882363e-15,0.909,1.0,AGN
2CXO J150140.9+421834,225.420625,42.30953888888889,2.8180000000000003e-14,5.43e-15,2.3234465396623366e-14,3.500783855512563e-15,1.7174676940543082e-14,,,5.351084949363966e-15,0.512,,AGN
2CXO J150148.8+014403,225.45354166666664,1.7344416666666669,2.678e-14,2.769999999999999e-15,1.3849999999999996e-14,1.5899999999999994e-15,5.124e-14,2.003787307364817,0.0920221804142607,6.5999999999999976e-15,0.965,,AGN
2CXO J150228.7+285815,225.61979166666663,28.970983333333333,1.469703360998878e-15,1.110376526529898e-15,1.2970425385270366e-15,1.167600069915863e-15,3.8512221211157e-14,,,1.915826262219424e-14,0.674,,AGN
2CXO J150243.0+111557,225.67941666666664,11.265958333333334,1.0633191538243213e-13,8.880010214429049e-15,1.158e-13,8.3e-15,4.2224465396623373e-13,1.5839894228040143,0.1235114751984235,3.06089653582368e-14,0.561,,AGN
2CXO J150333.9-415223,225.891625,-41.87319166666667,6.3429790511443e-14,1.3625068575206397e-15,6.025334913788846e-14,1.2545548432469473e-15,2.434818802338833e-13,,,4.989346762660023e-15,0.993,1.0,AGN
2CXO J150345.7+010816,225.94054166666663,1.137813888888889,7.401e-15,2.33e-15,1.2668825021286884e-15,8.066069063219264e-16,2.4702506002456708e-15,,,1.866300611366213e-15,0.979,,LM-STAR
2CXO J150422.1-024556,226.09216666666663,-2.765661111111111,2.0310257257631048e-15,5.8159693298231e-16,3.011665869530616e-15,6.448820390425022e-16,6.108486893846101e-15,,,1.7145027667059185e-15,0.584,0.999,AGN
2CXO J150423.0-420106,226.09599999999995,-42.01855833333333,4.165258128062855e-14,2.0655905899210654e-15,6.047121162780534e-15,5.855233334465622e-16,6.83240183334564e-16,9.720139800978751,1.1362550679595895,4.692705782533367e-16,0.971,0.998,LM-STAR
2CXO J150629.5+554547,226.6229583333333,55.76322222222223,7.978845608028655e-18,6.028102749890869e-18,4.0662021154391976e-16,3.0125000188182953e-16,1.0845157509224316e-14,,,2.9250535897110345e-15,,,AGN
2CXO J150706.3-122515,226.77654166666665,-12.421005555555556,8.68538530092774e-16,7.905666907098744e-16,1.644467694054308e-14,6.060957856255854e-15,1.923648655101534e-13,,,4.3856838479354324e-14,0.25,,AGN
2CXO J150721.0+554559,226.837875,55.766441666666665,5.724255001419125e-14,4.230905872669347e-15,2.539233847027154e-14,2.320625461772621e-15,7.582999999999999e-14,2.012159806655254,0.0917233899404905,7.78e-15,0.892,,AGN
2CXO J150822.7+014755,227.09466666666663,1.7986888888888888,7.978845608028655e-18,6.028102749890869e-18,1.298760634631759e-15,7.871500064817508e-16,1.2671595769121606e-14,,,7.919000028634986e-15,,,AGN
2CXO J150829.5+014800,227.1232083333333,1.8000666666666667,9.754808461756788e-15,2.3640003836894024e-15,1.3163191538243212e-15,7.978000113692885e-16,1.6971004608276948e-15,,,1.282177454901788e-15,0.497,,LM-STAR
2CXO J150842.1+332802,227.17575,33.46735,7.386999999999999e-14,3.49e-15,4.1552338470271545e-14,2.7305315478542604e-15,9.972499425642268e-14,2.105936536824086,0.1134506157095199,8.236520545247492e-15,0.773,,AGN
2CXO J150842.2+332805,227.1758333333333,33.468155555555555,1.0791595769121604e-14,1.4590001554218256e-15,4.083924810912631e-15,9.01718873359313e-16,6.761445390946867e-15,,,1.9173978836806466e-15,0.01,,AGN
2CXO J150903.5-584821,227.26479166666664,-58.80589722222222,1.1180049198689674e-14,7.425109972793411e-16,1.6132882933466329e-15,2.3379126155508305e-16,3.5621474228604944e-16,,,2.073565892355477e-16,0.425,1.0,LM-STAR
2CXO J150927.1-585056,227.36316666666664,-58.84896111111112,5.669458734804992e-16,1.5062357768013766e-16,2.6007041411813885e-15,3.036765851079072e-16,2.4012554148487122e-14,1.2887767301688315,0.2175315356621735,1.7628399761628913e-15,0.818,0.758,NS
2CXO J150934.1+570314,227.3923333333333,57.05393055555555,8.162540585710738e-16,2.7900267344383027e-16,1.0513136354832346e-15,2.7900137303487905e-16,2.8780000000000002e-15,,,9.090000000000002e-16,0.274,,AGN
2CXO J150935.8+570325,227.39916666666664,57.05699722222222,9.76833847027154e-16,2.6345509169168445e-16,1.7119999999999998e-15,3.5499999999999995e-16,7.646e-15,,,1.5819999999999997e-15,0.161,,AGN
2CXO J150953.2+570547,227.4719583333333,57.09659166666667,2.7880000000000003e-15,3.87e-16,1.9252550014191254e-15,3.7110328081799483e-16,2.768510002838251e-15,,,9.81156246545635e-16,0.2,,AGN
2CXO J150953.7+570048,227.474,57.01338333333333,4.700202115439197e-15,4.605001231055509e-16,3.838e-15,4.569999999999999e-16,1.1334200966723728e-14,1.9541492294592688,0.2371377384793831,1.807783036360941e-15,0.582,,AGN
2CXO J151004.5+333355,227.51875,33.565527777777774,3.021013887471432e-15,4.0017429100186007e-16,3.4695868711057153e-16,1.130185282915095e-16,3.7898713379452493e-16,,,2.0399015241195002e-16,0.545,0.809,LM-STAR
2CXO J151010.3+570609,227.54312499999995,57.10256111111112,5.610202115439199e-16,1.7415000325524624e-16,2.9954571168583225e-15,4.745870880944236e-16,2.257e-14,1.465692112600946,0.3259526836399294,2.550000000000001e-15,0.529,,AGN
2CXO J151026.1+074124,227.60912499999995,7.690083333333334,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,6.295232698311685e-14,,,1.8163776867034983e-14,,,AGN
2CXO J151041.1+333504,227.67137499999995,33.58470277777778,6.573790901166425e-13,5.940149517835801e-15,4.4292193995545546e-13,3.745929761937451e-15,1.2098906108556249e-12,1.969,0.024,1.1438386851047875e-14,0.9,1.0,AGN
2CXO J151106.4+054122,227.7767083333333,5.689697222222223,8.162996943518235e-14,2.0467890707122385e-15,1.3411623659460726e-13,2.786236786658674e-15,5.988236451798985e-13,1.6147978845608026,0.0375015117058983,1.177824973965071e-14,1.0,1.0,AGN
2CXO J151133.6+054546,227.89025,5.763011111111111,2.1019827542213053e-14,1.6784384700595162e-15,1.7421058492935642e-14,1.146748836514484e-15,6.002891841399582e-14,,,4.396222098245223e-15,0.828,0.997,AGN
2CXO J151143.0+075656,227.9293333333333,7.949127777777778,4.644051737264459e-15,2.0738871298610978e-15,7.978845608028655e-18,6.028102749890869e-18,1.6683766166387914e-15,,,1.2604762850021806e-15,,,LM-STAR
2CXO J151317.4-240030,228.3225,-24.008358333333334,2.7547978845608026e-13,3.0550018556496444e-14,1.0049202115439197e-13,1.7405000325711655e-14,5.884202115439198e-14,6.00865554739435,1.259740643308647,2.2065000256923242e-14,0.872,,HM-STAR
2CXO J151323.0+071043,228.346,7.178711111111111,1.978233847027154e-14,2.51057812740958e-15,1.564e-14,2.1900000000000005e-15,5.133e-14,1.6861598066552543,0.1396466263902401,7.859999999999998e-15,0.009,,AGN
2CXO J151419.0-494615,228.5795,-49.771097222222224,1.7697606346317592e-15,9.891500051580754e-16,1.4356590025544258e-15,9.435316051462026e-16,2.591319153824321e-15,,,2.438800003719214e-15,0.723,,LMXB
2CXO J151451.7+311654,228.71579166666663,31.281691666666667,1.0163989422804016e-14,3.677500385384845e-15,1.199e-14,4.16e-15,4.896529089542378e-15,,,4.27330917711262e-15,0.447,,AGN
2CXO J151457.6+364817,228.74016666666665,36.80490277777778,1.7304253852703655e-14,2.0503981748133475e-15,3.946202115439197e-15,8.66500065424249e-16,7.541e-15,,,2.295e-15,1.0,,LM-STAR
2CXO J151545.0+553518,228.937875,55.58850277777778,7.010656569731053e-15,7.862523384500818e-16,4.916069277154193e-15,6.747776899077439e-16,1.0710584834748076e-14,2.458117497871312,0.3387546329221623,2.3994981762348458e-15,0.385,0.252,AGN
2CXO J151608.0+553224,229.033375,55.54011666666666,4.7528319850885236e-15,6.55999624599065e-16,7.395187370383555e-16,2.913622236453974e-16,1.122319716631597e-15,,,6.700281418650731e-16,0.458,0.49,LM-STAR
2CXO J151653.2+190048,229.2218333333333,19.01334444444445,2.7887978845608027e-14,1.7425000325337807e-14,2.0879202115439195e-14,1.1600500004886868e-14,3.166924810912631e-13,,,1.0416894578387497e-13,0.021,,AGN
2CXO J151717.0+070325,229.321,7.057141666666666,5.5336277825197475e-15,4.117361681794294e-16,1.4878711677565441e-15,1.6940393155352723e-16,1.3168271979206933e-15,,,4.049733966731447e-16,0.844,0.821,LM-STAR
2CXO J152005.8-003803,230.02454166666664,-0.6343583333333334,1.3909999999999998e-13,1.4400000000000007e-14,1.0007712118277449e-13,1.0066582017047391e-14,2.561797884560804e-13,1.824904805236129,0.1423089770919448,2.9450019249607915e-14,0.337,,AGN
2CXO J152144.8+525448,230.43666666666664,52.91350277777778,3.395e-15,9.18e-16,3.571202115439197e-15,9.52500059517178e-16,9.718606346317591e-15,,,3.300500154585976e-15,0.342,,AGN
2CXO J152151.4+074825,230.46441666666664,7.807041666666667,5.447712118277449e-15,9.25672045089091e-16,3.267276155811097e-15,6.271171667041269e-16,1.043760634631759e-14,,,2.3615002160537803e-15,0.981,,AGN
2CXO J152157.4+285918,230.48929166666665,28.988394444444445,2.8962021154391968e-15,1.810500031311855e-15,1.6340675805242685e-15,1.2345554431776502e-15,1.2885212692635182e-13,,,3.533000577651834e-14,0.674,,AGN
2CXO J152158.8+074206,230.4953333333333,7.701922222222223,5.8690000000000005e-15,9.470000000000002e-16,5.197797884560803e-15,8.355000678517192e-16,1.2074679237974022e-14,2.6336392266210176,0.4088017663792623,2.396412221861311e-15,0.955,,AGN
2CXO J152424.5+095829,231.10216666666665,9.974966666666669,9.854010577195988e-14,4.74502986824836e-15,6.169042308783944e-14,2.9507685793883112e-15,1.5782126926351829e-13,2.0271915382432115,0.0940096488858571,9.702103734858107e-15,0.364,,AGN
2CXO J152436.0+212308,231.1502083333333,21.38583055555556,1.2670797884560804e-14,7.079500008007644e-15,3.967840423087841e-15,3.831100000591894e-15,4.0492641460745424e-14,,,3.059262145569616e-14,0.184,,AGN
2CXO J152442.5+292701,231.1775,29.450463888888887,1.1559202115439198e-14,3.5405000160118946e-15,1.1951646357670595e-14,4.0061300591861e-15,6.640626351994095e-14,,,1.7618684230742555e-14,0.015,,AGN
2CXO J152449.0+292721,231.20454166666664,29.45607777777778,3.994e-14,6.75e-15,6.824965970981105e-15,3.047056876205761e-15,1.8367302589681962e-14,,,1.387669253024878e-14,0.498,,LM-STAR
2CXO J152449.8-562524,231.2078333333333,-56.42343055555556,7.978845608028655e-18,6.028102749890869e-18,4.740202115439197e-16,4.74050001195868e-16,1.6630740403718996e-14,,,6.036150600994393e-15,,,NS
2CXO J152553.9+513649,231.47462499999995,51.61370555555556,3.398e-14,6.279999999999998e-15,3.616e-14,6.570000000000001e-15,7.402e-14,,,1.753e-14,0.953,,AGN
2CXO J152832.4+285751,232.1350833333333,28.964180555555554,3.0414136593589105e-15,1.963794500883959e-15,7.978845608028655e-18,6.028102749890869e-18,4.9192855842916135e-14,,,2.513911017647324e-14,,,AGN
2CXO J152922.2+592854,232.34266666666664,59.4818,7.978845608028655e-18,6.028102749890869e-18,3.1210797884560803e-15,2.3719500002390018e-15,4.3897967358453335e-14,,,1.7207849591360312e-14,,,AGN
2CXO J153127.8-561055,232.86625,-56.18203611111111,7.978845608028655e-18,6.028102749890869e-18,3.4217967358453338e-15,1.701788140629965e-15,3.627981097970629e-15,,,2.7409783203753784e-15,,,NS
2CXO J153233.1+241526,233.13816666666665,24.257247222222222,2.8443819277709527e-15,1.5852645079492474e-15,8.469393653682409e-15,3.1115001639759e-15,1.6472021154391974e-13,1.1154794199657634,0.3250671043947353,2.9950018928245715e-14,0.284,,AGN
2CXO J153244.0+324246,233.18354166666663,32.712983333333334,2.7880634631759137e-15,5.410943006582763e-16,1.3154359624663512e-15,2.925560064086632e-16,1.4682232698311685e-14,,,2.075330552166173e-15,0.427,,AGN
2CXO J153304.0+302508,233.266875,30.41903333333333,1.4043523689472775e-14,2.280961304966313e-15,1.115660062664278e-14,2.062983256913292e-15,5.2718529553191324e-14,,,9.086232405210812e-15,0.607,0.061,AGN
2CXO J153313.9-003744,233.3080833333333,-0.6289416666666667,5.246760698574946e-15,1.353475995665198e-15,1.398334560132112e-15,8.9047721273429e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J153627.7+614641,234.11566666666664,61.77822222222222,4.916881353413219e-15,2.5778890264801136e-15,5.751116349155845e-14,9.03689783713741e-15,1.406212692635183e-12,0.8017555757768602,0.2725917289287881,9.502148014104373e-14,0.689,,AGN
2CXO J153650.2+500810,234.2094583333333,50.13613055555555,5.124689815170008e-15,2.548917472868126e-15,2.343797884560803e-15,1.7855000317502732e-15,1.72692021154392e-14,,,7.970500007112491e-15,0.009,,AGN
2CXO J153714.2+271610,234.3093333333333,27.269716666666667,1.6687978845608028e-14,4.575001239128003e-15,1.685e-14,4.149999999999999e-15,4.633754427061392e-14,,,1.2097497481847444e-14,0.04,,AGN
2CXO J153926.4-521918,234.86029166666663,-52.32172222222223,1.6774469846330225e-15,7.737943871305503e-16,1.0318428659819497e-15,6.284621004244297e-16,4.7062814904712136e-15,,,2.6160965779645336e-15,0.039,1.0,CV
2CXO J153952.2+420356,234.9675833333333,42.06558055555556,7.978845608028655e-18,6.028102749890869e-18,1.4530000000000001e-15,1.107e-15,1.0235794438414396e-14,,,5.231355738826609e-15,,,AGN
2CXO J153954.1+342110,234.97554166666663,34.35293888888889,6.669296101670473e-15,1.5011345989871158e-15,3.829003136673125e-15,9.671953892212103e-16,1.086864328980626e-14,,,3.2055474291221144e-15,0.757,0.827,AGN
2CXO J154023.6-031347,235.0985,-3.229813888888889,1.2102021154391971e-14,1.0250055307278897e-15,1.059202115439197e-13,3.5501596868699208e-15,1.0872021154391973e-12,1.389595769121606,0.0670033843989281,2.550222304481777e-14,0.341,,AGN
2CXO J154140.9+662237,235.420625,66.37714444444444,1.613728602829646e-14,2.354482777456555e-15,1.3866400587269776e-14,1.8591622950930438e-15,4.098485247764305e-14,1.7039576912160572,0.1411607314059153,5.678901707430025e-15,0.431,0.114,AGN
2CXO J154305.5-522709,235.7729583333333,-52.4526,2.6367978845608028e-14,2.995001892824572e-15,4.9450528859799285e-14,4.215840516934557e-15,3.7342021154391973e-13,1.0839894228040143,0.1095129421835191,2.2450025251706876e-14,0.999,,CV
2CXO J154321.3+662154,235.83875,66.365175,1.7867978845608033e-14,2.685002111362813e-15,1.0803828467433292e-14,1.7743726967509125e-15,3.654e-14,1.678702689796932,0.1617433539953658,5.77e-15,0.819,,AGN
2CXO J154749.6+205056,236.9570833333333,20.84909722222222,6.960612328651699e-16,7.076181427496456e-16,3.054573466014165e-15,1.5192509235312649e-15,4.6640000000000016e-14,,,1.0940000000000002e-14,0.415,,AGN
2CXO J154856.7-045933,237.23666666666665,-4.992705555555555,1.875e-14,2.66e-15,4.5822550014191257e-14,4.330884956147871e-15,3.196e-13,1.02058519192562,0.1505184561147037,2.41e-14,0.875,,AGN
2CXO J154947.2+212856,237.4469583333333,21.482444444444443,3.203797884560803e-15,5.585001015042231e-16,6.17631731587957e-16,2.923436343606908e-16,6.965532215809017e-16,,,5.262533700654729e-16,0.499,,LM-STAR
2CXO J155054.1-541823,237.7254583333333,-54.30665,1.8683725759037947e-15,1.1452516323553234e-15,6.93645153831845e-14,7.186195453520247e-15,3.275398588828108e-13,2.124,0.0469999999999999,2.6234518435850446e-14,0.399,1.0,NS
2CXO J155229.9+200721,238.12495833333327,20.122566666666668,3.1761761479777753e-13,9.72129893062938e-15,1.980878531554336e-13,5.782082134441739e-15,5.791363371866881e-13,1.908766152972846,0.0592454668162375,1.923096080970498e-14,1.0,0.855,AGN
2CXO J155252.4+320150,238.21875,32.03078611111111,3.031e-14,7.109999999999999e-15,2.247680386689492e-14,6.531253486496304e-15,5.083202115439197e-14,,,1.867500030356152e-14,0.392,,CV
2CXO J155633.7+351757,239.14075,35.29929166666666,4.112183163408268e-15,5.494680184743256e-16,1.2754043117722986e-14,1.081945848780371e-15,8.061889443370319e-14,1.201383076486423,0.1390260994726115,5.3661960457812754e-15,0.119,0.369,AGN
2CXO J155651.1+351646,239.2129583333333,35.27956666666667,8.348797884560802e-15,9.035000627450046e-16,2.555202115439197e-15,5.115001108311e-16,3.83e-15,5.4230692067532615,1.196210438037403,1.5820000000000005e-15,0.58,,LM-STAR
2CXO J155821.9-140959,239.5915,-14.166408333333331,3.8990000000000004e-15,9.26e-16,1.6581644060239656e-15,7.63068283285443e-16,9.848191538243213e-14,-0.7675534603376629,0.250109727979889,1.003000904328427e-14,0.414,,AGN
2CXO J155848.4+204243,239.70204166666664,20.711991666666663,2.6342021154391966e-14,2.225002547868825e-15,1.5890000000000002e-14,1.3199999999999994e-15,4.854e-14,1.8429894228040145,0.0785180521007163,4.29e-15,0.834,,AGN
2CXO J155927.6+533054,239.8652083333333,53.51515277777778,2.6448404230878395e-15,1.6531000013717285e-15,7.717680846175679e-16,7.382200001228688e-16,1.4658404230878393e-14,,,8.191000027684098e-15,0.484,,AGN
2CXO J160140.5+431646,240.41875,43.27959722222222,2.84e-15,6.389999999999999e-16,4.499000000000001e-15,9e-16,1.6207978845608027e-14,,,3.925001444333844e-15,0.423,,AGN
2CXO J160207.6+380743,240.532,38.128616666666666,5.0009395279911385e-15,4.7285588465735376e-15,1.6373616923513576e-14,9.924000365595243e-15,2.165319153824321e-14,,,1.9848000045699412e-14,0.896,,AGN
2CXO J160227.3+015756,240.61404166666665,1.965638888888889,3.2226275007095634e-14,2.125450805322718e-15,1.4042021154391972e-14,1.4450039231859417e-15,1.304212692635183e-13,2.075627500709563,0.1165822081557468,1.050194348118232e-14,0.82,,AGN
2CXO J160246.3+524358,240.69325,52.73292777777778,2.396797884560803e-15,7.715000734803773e-16,1.969797884560803e-15,7.705000735757447e-16,9.9032421267922e-15,,,3.7251648032970575e-15,0.32,,AGN
2CXO J160311.0+432928,240.7959583333333,43.49125833333333,8.481669809493508e-14,5.3861463131620535e-15,4.332435962466352e-14,2.795586108238945e-15,1.382010577195986e-13,1.969117497871312,0.0795908369489158,9.251532038365758e-15,0.612,,AGN
