_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[3.606, 9.561]",51.0,3.606,1670m591o0099284,166.3025594,-58.8941541,1242.221,1242.241,1522.394,1522.229,2024.4,1987.5,0.01,0.028,0.009,0.027,12.218,30.51,1.0,1.0,40.57,10.78,0.4313,0.4065,2090.6,2038.8,12.459,31.272,2.6346,2.8531,-0.00224608,-0.000458062,0.000239529,0.000595,-71.245,-58.097,166.3025594,166.3028033,-58.8941541,-58.8941401,1670m591,1670m591w1o0106183,1670m591w2o0091364,196.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.597, 9.308]",52.0,1.597,1670m591o0135850,166.2216446,-58.8169049,1342.708,1342.762,1578.355,1578.327,1193.4,1198.9,0.017,0.048,0.016,0.046,11.146,30.149,1.0,1.0,61.99,6.752,0.3552,0.3128,1173.5,1223.4,11.378,30.919,2.6348,2.854,0.00932747,0.00679922,0.000347223,0.000957,-31.84,-6.2352,166.2216446,166.2216876,-58.8169049,-58.8168636,1670m591,1670m591w1o0153800,1670m591w2o0133220,198.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.242],53.0,0.242,1670m591o0035180,166.3693243,-58.8252194,1332.937,1332.936,1478.147,1478.167,34593.0,33131.0,0.001,0.003,0.001,0.003,31.411,65.555,1.0,1.0,138.8,18.62,0.977,0.9767,34576.0,33212.0,31.969,66.881,2.6301,2.8512,0.00137168,0.000647008,5.24735e-05,9.9e-05,-65.787,-46.476,166.3693243,166.3692957,-58.8252194,-58.8252196,1670m591,1670m591w1o0035862,1670m591w2o0030965,191.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[5.972, 6.803]",54.0,5.972,1670m591o0035261,166.2149109,-58.8217528,1336.306,1336.281,1582.841,1582.812,4568.2,4038.6,0.005,0.015,0.005,0.014,15.061,35.442,1.0,1.0,44.77,6.254,0.7312,0.6766,4528.6,4106.7,15.367,36.357,2.6319,2.853,-0.00234306,-0.00324058,0.000144873,0.000362,-30.369,-4.2099,166.2149109,166.2149536,-58.8217528,-58.8217721,1670m591,1670m591w1o0035943,1670m591w2o0053829,198.0,190.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[1.485, 4.441, 5.014, 8.414]",55.0,1.485,1670m591o0034303,166.1916644,-58.8530036,1295.2,1295.555,1598.076,1597.497,3609.1,3066.8,0.007,0.02,0.006,0.02,14.977,35.755,1.0,1.0,23.48,6.28,0.6439,0.5509,3567.9,2999.5,15.258,36.609,2.6302,2.8564,0.00169307,0.00310832,0.000179731,0.000475,-16.395,14.873,166.1916644,166.1925261,-58.8530036,-58.8527381,1670m591,1670m591w1o0034970,1670m591w2o0092743,192.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.058, 5.437, 6.465, 7.103, 7.164]",56.0,1.058,1670m591o0204761,166.3854969,-58.8530119,0.0,1296.663,0.0,1466.832,0.0,2670.0,0.0,0.031,0.0,0.031,0.0,45.858,0.0,0.96979,0.0,57.22,0.0,0.1254,0.0,2614.2,0.0,46.688,0.0,2.8532,0.0,0.00568616,0.0,0.000669,0.0,-47.066,0.0,166.3854969,0.0,-58.8530119,1670m591,,1670m591w2o0092764,0.0,194.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0
"[0.369, 8.11]",57.0,0.369,1670m591o0102420,166.2855438,-58.7995535,1365.931,1365.904,1535.301,1535.306,2217.0,2027.2,0.01,0.03,0.009,0.028,13.296,33.324,0.99925,0.99935,32.31,3.882,0.4726,0.4104,2180.2,1974.4,13.625,34.324,2.6324,2.8527,-0.00158769,-0.00208688,0.000239642,0.000647,-31.233,-2.3168,166.2855438,166.285535,-58.7995535,-58.7995738,1670m591,1670m591w1o0109783,1670m591w2o0094432,188.0,186.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.458, 7.881, 8.805]",58.0,0.458,1670m591o0102369,166.2649667,-58.8006093,1364.389,1364.331,1549.239,1549.22,8812.0,8468.3,0.004,0.01,0.003,0.009,20.916,47.662,0.99727,0.99814,208.2,27.72,0.5675,0.5061,8593.9,8187.5,21.289,48.73,2.6335,2.8536,0.00355822,0.00329363,9.91979e-05,0.000227,-28.766,8.0164,166.2649667,166.2649941,-58.8006093,-58.8006541,1670m591,1670m591w1o0109728,1670m591w2o0094379,188.0,181.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[2.209, 2.703]",59.0,2.209,1670m591o0134813,166.2169568,-58.8864163,1251.675,1252.204,1580.411,1579.774,1241.8,2031.8,0.015,0.027,0.015,0.026,11.123,30.29,1.0,1.0,31.27,15.42,0.471,0.7082,1301.6,2144.2,11.369,31.093,2.6357,2.8527,0.00520545,0.00635344,0.000349227,0.000599,-41.17,-5.4945,166.2169568,166.2179083,-58.8864163,-58.8860182,1670m591,1670m591w1o0152171,1670m591w2o0029201,194.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.484, 6.086]",60.0,0.484,1670m591o0035183,166.2028598,-58.8240574,1333.187,1333.202,1590.971,1591.035,123810.0,113450.0,0.001,0.001,0.001,0.001,57.325,115.09,1.0,1.0,1002.0,88.6,0.9741,0.9491,123730.0,113580.0,58.27,117.0,2.6298,2.8513,0.00153005,-0.000777185,2.71527e-05,5.3e-05,-26.585,2.1826,166.2028598,166.2027652,-58.8240574,-58.8240455,1670m591,1670m591w1o0035865,1670m591w2o0030967,200.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.573, 7.473, 9.957]",61.0,0.573,1670m591o0034392,166.3886757,-58.8517237,1298.37,1298.345,1464.696,1464.643,43036.0,39818.0,0.002,0.004,0.001,0.003,43.36,87.801,0.83407,0.83605,192.2,73.54,0.7411,0.7173,43174.0,39666.0,43.811,88.907,2.6344,2.855,0.00215882,0.000787198,4.87996e-05,0.0001,-64.912,-47.38,166.3886757,166.3887529,-58.8517237,-58.8517431,1670m591,1670m591w1o0035060,1670m591w2o0030266,197.0,193.0,1.0,1.0,35.0,35.0,0.0,0.0,1.0
"[3.896, 5.942, 6.016, 6.153, 9.974]",62.0,3.896,1670m591o0182964,166.3049284,-58.9018823,1232.122,0.0,1520.68,0.0,379.82,0.0,0.046,0.0,0.045,0.0,9.4393,0.0,1.0,0.0,34.43,0.0,0.1732,0.0,427.13,0.0,9.6602,0.0,2.633,0.0,0.0054934,0.0,0.000864509,0.0,-68.86,0.0,166.3049284,0.0,-58.9018823,0.0,1670m591,1670m591w1o0174800,,193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
[5.642],63.0,5.642,1670m591o0036064,166.2934485,-58.7963686,1370.16,1370.085,1529.987,1530.07,3694.3,3541.4,0.006,0.017,0.006,0.016,14.036,34.344,1.0,1.0,90.4,12.66,0.707,0.6903,3745.3,3649.1,14.331,35.248,2.6296,2.8507,0.0065285,0.00358397,0.000162641,0.0004,-37.075,-10.297,166.2934485,166.2933239,-58.7963686,-58.7964251,1670m591,1670m591w1o0036769,1670m591w2o0094545,192.0,189.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[1.041],64.0,1.041,1670m591o0099283,166.3436084,-58.8944426,1242.141,1242.257,1494.629,1494.827,1124.3,1033.7,0.016,0.049,0.016,0.048,10.817,27.808,1.0,1.0,37.59,7.738,0.3077,0.2954,1181.7,1086.2,11.1,28.702,2.6338,2.8527,-0.000460506,-0.000351727,0.000367114,0.001029,-69.857,-65.354,166.3436084,166.3433165,-58.8944426,-58.8943524,1670m591,1670m591w1o0106182,1670m591w2o0091363,195.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.4, 9.368]",65.0,0.4,1670m591o0035997,166.2670748,-58.7982862,1367.447,1367.473,1547.845,1547.903,18633.0,17366.0,0.002,0.005,0.002,0.005,25.585,55.237,0.99932,0.9996,263.7,13.68,0.8377,0.7927,18307.0,17028.0,26.004,56.397,2.6325,2.8533,0.00326014,0.00092268,6.65965e-05,0.000141,-28.361,6.9219,166.2670748,166.2669893,-58.7982862,-58.7982653,1670m591,1670m591w1o0036701,1670m591w2o0031690,191.0,180.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[3.949],66.0,3.949,1670m591o0102315,166.3432816,-58.803281,1361.475,1361.447,1496.095,1496.086,1191.4,1217.9,0.016,0.044,0.015,0.042,10.673,28.87,1.0,1.0,69.48,5.609,0.3973,0.398,1177.2,1236.1,10.932,29.713,2.6321,2.8534,0.00892103,0.006181,0.000350825,0.000919,-58.885,-34.926,166.3432816,166.3432938,-58.803281,-58.8033023,1670m591,1670m591w1o0109671,1670m591w2o0094333,194.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.138, 9.254]",67.0,0.138,1670m591o0035773,166.2309258,-58.805116,1358.216,1358.274,1572.252,1572.238,2900.2,2647.5,0.007,0.022,0.007,0.021,12.934,32.417,1.0,1.0,28.08,5.088,0.7612,0.7382,2880.3,2621.1,13.226,33.308,2.6326,2.8534,0.00189519,-0.000532925,0.000187268,0.000492,-32.736,3.0521,166.2309258,166.2309467,-58.805116,-58.8050721,1670m591,1670m591w1o0036472,1670m591w2o0031490,192.0,187.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.57],68.0,4.57,1670m591o0034854,166.1868758,-58.8357063,1317.802,1317.81,1601.607,1601.588,18080.0,17575.0,0.002,0.005,0.002,0.004,24.06,52.366,1.0,1.0,51.44,9.091,0.9644,0.9637,17988.0,17522.0,24.491,53.511,2.6343,2.854,0.00137532,0.000389099,7.02862e-05,0.00014,-19.284,12.376,166.1868758,166.1869042,-58.8357063,-58.8357001,1670m591,1670m591w1o0035529,1670m591w2o0030683,202.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[8.5],69.0,8.5,1670m591o0035508,166.2173759,-58.813577,1347.029,1347.027,1581.302,1581.304,43757.0,39699.0,0.001,0.003,0.001,0.002,35.214,71.36,1.0,1.0,128.4,17.86,0.9798,0.9749,43696.0,39781.0,35.822,72.778,2.6323,2.8524,-4.22597e-05,-0.000232756,4.66783e-05,9.1e-05,-30.833,-3.1986,166.2173759,166.2173736,-58.813577,-58.813578,1670m591,1670m591w1o0036199,1670m591w2o0031260,204.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.567],70.0,1.567,1670m591o0034854,166.1868758,-58.8357063,1317.802,1317.81,1601.607,1601.588,18080.0,17575.0,0.002,0.005,0.002,0.004,24.06,52.366,1.0,1.0,51.44,9.091,0.9644,0.9637,17988.0,17522.0,24.491,53.511,2.6343,2.854,0.00137532,0.000389099,7.02862e-05,0.00014,-19.284,12.376,166.1868758,166.1869042,-58.8357063,-58.8357001,1670m591,1670m591w1o0035529,1670m591w2o0030683,202.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.424, 3.396, 6.11, 8.251, 9.697]",71.0,2.424,1670m591o0032718,166.3338406,-58.8998852,1234.947,1234.948,1501.159,1501.145,29818.0,26021.0,0.002,0.005,0.001,0.004,34.504,70.246,1.0,1.0,22.85,6.544,0.7107,0.6476,29950.0,26181.0,34.883,71.203,2.6302,2.851,0.000330031,4.75049e-05,5.51336e-05,0.000122,-70.561,-63.642,166.3338406,166.3338614,-58.8998852,-58.899885,1670m591,1670m591w1o0033354,1670m591w2o0028796,197.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.772, 9.324]",72.0,0.772,1670m591o0135831,166.203252,-58.8182154,1340.838,1340.875,1590.801,1591.036,1136.2,1054.6,0.018,0.053,0.015,0.049,11.361,29.755,1.0,1.0,51.89,5.359,0.3325,0.322,1126.7,1114.3,11.655,30.677,2.6313,2.8508,-0.00233906,-0.00446582,0.000387646,0.001101,-27.123,1.5262,166.203252,166.2029059,-58.8182154,-58.8181849,1670m591,1670m591w1o0153761,1670m591w2o0133192,201.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.043],73.0,4.043,1670m591o0099161,166.2278482,-58.8964731,1238.6,1238.547,1572.884,1572.843,984.05,846.03,0.019,0.065,0.019,0.067,10.908,29.813,1.0,1.0,65.79,5.859,0.2747,0.1965,973.53,887.96,11.144,30.569,2.6321,2.8539,0.00833464,0.00450093,0.000411152,0.001308,-45.588,-10.514,166.2278482,166.227907,-58.8964731,-58.896514,1670m591,1670m591w1o0106045,1670m591w2o0131554,205.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[8.593, 9.757]",74.0,8.593,1670m591o0099824,166.2005739,-58.8787107,1261.624,1261.664,1591.62,1591.652,860.57,1135.2,0.023,0.051,0.021,0.047,11.077,30.286,1.0,1.0,43.05,7.075,0.2447,0.3001,860.46,1133.2,11.33,31.123,2.6357,2.855,0.00535959,0.00790995,0.000480452,0.001031,-24.308,16.828,166.2005739,166.2005273,-58.8787107,-58.8786802,1670m591,1670m591w1o0106794,1670m591w2o0091880,207.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.161, 6.464, 7.849]",75.0,1.161,1670m591o0102558,166.3128646,-58.7960494,1370.723,1370.652,1516.823,1517.225,1393.2,1292.8,0.015,0.043,0.014,0.043,11.966,30.389,1.0,1.0,21.59,5.033,0.3735,0.3782,1395.2,1342.9,12.208,31.172,2.6319,2.8539,0.00480992,0.004776,0.000329762,0.000895,-47.583,-23.152,166.3128646,166.3122703,-58.7960494,-58.7961003,1670m591,1670m591w1o0109938,1670m591w2o0094569,191.0,189.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.565, 8.183, 9.599]",76.0,1.565,1670m591o0100510,166.182279,-58.8586564,1287.719,1287.562,1604.336,1604.304,915.21,875.55,0.022,0.064,0.019,0.06,10.66,29.392,1.0,1.0,36.25,4.234,0.453,0.4055,927.12,882.75,10.913,30.229,2.6344,2.8552,0.00522512,0.00237238,0.000434655,0.001266,-11.587,27.383,166.182279,166.1823233,-58.8586564,-58.8587766,1670m591,1670m591w1o0107593,1670m591w2o0132332,195.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.694, 9.401]",77.0,0.694,1670m591o0035157,166.3873012,-58.8263242,1331.611,1331.669,1465.951,1465.827,2884.6,2668.5,0.007,0.021,0.006,0.02,12.586,31.573,1.0,1.0,37.06,7.243,0.7241,0.6596,2921.2,2794.2,12.831,32.341,2.6315,2.8533,-0.000718355,-0.00264323,0.000182624,0.000472,-68.237,-51.788,166.3873012,166.3874855,-58.8263242,-58.8262805,1670m591,1670m591w1o0035838,1670m591w2o0053800,187.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.224, 8.993]",78.0,0.224,1670m591o0035996,166.3363945,-58.7993814,1366.531,1366.542,1500.819,1500.831,14738.0,14271.0,0.002,0.005,0.002,0.005,22.09,48.811,1.0,1.0,37.2,4.766,0.938,0.9213,14761.0,14272.0,22.485,49.842,2.6329,2.8538,0.000330627,0.000263214,7.77839e-05,0.000157,-54.566,-27.894,166.3363945,166.3363759,-58.7993814,-58.7993731,1670m591,1670m591w1o0036700,1670m591w2o0031689,193.0,183.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[2.971, 5.016, 6.579, 6.782, 9.156, 9.52]",79.0,2.971,1670m591o0060012,166.3360992,-58.9017711,1232.495,1232.427,1499.606,1499.633,27081.0,26496.0,0.002,0.004,0.001,0.003,31.002,63.927,1.0,1.0,34.17,6.732,0.781,0.7891,27174.0,26614.0,31.406,64.967,2.6359,2.8555,0.000104129,0.000833154,5.79222e-05,0.000112,-70.318,-62.331,166.3360992,166.3360582,-58.9017711,-58.9018226,1670m591,1670m591w1o0061602,1670m591w2o0053184,200.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[7.629],80.0,7.629,1670m591o0219486,166.2316954,-58.7994965,0.0,1365.579,0.0,1571.819,0.0,514.94,0.0,0.11,0.0,0.105,0.0,29.776,0.0,1.0,0.0,6.614,0.0,0.1172,0.0,429.46,0.0,30.689,0.0,2.854,0.0,0.0100806,0.0,0.002242,0.0,5.7061,0.0,166.2316954,0.0,-58.7994965,1670m591,,1670m591w2o0172382,0.0,197.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.088],81.0,0.088,1670m591o0035080,166.1860841,-58.8280894,1327.766,1327.766,1602.271,1602.273,38580.0,37238.0,0.001,0.003,0.001,0.003,33.231,69.312,1.0,1.0,96.5,16.55,0.9794,0.9783,38533.0,37177.0,33.827,70.736,2.6329,2.8533,0.00150788,0.000992417,4.92716e-05,9.3e-05,-21.368,10.623,166.1860841,166.1860817,-58.8280894,-58.8280893,1670m591,1670m591w1o0035760,1670m591w2o0030882,200.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.902, 4.933, 9.486]",82.0,3.902,1670m591o0147859,166.3046739,-58.9061759,1226.5,1226.432,1520.791,1520.716,2378.4,2259.0,0.01,0.026,0.009,0.025,13.424,33.01,1.0,1.0,45.85,6.516,0.4207,0.3883,2400.0,2340.2,13.674,33.815,2.6336,2.855,0.00384515,0.00246525,0.000223177,0.000571,-66.894,-55.217,166.3046739,166.3047828,-58.9061759,-58.9062285,1670m591,1670m591w1o0174768,1670m591w2o0090963,194.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.369, 7.08, 7.441, 7.872, 7.917, 8.553, 9.79, 9.812]",83.0,0.369,1670m591o0033810,166.1825099,-58.8680004,1275.49,1275.587,1604.022,1604.018,2099.2,2254.7,0.01,0.026,0.009,0.025,12.366,32.573,1.0,1.0,8.926,2.688,0.6394,0.6229,2052.4,2192.4,12.639,33.454,2.6317,2.8531,0.00210208,0.00174862,0.000232895,0.000566,-10.026,33.7,166.1825099,166.1825181,-58.8680004,-58.867926,1670m591,1670m591w1o0034470,1670m591w2o0029747,202.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.149, 7.32]",84.0,1.149,1670m591o0102683,166.2836505,-58.7921448,1375.615,1375.687,1536.694,1536.887,1622.5,1649.3,0.012,0.034,0.012,0.033,11.865,31.052,1.0,1.0,30.56,6.547,0.539,0.5417,1591.7,1682.7,12.171,31.995,2.6347,2.8527,0.00265342,0.00144374,0.00028818,0.000742,-31.867,-3.1836,166.2836505,166.2833678,-58.7921448,-58.7920877,1670m591,1670m591w1o0110080,1670m591w2o0094690,186.0,185.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.683, 4.504]",85.0,0.683,1670m591o0032442,166.3058052,-58.9074308,1224.866,1224.82,1520.008,1520.05,3270.8,3251.4,0.007,0.019,0.007,0.018,14.366,34.73,1.0,1.0,62.78,6.142,0.4944,0.4747,3257.5,3302.1,14.628,35.566,2.6295,2.8512,0.00306046,0.000860095,0.000180905,0.000432,-66.752,-55.212,166.3058052,166.3057423,-58.9074308,-58.9074651,1670m591,1670m591w1o0033073,1670m591w2o0028544,191.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.936, 8.548]",86.0,1.936,1670m591o0060906,166.3245493,-58.7947059,1372.567,1372.92,1508.917,1508.641,1108.4,848.23,0.018,0.067,0.016,0.063,11.373,30.561,1.0,1.0,56.72,4.032,0.3704,0.2625,1113.5,801.5,11.623,31.377,2.6319,2.8531,0.00857431,-0.001046,0.000406441,0.001401,-50.718,-24.454,166.3245493,166.3249618,-58.7947059,-58.7944385,1670m591,1670m591w1o0062569,1670m591w2o0094589,189.0,182.0,1.0,1.0,160.0,160.0,0.0,0.0,1.0
"[4.29, 6.045, 6.658]",87.0,4.29,1670m591o0163343,166.1965023,-58.8140813,1346.192,0.0,1595.444,0.0,533.53,0.0,0.037,0.0,0.032,0.0,10.432,0.0,1.0,0.0,76.49,0.0,0.2229,0.0,494.81,0.0,10.686,0.0,2.6348,0.0,0.00298065,0.0,0.000717709,0.0,-26.014,0.0,166.1965023,0.0,-58.8140813,0.0,1670m591,1670m591w1o0109213,,199.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.053, 9.914]",88.0,0.053,1670m591o0036099,166.2417403,-58.7950723,1371.452,1371.459,1565.076,1565.078,524640.0,508860.0,0.0,0.001,0.0,0.001,114.58,228.46,1.0,1.0,428.9,246.1,0.9886,0.9843,524800.0,508100.0,116.72,232.31,2.6317,2.8532,0.000425935,1.26958e-05,1.40353e-05,2.5e-05,-30.678,7.9567,166.2417403,166.241738,-58.7950723,-58.7950672,1670m591,1670m591w1o0036806,1670m591w2o0031782,178.0,194.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0
[0.133],89.0,0.133,1670m591o0033784,166.3990347,-58.8700507,1274.446,1274.446,1457.451,1457.437,48096.0,47861.0,0.001,0.003,0.001,0.003,39.994,82.697,0.97816,1.0,627.9,45.8,0.8277,0.7266,48161.0,47783.0,40.51,83.98,2.6363,2.856,-0.00126749,0.00102407,4.29102e-05,8.2e-05,-69.378,-57.473,166.3990347,166.3990553,-58.8700507,-58.8700514,1670m591,1670m591w1o0034443,1670m591w2o0029725,192.0,190.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0
"[2.313, 5.357, 9.736]",90.0,2.313,1670m591o0099735,166.1891169,-58.8811494,1258.334,1258.129,1599.331,1599.227,1649.6,1764.8,0.013,0.034,0.012,0.032,12.142,31.945,1.0,1.0,32.08,5.3,0.4306,0.4246,1636.9,1753.1,12.399,32.793,2.6348,2.8521,0.00552398,0.00604886,0.000283811,0.000707,-14.847,30.897,166.1891169,166.1892665,-58.8811494,-58.8813068,1670m591,1670m591w1o0106694,1670m591w2o0091781,200.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.912],91.0,1.912,1670m591o0147862,166.2359139,-58.9037078,1229.196,1228.857,1567.315,1567.036,1640.8,1876.0,0.014,0.033,0.013,0.032,12.712,33.574,0.99295,0.9955,111.4,19.61,0.3364,0.3153,1593.2,1748.8,13.035,34.565,2.6334,2.8509,0.0116689,0.0119119,0.000299597,0.00072,-58.723,-12.756,166.2359139,166.236321,-58.9037078,-58.9039689,1670m591,1670m591w1o0174774,1670m591w2o0091017,200.0,191.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.913, 7.687, 9.206, 9.431]",92.0,0.913,1670m591o0102070,166.2018339,-58.8094721,1352.271,1352.266,1591.905,1591.969,3783.5,3943.9,0.007,0.017,0.006,0.016,15.09,37.094,1.0,1.0,68.07,10.82,0.5195,0.4794,3764.7,3952.2,15.341,37.889,2.6309,2.8519,0.00368661,0.00293762,0.000157244,0.000371,-27.354,4.4935,166.2018339,166.2017399,-58.8094721,-58.8094757,1670m591,1670m591w1o0109397,1670m591w2o0094100,204.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.709, 6.937, 8.95]",93.0,0.709,1670m591o0136115,166.2251212,-58.7982248,1367.19,1367.396,1576.297,1576.33,1316.8,1825.3,0.015,0.031,0.014,0.03,11.41,31.197,1.0,1.0,24.32,9.211,0.4366,0.5169,1315.9,1756.2,11.694,32.099,2.6331,2.8553,0.00352579,0.00806314,0.000331627,0.000672,-31.921,4.3784,166.2251212,166.2250762,-58.7982248,-58.7980669,1670m591,1670m591w1o0154202,1670m591w2o0133561,200.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.43, 5.141]",94.0,0.43,1670m591o0032504,166.3407425,-58.9054744,1227.68,1227.651,1496.416,1496.343,6576.8,6889.0,0.004,0.009,0.004,0.009,17.25,39.748,1.0,1.0,62.94,3.343,0.7082,0.7088,6604.8,6844.5,17.57,40.667,2.6357,2.8551,-0.00100511,0.00108027,0.000124381,0.000251,-69.572,-60.767,166.3407425,166.3408498,-58.9054744,-58.905497,1670m591,1670m591w1o0033135,1670m591w2o0028605,193.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.205, 6.721, 6.768]",95.0,2.205,1670m591o0098686,166.3149078,-58.910974,1220.294,1220.369,1513.804,1513.707,4029.9,3501.7,0.007,0.021,0.007,0.02,17.053,39.682,1.0,1.0,54.6,6.354,0.298,0.2354,4012.1,3543.6,17.273,40.372,2.6324,2.8548,0.000903726,-0.000814498,0.000170377,0.000445,-67.122,-55.139,166.3149078,166.3150519,-58.910974,-58.9109178,1670m591,1670m591w1o0105481,1670m591w2o0090790,199.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.176, 8.019, 9.53]",96.0,1.176,1670m591o0188938,166.2672707,-58.9117189,1218.959,0.0,1545.993,0.0,13481.0,0.0,0.006,0.0,0.006,0.0,44.77,0.0,0.60125,0.0,403.5,0.0,0.2909,0.0,13575.0,0.0,45.069,0.0,2.6291,0.0,0.0062229,0.0,0.000131456,0.0,-63.157,0.0,166.2672707,0.0,-58.9117189,0.0,1670m591,1670m591w1o0185071,,196.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0
"[2.17, 8.828, 9.599]",97.0,2.17,1670m591o0173681,166.4095461,-58.8548264,1294.444,0.0,1450.525,0.0,417.75,0.0,0.039,0.0,0.037,0.0,9.025,0.0,1.0,0.0,38.52,0.0,0.2743,0.0,399.18,0.0,9.2891,0.0,2.6367,0.0,0.002868,0.0,0.000777682,0.0,-67.287,0.0,166.4095461,0.0,-58.8548264,0.0,1670m591,1670m591w1o0152941,,192.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[3.207, 5.896, 6.538, 7.505, 8.386]",98.0,3.207,1670m591o0162928,166.3734036,-58.8965179,1239.63,0.0,1474.451,0.0,1884.9,0.0,0.011,0.0,0.011,0.0,13.383,0.0,1.0,0.0,38.68,0.0,0.2926,0.0,1897.2,0.0,13.606,0.0,2.6363,0.0,0.000895739,0.0,0.000287929,0.0,-66.39,0.0,166.3734036,0.0,-58.8965179,0.0,1670m591,1670m591w1o0106072,,202.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.19, 7.502, 9.057]",99.0,0.19,1670m591o0035391,166.3986208,-58.8188713,1341.441,1341.475,1458.375,1458.385,15788.0,14857.0,0.002,0.005,0.002,0.005,23.243,50.394,1.0,1.0,53.77,16.12,0.886,0.8557,15839.0,14916.0,23.639,51.424,2.6357,2.8557,7.58171e-05,-0.00073266,7.57747e-05,0.000157,-71.041,-57.168,166.3986208,166.3986061,-58.8188713,-58.8188452,1670m591,1670m591w1o0036078,1670m591w2o0031156,186.0,185.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
