name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J110614.8-585237,166.56199999999998,-58.877125,1.79,5.47,5.47,1.907e-15,6.140000000000001e-16,1.3096380779055485e-15,2.990614237807225e-16,3.137e-15,1.6289999999999998e-15,6.353638077905548e-15,1.766373328374767e-15,0.85,,conf,Gaia DR3 5338656825862575872,0.2002930754894996,0.0008096280874574,166.56206249216,-58.87707969946,17.09351,0.003462,17.736809,0.012556,16.3025,0.007592,0.3565,0.0646,6.385,2792.663330078125,2358.65576171875,3443.63818359375,2685.111328125,2322.23583984375,3190.6845703125,0,11061489-5852376,0.145,0.140002297829857,166.562077,-58.877132,15.145999908447266,0.0610000006854534,14.593000411987305,0.0700000002980232,14.472000122070312,0.0920000001788139,0,J110614.70-585237.9,1.422,0.0698046087134653,166.5612435,-58.8771801,14.336,0.012,14.591,0.018,0,1670m591o0099923,0.82,0.1540020889392089,166.5615877,-58.8772056,14.270969151801149,-0.0065420353196078,14.270601823289455,-0.0170368454498003,0,,,,,,,,,,,,,,-8,True,0.0,catwise,14.336,0.012,14.591,0.018
2CXO J110616.0-585037,166.56712499999998,-58.84370277777778,2.52,4.5,4.5,1.8822096789339594e-16,1.422029438699256e-16,8.585999999999999e-16,2.654e-16,4.307e-15,1.6850000000000002e-15,5.3538209678933956e-15,1.7116903450230929e-15,0.079,,extent,Gaia DR3 5338657543072083584,2.4664382134239715,0.0045309620965088,166.56644909177,-58.84311362477,19.396423,0.00438,20.432829,0.050444,18.255072,0.032895,-1.6016,0.3459,7.191,6243.2958984375,4650.703125,8325.4404296875,5152.8681640625,4238.6513671875,6720.73095703125,2,,3.365,0.4000252964519619,,,,,,,,,-4,J110616.37-585039.5,2.914,0.1118904723445209,166.5681984,-58.8442915,15.197,0.018,15.243,0.048,-4,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,-4.0,catwise,15.197,0.018,15.243,0.048
2CXO J110512.4-584217,166.30195833333337,-58.70488888888889,1.29,8.06,8.06,5.7144994256422655e-15,7.826600200105028e-16,1.4738401933447457e-15,3.3156172918805835e-16,2.595339618987011e-15,1.4531699433554105e-15,9.783679237974021e-15,1.6835060948676673e-15,0.991,,,Gaia DR3 5338662147297759616,0.3539274359907242,0.004119695998493,166.30205893395,-58.70497216394,16.201986,0.003512,17.020893,0.011917,15.275143,0.007586,2.0592,0.0395,11.566,478.2936706542969,470.3673706054688,487.8456115722656,483.7953796386719,475.0593566894531,493.6037902832031,2,11051251-5842179,0.468,0.1400605849607947,166.302146,-58.704975,14.10200023651123,0.0219999998807907,13.40999984741211,0.0230000000447034,13.258999824523926,0.0260000005364418,0,J110512.48-584218.1,0.486,0.0892950584274404,166.3019925,-58.7050226,13.241,0.018,13.298,0.019,0,1670m591o0038931,0.509,0.066128416430155,166.3020666,-58.7050187,13.285817512575688,-0.0037007707538098,13.17039723032535,-0.0078977900841099,0,,0.602,0.1376616412061108,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110415.1-584545,166.06304166666663,-58.76266944444444,1.32,8.01,8.01,6.924541734426208e-15,1.03174668104232e-15,1.056148769973081e-15,2.738382931711759e-16,1.2170711663298097e-15,1.1804076310355916e-15,9.1977616707291e-15,1.5914932610777222e-15,0.81,,conf,Gaia DR3 5338703314581802624,0.0229070505833752,0.0045369609784524,166.06302941746,-58.76266907345,15.649481,0.002998,16.425692,0.006006,14.775111,0.005246,2.2489,0.0384,9.695,436.5442199707031,429.14837646484375,444.3399353027344,439.2234497070313,430.2625122070313,445.7880554199219,0,11041513-5845457,0.112,0.1200857172984364,166.063076,-58.762695,13.638999938964844,0.0260000005364418,12.993000030517578,0.0230000000447034,12.822999954223633,0.0189999993890523,0,J110415.12-584545.3,0.292,0.0603706841031307,166.0629999,-58.7625913,12.787,0.013,12.926,0.012,0,1670m591o0037073,0.256,0.0497074390718331,166.063007,-58.7626007,12.794823517990556,-0.0025331938472352,12.784814778658012,-0.0059672464174912,0,J110415.07-584545.8,0.504,0.1164883663679768,166.0627983,-58.7627299,12.726,0.031,12.843,0.031,12.123,,9.393,,0,True,0.0,allwise,12.726,0.031,12.843,0.031
2CXO J110615.4-585256,166.56441666666663,-58.88223611111111,3.9,3.84,2.81,1.54e-15,5.049999999999999e-16,1.126612999853646e-16,8.511681082845907e-17,9.84589548030736e-16,7.4386787933653345e-16,2.637250848016101e-15,9.031108976168092e-16,,,conf,Gaia DR3 5338656821514375040,1.1891345996468716,0.004177769093667,166.56379731029,-58.88231769216,11.761152,0.002761,11.979683,0.002842,11.399013,0.003793,2.0865,0.0146,12.273,471.7029113769531,468.0380554199219,474.7683410644531,470.8414306640625,468.0888671875,473.6838684082031,2,11061533-5852564,1.077,0.1200726996350127,166.563889,-58.882359,11.020000457763672,0.0240000002086162,10.857999801635742,0.0230000000447034,10.779000282287598,0.0240000002086162,0,J110615.30-585256.4,1.317,0.0436006100604108,166.563739,-58.8823423,10.719,0.012,10.774,0.008,0,1670m591o0033372,1.332,0.0117666136861885,166.5637458,-58.8823655,10.739385232787992,-0.0008120467075111,10.7461275552793,-0.0017294368021037,0,J110615.29-585256.4,1.326,0.0755156486937641,166.563739,-58.88235,10.69,0.022,10.737,0.02,10.945,0.083,9.369,,0,True,0.0,allwise,10.69,0.022,10.737,0.02
2CXO J110414.0-584552,166.05849999999998,-58.76446388888889,2.6,4.63,4.63,1.624e-15,5.32e-16,5.1404242365549005e-16,2.1862913667298963e-16,5.415797884560804e-15,1.895500029907736e-15,7.553840308216294e-15,1.980844027878673e-15,0.838,,conf,Gaia DR3 5338703310242747776,1.2880927999725649,0.004173993066597,166.05781149946,-58.76448745038,12.62992,0.002772,12.917193,0.003009,12.18227,0.003859,2.0866,0.0109,12.187,474.56781005859375,472.3222961425781,477.0686645507813,474.4243469238281,472.187255859375,476.3656311035156,2,11041388-5845522,1.242,0.1200725690966925,166.057839,-58.764503,11.68000030517578,0.0240000002086162,11.472999572753906,0.0260000005364418,11.38700008392334,0.0189999993890523,0,J110413.87-584552.2,1.317,0.0439984300797198,166.0577971,-58.7644967,11.343,0.012,11.414,0.009,0,1670m591o0037021,1.292,0.017019748807782,166.0578147,-58.7645136,11.34819757787615,-0.0011052388667642,11.36623881280035,-0.0024326441735636,0,J110413.87-584552.2,1.311,0.0843033916843207,166.0578061,-58.7645192,11.302,0.023,11.384,0.023,12.149,,9.292,,0,True,0.0,allwise,11.302,0.023,11.384,0.023
2CXO J110526.1-584225,166.35904166666666,-58.70711111111111,2.25,5.76,5.76,2.812701541081463e-15,7.971638652400552e-16,1.4328401933447456e-15,3.3056191592828003e-16,6.357000000000001e-15,1.9300000000000002e-15,1.0602541734426207e-14,2.1141526454602658e-15,0.999,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110506.3-584209,166.27654166666667,-58.70263333333334,1.19,9.25,9.25,1.0075743849865404e-14,1.2342124088553697e-15,1.2840742701149936e-15,2.961502414433252e-16,1.160271280750673e-15,1.111830005894226e-15,1.2520089400731072e-14,1.687350348234257e-15,0.798,,,Gaia DR3 5338662800111348992,0.0145466492683597,0.0043922604021164,166.27654400105,-58.70263718781,13.102275,0.002802,13.451756,0.00327,12.581051,0.003986,2.0427,0.0776,11.149,486.5946350097656,465.2501831054688,504.8352355957031,489.6886291503906,472.2859497070313,509.2681579589844,0,11050638-5842095,0.149,0.1400688208710275,166.276616,-58.702648,11.93000030517578,0.0219999998807907,11.583000183105469,0.0230000000447034,11.493000030517578,0.0189999993890523,0,J110506.38-584209.5,0.035,0.0414332545209762,166.2765594,-58.7026362,11.507,0.012,11.535,0.008,0,1670m591o0038998,0.053,0.0224337821198299,166.2765685,-58.7026379,11.485113243186436,-0.0012010625121766,11.48397425911177,-0.0026149872271596,0,J110506.37-584209.5,0.096,0.0857125112232747,166.2765736,-58.7026543,11.497,0.024,11.565,0.022,11.695,,9.319,,0,True,0.0,allwise,11.497,0.024,11.565,0.022
2CXO J110403.3-584825,166.01412499999998,-58.80715555555555,3.58,3.69,3.69,7.993625203278624e-16,3.977075926428433e-16,5.926e-16,2.0920000000000003e-16,8.678218436212529e-16,8.5414290554618755e-16,2.2597843639491152e-15,9.651404417703412e-16,0.995,,,Gaia DR3 5338701734030281344,2.197751835885086,0.0045376229636231,166.01401644012,-58.80654766365,18.99155,0.003528,20.555828,0.086778,17.827831,0.013277,2.2467,0.1722,11.321,445.0255737304688,410.3032531738281,481.1604919433594,467.3800964355469,430.8927001953125,499.02874755859375,2,,,,,,,,,,,,-8,,,,,,,,,,-8,1670m591o0102115,2.649,0.2365433387329264,166.0149949,-58.8065738,15.107321823631658,-0.0144536263920768,14.635350893115229,-0.0253096018640268,0,,,,,,,,,,,,,,-8,True,0.0,unwise,15.107321823631658,-0.0144536263920768,14.635350893115229,-0.0253096018640268
2CXO J110411.1-584610,166.04654166666666,-58.76962777777778,2.02,4.67,3.84,2.347e-15,5.959999999999999e-16,6.542202115439197e-16,2.355500024067125e-16,5.937059016934122e-16,4.485511256193795e-16,3.594926113237332e-15,7.822390401457949e-16,0.683,,,Gaia DR3 5338703211499277696,0.6317884890468508,0.004304251930359,166.04620551335,-58.76964833325,17.821543,0.002985,19.134254,0.033965,16.685884,0.007843,2.1493,0.0828,11.84,465.5810241699219,447.2765808105469,482.1214904785156,461.8567199707031,442.8705139160156,480.0017395019531,2,11041110-5846107,0.547,0.1200770810159874,166.04625,-58.769642,15.04599952697754,0.0689999982714653,14.532999992370604,0.06700000166893,14.234999656677246,0.0780000016093254,0,,,,,,,,,,-8,1670m591o0061088,1.05,0.0935989069664811,166.0465274,-58.7693361,13.716157976704112,-0.004448632406771,13.641156427189868,-0.0107697149672372,0,,,,,,,,,,,,,,-8,True,0.0,unwise,13.716157976704112,-0.004448632406771,13.641156427189868,-0.0107697149672372
2CXO J110517.8-585954,166.32424999999998,-58.99836666666667,2.57,2.91,2.39,1.5222761558110968e-15,6.5211267490749755e-16,5.834870776217233e-16,2.3883889175863987e-16,6.178020154296586e-16,4.6675599592405e-16,2.7235652488624786e-15,8.367533189193567e-16,0.845,,,Gaia DR3 5338649404125806976,0.4902342022866361,0.0050473352375288,166.3244608455,-58.99828450669,18.823967,0.004534,,,,,2.462,0.2297,11.263,417.6921081542969,382.9656677246094,458.9819641113281,,,,2,11051797-5859535,1.33,0.1400902612188299,166.324886,-58.998196,14.934000015258787,0.0460000000894069,14.522000312805176,0.0610000006854534,14.366999626159668,0.0949999988079071,0,J110517.96-585953.4,1.3,0.0819543854126184,166.32481,-58.9981495,13.928,0.014,14.065,0.02,0,1670m591o0029385,1.388,0.1046208931732089,166.3248743,-58.9981538,13.935021113974306,-0.0048443367359456,13.862545561672848,-0.0118469622949006,0,J110517.96-585953.3,1.354,0.1844685373942126,166.324834,-58.9981409,14.148,0.04,14.788,0.071,11.316,0.123,7.726,0.113,0,True,0.0,allwise,14.148,0.04,14.788,0.071
2CXO J110518.9-584159,166.32895833333333,-58.69990277777777,3.08,2.61,2.0,7.963040011353003e-16,4.065603310969761e-16,1.663536445828215e-16,1.4924080382361947e-16,5.67774653467319e-16,4.289597916822343e-16,1.5304322991854408e-15,6.095659301729951e-16,,,,Gaia DR3 5338662185982175232,2.2722549309462683,0.000660190881488,166.32885491948,-58.70053166905,15.965901,0.002783,16.45931,0.004222,15.299646,0.004238,0.327,0.0342,7.787,2862.7919921875,2583.101318359375,3317.290283203125,2726.966064453125,2493.595947265625,2933.230712890625,2,11051892-5842020,2.432,0.1200018016304755,166.328873,-58.700577,14.449000358581545,0.0529999993741512,14.112000465393066,0.0740000009536743,14.031999588012695,0.0799999982118606,0,J110519.02-584201.6,2.056,0.0920023499404227,166.3292476,-58.7004538,13.77,0.021,13.932,0.017,0,1670m591o0039065,2.439,0.1155018718227544,166.3289286,-58.70058,13.780703403945248,-0.004792368993119,13.835813390610124,-0.0126797425794829,0,,2.022,0.1268017050144043,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110619.6-584931,166.58191666666664,-58.82536666666667,4.6,3.64,3.29,2.548105771959857e-15,8.711627004004945e-16,3.212202115439197e-16,1.8945000299235223e-16,3.095509543352063e-15,2.127013980821064e-15,5.96483552685584e-15,2.306296648050973e-15,0.448,,,Gaia DR3 5338657478697698560,0.6231708308468648,0.0041979717054787,166.58170195344,-58.82549937417,13.542815,0.002808,13.914439,0.003235,13.003462,0.004083,2.0989,0.0142,11.143,468.2677001953125,465.234619140625,471.36376953125,469.0343627929688,466.1988220214844,471.7824401855469,2,11061962-5849319,0.638,0.1200734039302625,166.581788,-58.825531,12.385000228881836,0.0230000000447034,12.050999641418455,0.0219999998807907,11.967000007629396,0.0260000005364418,2,J110619.61-584931.6,0.476,0.0434034829408885,166.5816929,-58.8254306,11.699,0.01,11.996,0.009,0,1670m591o0035205,0.523,0.0278185609153313,166.5817412,-58.8254802,11.957567118041446,-0.0015106412505422,11.99750745860311,-0.0034224201594356,0,J110619.61-584931.6,0.508,0.0908969874715328,166.5817123,-58.8254602,11.937,0.024,12.073,0.025,11.189,0.127,9.328,0.478,0,True,0.0,allwise,11.937,0.024,12.073,0.025
2CXO J110621.8-585133,166.59091666666663,-58.85928055555556,2.07,6.96,6.96,3.747239365368241e-16,3.5768500014264263e-16,1.799e-15,3.81e-16,1.3657978845608032e-14,2.605002176203077e-15,1.5831702782144853e-14,2.6569034414802908e-15,0.001,,extent,Gaia DR3 5338656963271874816,2.537247478578053,0.0008143459952624,166.59172458131,-58.85871295951,19.620268,0.004262,20.341055,0.07206,18.953646,0.027714,-0.1818,0.281,7.095,4561.42626953125,3366.123046875,6367.66455078125,5420.62646484375,4360.58203125,6790.31298828125,-4,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110622.2-584951,166.59291666666664,-58.83087777777778,2.87,5.76,5.76,3.8094994256422655e-15,8.786425364861642e-16,1.3263989422804014e-15,3.3675004208619916e-16,1.2829983737710076e-15,9.69318922182452e-16,6.418896741693674e-15,1.3509228218772706e-15,0.599,,,Gaia DR3 5338657375618480384,0.905931965439475,0.0041600786579102,166.59334540367,-58.83099646771,12.028834,0.002761,12.268259,0.00285,11.639335,0.003811,2.0793,0.0124,11.735,474.0174560546875,471.3975524902344,476.9872741699219,474.7186584472656,471.5185852050781,477.7354431152344,0,11062242-5849516,1.105,0.120072085869281,166.593438,-58.831024,11.223999977111816,0.0230000000447034,11.005999565124512,0.0219999998807907,10.961000442504885,0.0230000000447034,0,J110622.41-584951.6,0.971,0.0420064971760321,166.5933852,-58.8309959,10.871,0.01,10.975,0.008,0,1670m591o0035054,1.079,0.0170163393536917,166.5934345,-58.8310117,10.9665855507038,-0.0008973037454001,10.974612313049214,-0.0019158226781676,0,J110622.42-584951.5,1.013,0.0827046903446231,166.593418,-58.8309869,10.954,0.024,11.008,0.022,11.066,0.108,9.526,,0,True,0.0,allwise,10.954,0.024,11.008,0.022
2CXO J110450.1-590013,166.20887499999998,-59.003794444444445,3.68,2.97,2.26,3.220935388108617e-15,1.1012108814447769e-15,1.984956542500588e-16,1.788173612971211e-16,1.1337939609008718e-15,8.565934007594929e-16,4.5532250032595466e-15,1.4065536990596414e-15,0.452,,,Gaia DR3 5338629097550507392,0.6523045677254506,0.0038491736723613,166.2085691159,-59.00388398747,13.72558,0.002795,14.095009,0.003254,13.168415,0.003927,1.9212,0.0168,15.209,511.1491394042969,507.5435180664063,515.0272216796875,511.70843505859375,507.2542114257813,515.9824829101562,0,11045009-5900140,0.527,0.14005290194323,166.208711,-59.003914,12.534000396728516,0.0260000005364418,12.159000396728516,0.0230000000447034,12.116000175476074,0.0270000007003545,0,J110450.06-590014.3,0.873,0.0511450422105603,166.2085666,-59.0039777,12.012,0.012,12.082,0.01,0,1670m591o0029175,0.719,0.0277680633591901,166.2086235,-59.0039465,12.046187419814158,-0.0016262725535751,12.025169207395564,-0.0035633030391194,0,J110450.08-590014.3,0.824,0.0986750999123892,166.2086703,-59.0039975,11.998,0.027,12.058,0.026,10.565,0.17,8.633,0.296,0,True,0.0,allwise,11.998,0.027,12.058,0.026
2CXO J110504.5-584124,166.26908333333333,-58.69015,2.12,3.89,3.89,1.1813989422804013e-15,4.99750028359236e-16,8.867595769121607e-16,2.5930000874510043e-16,1.1465601138737177e-15,8.66238365159318e-16,3.2147186330662792e-15,1.0331289806476992e-15,0.803,,conf,Gaia DR3 5338662976256106112,0.3338652831921284,0.0041871766573671,166.26917207162,-58.69006953732,13.616977,0.002818,14.002343,0.003395,13.064379,0.004095,2.0903,0.0172,11.613,471.1057739257813,466.9890747070313,474.7411193847656,469.7106323242188,465.3221435546875,473.93792724609375,0,11050461-5841243,0.343,0.1400625985040974,166.269245,-58.690105,12.427000045776367,0.0219999998807907,12.083999633789062,0.0230000000447034,11.94499969482422,0.0189999993890523,0,J110504.61-584124.2,0.451,0.0400196389254076,166.2692123,-58.6900442,11.879,0.011,11.984,0.008,0,1670m591o0039389,0.448,0.0278169282941161,166.2692559,-58.6900637,11.969401234614624,-0.0015739230969726,11.941267547955002,-0.0034292527530977,0,J110504.61-584124.2,0.419,0.0845037957710776,166.2692204,-58.6900581,11.957,0.023,12.004,0.023,12.058,,9.17,,0,True,0.0,allwise,11.957,0.023,12.004,0.023
2CXO J110400.3-584704,166.00175,-58.784475,3.5,2.98,1.7,1.673202115439197e-15,5.855000968234143e-16,2.2181798123317566e-16,1.735735988606748e-16,1.2853920274534162e-15,9.71127353007419e-16,3.180412124125789e-15,1.1471819791824094e-15,,,conf,Gaia DR3 5338701768393409152,1.137710728043424,0.0041777666521719,166.00218813422,-58.78425519159,12.956649,0.002776,13.270132,0.002954,12.480425,0.003879,2.0863,0.0145,11.457,474.7197570800781,471.563232421875,477.77728271484375,473.9284362792969,470.8091430664063,477.2726440429688,2,11040053-5847034,1.111,0.1200726990108909,166.002238,-58.784298,11.949999809265137,0.0230000000447034,11.6899995803833,0.0230000000447034,11.618000030517578,0.0189999993890523,0,J110400.52-584703.3,1.173,0.0559561707746339,166.002174,-58.7842343,11.53,0.011,11.644,0.011,0,1670m591o0036387,1.145,0.0223931473393089,166.0021911,-58.7842539,11.596316474168145,-0.0012642744349179,11.639583620535548,-0.002857480303892,0,J110400.52-584703.3,1.096,0.0956912380929414,166.0021676,-58.7842607,11.593,0.026,11.682,0.025,12.799,,9.197,,0,True,0.0,allwise,11.593,0.026,11.682,0.025
2CXO J110458.9-584120,166.24554166666664,-58.68903888888889,2.46,6.31,6.31,4.287800181991741e-16,4.231978533158132e-16,1.7774465396623367e-15,4.00068589157127e-16,9.495989422804014e-15,2.2855006201061705e-15,1.1702215980665524e-14,2.3585301320074282e-15,0.141,,extent,Gaia DR3 5338662873148050048,0.5804047672320137,0.0008500083293709,166.2458478298,-58.68906492365,19.47905,0.004353,20.136297,0.06717,18.459116,0.034792,0.1698,0.2857,6.033,3852.3388671875,2744.1669921875,6005.142578125,3758.635009765625,2932.9375,5380.30517578125,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110506.0-584109,166.275125,-58.6861,2.68,4.4,4.17,2.961202115439197e-15,7.215000785725719e-16,9.579797884560804e-16,3.0905000183433477e-16,1.6562021154391973e-15,1.6565000342228272e-15,5.575384019334476e-15,1.8330484528223084e-15,0.996,,extent|conf,Gaia DR3 5338662903191645568,0.597548018928679,0.0041622729799954,166.27527809151,-58.68624567269,17.583239,0.002974,18.803976,0.034732,16.489464,0.006868,2.0638,0.0831,12.328,484.96685791015625,460.64056396484375,514.0994262695312,483.7680969238281,463.8035583496094,496.7195434570313,2,11050608-5841106,0.778,0.1400617892367508,166.275346,-58.686283,15.08199977874756,0.0700000002980232,14.272000312805176,0.0640000030398368,14.079999923706056,0.0719999969005584,0,J110506.01-584111.2,1.281,0.0733181069327352,166.275023,-58.686452,14.009,0.015,13.892,0.015,0,1670m591o0039494,0.563,0.1210714863384438,166.2749992,-58.6862422,14.125335222190843,-0.0062564465400202,13.88665904183936,-0.0131761766362532,0,,1.118,0.1292669517092439,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110535.3-584135,166.39745833333333,-58.69313055555556,3.42,3.84,3.84,6.027e-16,5.753e-16,1.4947978845608028e-15,3.675001542587807e-16,1.3970958659658173e-15,1.0555207915058912e-15,3.4945937505266202e-15,1.2570404109182214e-15,0.963,,extent,Gaia DR3 5338663422932818048,0.373991634235814,0.0040127853169587,166.39749131215,-58.69323301901,20.01971,0.005577,21.475857,0.138228,18.621351,0.036117,0.8373,0.5039,7.548,2930.7236328125,2013.054931640625,4259.08984375,5592.70703125,4475.90869140625,7238.91064453125,2,,,,,,,,,,,,-8,J110535.17-584136.3,2.001,1.13760675980147,166.3965363,-58.6934126,17.165,0.191,16.663,0.368,2,1670m591o0209552,1.928,0.5225147174443988,166.3966141,-58.693438,,,15.672119518090724,-0.0552296284869409,2,,,,,,,,,,,,,,-8,True,2.0,catwise,17.165,0.191,16.663,0.368
2CXO J110355.5-584754,165.98170833333333,-58.798375,2.66,6.05,4.97,5.572797884560803e-15,9.685000585339312e-16,5.661072891656435e-16,2.36989810126259e-16,2.660319153824321e-15,1.9738000045954093e-15,8.799224327550767e-15,2.2113441594706027e-15,0.473,,,Gaia DR3 5338702386868676736,0.4234126253222708,0.0041987209004648,165.98167816905,-58.79825842811,10.676302,0.00276,10.861904,0.002817,10.353867,0.003786,2.0945,0.0164,11.586,474.7752380371094,471.3717041015625,478.0517578125,475.5008544921875,470.9718017578125,479.1733703613281,0,11035561-5847538,0.327,0.1200734288710037,165.981744,-58.798286,10.019000053405762,0.0260000005364418,9.848999977111816,0.0289999991655349,9.83199977874756,0.0270000007003545,0,J110355.60-584753.7,0.435,0.0563566173651329,165.9816755,-58.7982554,9.829,0.019,9.84,0.012,0,1670m591o0035952,0.378,0.0069194162210406,165.9817083,-58.7982699,9.80549154727808,-0.0005271714797846,9.812767768424578,-0.0011040874711122,0,,0.551,0.0771143846557826,,,,,,,,,,,0,True,0.0,allwise,,,,
