_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[0.08273217609560185, 2.2887097983090556, 3.010641627283914, 9.073164287330533]",97.0,0.08273217609560185,Gaia DR3 5329122926142566400,130.51582358942,-48.06857243733,1.6361480689213768e+18,5329122926142566400,520163326.0,0.0299,0.0346,1.3783,0.0359,38.3514,5.526,-4.259,0.039,3.522,0.046,0.0431,-0.0427,-0.0159,0.1242,0.0782,0.1262,-0.2433,0.0652,-0.1489,0.014,354.0,0.0,354.0,0.0,-0.6489,345.2,0.0,0.0,31.0,0.0,1.345,,,,,,,,41.0,25.0,0.065083,45.0,18.0,0.0,0.0338,82.0,0.0,0.0,0.975,0.206,0.175,0.236,0.0661,-54.376,-68.222,13.867,-23.203,0.0,360.0,5804.30528,16.106,360.38,16.27799,0.004083,41.0,1663.7,23.43,71.006,17.28586,0.015543,42.0,6153.6,41.866,146.98,15.275076,0.008298,1.347,0,6,0,9,0.0,2.010784,1.00787,1.002914,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.55623499734,-3.62203964217,158.59578989171,-62.20635873628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.997667,6313.6,6234.2,6621.9,4.3853,4.3322,4.4137,-1.4626,-1.4906,-1.3936,690.5817,666.1765,803.5667,3.3155,3.2756,3.4679,2.5556,2.5204,2.6899,1.4289,1.4097,1.5019,A,,,,,,,,,,,,,,,,,441247520,0.109888,1,0,8,,,,,,,,,,,,J084203.79-480406.8,0.045693,8,108493695,1,0,,,,,,,S66G057288,0.23551,8,179331586,1,0,,,,,,08420380-4804069,0.004246,8,102205904,1,0,,,,,,130.51585191498,-48.06858808914,0.624905,0.751041,0.0022
"[0.35816214840046884, 5.450794968106257]",98.0,0.35816214840046884,Gaia DR3 5329108873009877120,130.66719340056,-48.18989320196,1.6361480689213768e+18,5329108873009877120,1479601738.0,0.0465,0.0552,1.3922,0.0568,24.5067,5.178,-4.159,0.065,3.085,0.071,-0.0098,-0.0578,-0.0363,0.031,-0.0655,0.0366,-0.264,0.18,-0.0186,-0.0885,385.0,0.0,383.0,2.0,1.4345,438.3,0.237,1.865,31.0,0.0,1.296,,,,,,,,44.0,27.0,0.101509,47.0,19.0,0.0,0.015,167.0,1.0,0.0,1.052,0.18,0.114,0.059,0.0827,-63.986,-86.191,12.161,-11.604,0.0,382.0,2728.36754,2.5067,1088.4,17.09761,0.00293,37.0,579.61,6.1621,94.06,18.430712,0.011875,38.0,3260.4,7.8852,413.49,15.964704,0.004602,1.407,0,0,0,3,0.0,2.466007,1.333101,1.132906,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.71434303985,-3.61677842785,158.92072735622,-62.25112051449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1e-06,3603.1,3597.3,3608.6,4.0975,4.0695,4.1276,-0.5875,-0.5968,-0.5661,617.0778,596.837,635.6753,1.0289,1.0096,1.0459,0.6871,0.6741,0.6985,0.4139,0.4065,0.4204,MARCS,,,,,,,,,,,,,,,,,441242402,0.127752,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G051084,0.193325,8,178318288,1,0,,,,,,08424013-4811236,0.012215,8,101681988,1,0,,,,,,130.66722113029,-48.18990691107,1.046951,1.15572,-0.0902
"[0.22366813068688432, 6.50405717556853]",99.0,0.22366813068688432,Gaia DR3 5329109177934974080,130.70958602834,-48.17195221862,1.6361480689213768e+18,5329109177934974080,76176883.0,0.0748,0.0854,1.3709,0.0933,14.6883,5.517,-4.475,0.108,3.226,0.112,0.0224,0.0906,0.0627,0.0412,0.0386,0.0688,-0.1534,0.2463,0.0468,-0.0743,383.0,0.0,382.0,1.0,2.1871,461.8,0.372,1.847,31.0,0.0,1.268,,,,,,,,43.0,27.0,0.158956,46.0,17.0,0.0,0.015,159.0,0.0,0.0,1.08,0.18,0.119,0.101,0.0648,-76.753,-75.153,17.532,-13.907,0.0,387.0,1299.27515,2.1201,612.85,17.903114,0.003276,40.0,225.83,4.5838,49.267,19.454098,0.022214,37.0,1656.0,8.6765,190.87,16.700218,0.00683,1.448,0,1,0,0,0.0,2.75388,1.550983,1.202896,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.71758176093,-3.58345530318,158.94969427085,-62.22048072251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999389,3441.8,3434.3,3454.4,4.2421,4.2224,4.2728,-0.3282,-0.3608,-0.2697,623.7637,615.3326,636.1962,1.1312,1.0986,1.1688,0.7265,0.7054,0.7513,0.4711,0.4585,0.4858,MARCS,,,,,,,,,,,,,,,,,441242217,0.109701,1,0,8,,,,,,,,,,,,J084250.31-481018.8,0.205407,8,107993903,1,0,,,,,,,S66G052052,0.500183,8,178466806,1,0,,,,,,08425030-4810191,0.055369,8,101759398,1,0,,,,,,130.709615854,-48.17196655734,1.717866,1.806765,-0.0788
"[0.06637691177542124, 2.0593978783887894, 4.608551165950057, 9.518658099518559]",100.0,0.06637691177542124,Gaia DR3 5329109560204681088,130.74483737371,-48.12411823971,1.6361480689213768e+18,5329109560204681088,581733685.0,0.0086,0.01,1.4183,0.01,141.508,5.438,-4.41,0.011,3.182,0.013,-0.0471,-0.1401,-0.0978,0.1381,0.0155,0.1515,-0.4008,0.044,-0.0305,-0.0759,393.0,348.0,393.0,0.0,-2.6288,494.1,0.048,2.49,31.0,0.0,1.495,,,,,,,,44.0,27.0,0.018416,49.0,20.0,0.0,0.0118,178.0,0.0,0.0,0.906,,,,,,,,,0.0,385.0,141758.50741,166.13,853.29,12.808494,0.003035,43.0,66765.0,271.43,245.97,13.277166,0.005222,42.0,107690.0,382.45,281.57,12.16748,0.005399,1.231,0,29,0,25,0.0,1.109687,0.468673,0.641014,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.69430127476,-3.53548252562,158.93453894751,-62.16764797018,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999913,5606.2,5599.4,5613.2,4.007,4.0037,4.0106,-0.2386,-0.2471,-0.2307,667.8005,662.7487,672.6385,0.6343,0.6291,0.6393,0.5183,0.5139,0.5224,0.2793,0.277,0.2816,MARCS,,,,,,,,,,,,,,,,,441241645,0.135581,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G002787,0.131578,8,178865986,1,0,,,,,,08425877-4807268,0.051389,8,101966049,1,0,,,,,,130.74486673426,-48.12413238044,0.183354,0.206994,-0.0877
"[3.5472890833437773, 7.631243643771832, 7.727571987593438, 8.232341661578534, 9.711947752679103]",101.0,3.5472890833437773,Gaia DR3 5329108799977838080,130.70713861979,-48.17590376559,1.6361480689213768e+18,5329108799977838080,215805245.0,0.1175,0.149,0.2142,0.15,1.4285,4.125,-2.778,0.16,3.049,0.194,0.0593,0.0989,-0.0816,0.0368,0.0138,0.053,-0.0971,0.115,0.15,-0.0907,338.0,0.0,331.0,7.0,1.0745,376.6,0.379,0.7538,95.0,0.0,,1.3432,0.0433,-0.278,-0.009,-0.162,0.115,0.045,38.0,23.0,0.271842,41.0,17.0,1.0,0.0305,7.06,0.0,0.0,1.041,0.144,0.219,0.174,0.0916,-97.307,-83.29,16.625,-32.684,0.0,320.0,661.23251,1.3053,506.56,18.636482,0.003491,36.0,188.3,5.8731,32.062,19.651394,0.033978,37.0,665.8,5.4919,121.23,17.689537,0.009721,1.292,0,0,0,0,0.0,1.961857,1.014912,0.946945,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.71969762396,-3.58717271204,158.95150508662,-62.22467194134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999997,4303.1,4259.1,4453.2,4.676,4.6323,4.7356,-3.3647,-3.4871,-3.1474,757.8157,709.8892,815.4113,1.5726,1.516,1.7265,1.1428,1.0996,1.2633,0.6298,0.6054,0.6993,MARCS,,,,,,,,,,,,,,,,,441242218,0.084327,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G051854,0.428704,10,178434207,1,0,,,,,,08424972-4810334,0.109324,8,101742447,1,0,,,,,,130.70715713618,-48.17591731548,2.565817,3.12775,-0.0938
"[0.6595051693816004, 3.1458037772398746, 4.083315811404012, 8.477791848427803]",102.0,0.6595051693816004,Gaia DR3 5329122548176171008,130.67144833476,-48.03537095537,1.6361480689213768e+18,5329122548176171008,252627657.0,0.4054,0.4582,1.8696,0.4779,3.9119,5.03,-3.848,0.551,3.24,0.675,0.051,0.0748,0.2385,0.0966,0.006,0.1337,-0.0041,-0.0084,-0.0709,-0.0138,298.0,0.0,297.0,1.0,0.9801,350.1,1.446,1.201,95.0,0.0,,1.2209,0.1458,-0.326,-0.114,-0.134,-0.117,0.046,34.0,24.0,0.93466,38.0,12.0,0.0,0.0123,122.0,0.0,0.0,1.04,0.235,0.0957,0.0736,0.0781,-69.243,-86.787,14.46,-10.826,0.0,286.0,143.46788,0.79961,179.42,20.29548,0.006649,22.0,40.4,5.7847,6.984,21.322577,0.155484,35.0,201.03,5.2093,38.591,18.989748,0.028387,1.683,0,0,0,0,0.0,2.332829,1.027096,1.305733,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.59398067402,-3.51954565172,158.74180399317,-62.12106152054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441236930,0.173808,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.67147391207,-48.03538535438,8.73533,10.816797,-0.024
[0.14274566222491625],103.0,0.14274566222491625,Gaia DR3 5329108769930678528,130.68523436505,-48.18771712604,1.6361480689213768e+18,5329108769930678528,288893379.0,0.0339,0.0384,1.2516,0.0407,30.7542,5.941,-4.539,0.048,3.833,0.048,-0.0177,-0.1066,-0.0029,0.0551,0.0395,0.0725,-0.2114,0.1361,-0.0356,-0.0627,407.0,0.0,407.0,0.0,4.8367,578.6,0.218,3.335,31.0,0.0,1.319,,,,,,,,46.0,28.0,0.069152,49.0,20.0,0.0,0.00632,3.98,0.0,0.0,1.174,0.129,0.105,0.145,0.0944,-70.695,-81.239,10.489,-15.683,0.0,414.0,5095.83365,6.6294,768.67,16.419329,0.003096,44.0,1303.5,10.684,122.01,17.55077,0.009326,40.0,5749.7,19.896,288.98,15.348783,0.005329,1.384,0,0,0,1,0.0,2.201987,1.131441,1.070546,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72003211973,-3.60595441595,158.93958077816,-62.24261641776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.997667,3736.9,3728.8,3763.4,4.0204,4.0134,4.0513,-0.233,-0.2445,-0.2056,680.4741,673.6838,685.0887,0.6513,0.6373,0.6837,0.443,0.4334,0.4656,0.2613,0.2559,0.2738,PHOENIX,,,,,,,,,,,,,,,,,441242273,0.109286,1,0,8,,,,,,,,,,,,J084244.46-481115.7,0.087988,8,107917296,1,0,,,,,,,S66G004879,0.274916,8,178336526,1,0,,,,,,08424446-4811158,0.041184,8,101691480,1,0,,,,,,130.68526462166,-48.18773416351,0.769144,0.777972,-0.0679
"[0.2665532208266386, 3.059924578087303, 6.196557862716634, 9.343153012845857, 9.990957993555769]",104.0,0.2665532208266386,Gaia DR3 5329111862298059136,130.73840891646,-48.07512882275,1.6361480689213768e+18,5329111862298059136,1079138811.0,0.0555,0.0641,1.309,0.0687,19.0558,6.161,-4.782,0.073,3.885,0.08,-0.011,-0.032,0.0031,0.0257,0.0958,0.0523,-0.157,0.1139,-0.0091,-0.104,351.0,0.0,349.0,2.0,1.044,389.1,0.162,0.5928,31.0,0.0,1.311,,,,,,,,40.0,27.0,0.114154,44.0,17.0,0.0,0.0102,169.0,1.0,0.0,1.039,0.183,0.12,0.108,0.0986,-71.1,-83.924,22.698,-5.319,0.0,357.0,2043.46893,3.6503,559.81,17.411448,0.003369,25.0,494.26,9.5049,52.001,18.60365,0.021065,24.0,2452.0,16.976,144.44,16.274084,0.008414,1.442,0,0,0,1,0.0,2.329565,1.192202,1.137363,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.65296942037,-3.50871464539,158.86862824621,-62.12930439538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999146,3757.7,3582.3,3834.2,4.6414,4.3001,4.6613,0.1786,-0.5994,0.3105,505.4333,477.8425,591.8216,0.9581,0.8219,1.0503,0.6446,0.5514,0.7087,0.3881,0.3309,0.4262,MARCS,,,,,,,,,,,,,,,,,441236424,0.082222,1,0,8,,,,,,,,,,,,,,,,,,10791909,40281634,2.897051,1,1,8,,,,,,,,,,,,,,,,,,,,,,,130.73844072288,-48.07514608835,1.166911,1.299443,-0.1068
"[5.405261451533726, 7.0372507888798275, 9.63433430396893, 9.95997245356903]",105.0,5.405261451533726,Gaia DR3 5329116805797040512,130.48386835435,-48.12635336645,1.6361480689213768e+18,5329116805797040512,829532289.0,0.0827,0.0928,0.4643,0.0984,4.717,4.115,-1.914,0.107,3.642,0.127,0.0642,-0.1119,-0.0737,0.016,0.0327,0.039,-0.1161,0.1401,-0.1384,0.0279,299.0,0.0,298.0,1.0,1.4761,351.8,0.307,1.167,95.0,0.0,,1.3642,0.0271,-0.201,0.16,0.071,0.061,0.102,35.0,24.0,0.175854,40.0,16.0,1.0,0.00921,97.5,0.0,0.0,1.061,0.218,0.162,0.105,0.0516,-26.586,-68.997,13.097,-9.698,0.0,303.0,1291.61692,1.794,719.98,17.909533,0.003141,35.0,457.3,14.239,32.116,18.688034,0.033921,35.0,1215.4,7.4975,162.11,17.036089,0.00769,1.295,0,0,0,1,0.0,1.651945,0.778501,0.873444,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.58886503275,-3.67432443566,158.62645492416,-62.26627584083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999991,4444.9,4345.3,4551.2,4.5486,4.4285,4.6388,-2.3108,-2.8407,-2.0255,873.2614,783.305,1045.5059,1.0277,0.8957,1.1588,0.7685,0.6662,0.8707,0.42,0.3642,0.4764,MARCS,,,,,,,,,,,,,,,,,441250201,0.072361,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G054216,0.243971,8,178847796,1,0,,,,,,08415613-4807348,0.075064,8,101956589,1,0,,,,,,130.48388110137,-48.12636955529,1.72428,2.038608,0.0252
[0.41949927396646247],106.0,0.41949927396646247,Gaia DR3 5329116913188346624,130.48230742736,-48.11473754094,1.6361480689213768e+18,5329116913188346624,1621520697.0,0.0228,0.0283,1.4547,0.0283,51.4241,5.401,-4.227,0.031,3.362,0.036,-0.029,-0.0407,-0.0512,0.0606,-0.0381,0.0674,-0.3221,0.1621,-0.0677,-0.0867,350.0,0.0,348.0,2.0,2.6462,428.8,0.072,0.7106,31.0,0.0,1.383,,,,,,,,42.0,27.0,0.050837,48.0,19.0,0.0,0.00671,129.0,1.0,0.0,1.102,0.25,0.168,0.102,0.058,-59.202,-83.438,12.158,-16.852,0.0,346.0,9652.55749,17.228,560.29,15.72576,0.003369,38.0,3274.3,32.006,102.3,16.55076,0.010974,39.0,9407.8,53.14,177.04,14.81418,0.007204,1.314,0,1,0,3,0.0,1.73658,0.825,0.91158,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.57902780848,-3.6680284863,158.61074490549,-62.25719022739,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.998613,4068.7,4052.3,4257.4,4.1242,4.1004,4.1696,-0.7445,-0.798,-0.6793,647.7097,628.2398,661.3292,0.4553,0.4204,0.8389,0.3311,0.3056,0.6176,0.1794,0.1658,0.3327,MARCS,,,,,,,,,,,,,,,,,441247666,0.107692,1,0,8,,,,,,,,,,,,J084155.76-480653.0,0.061694,8,108269929,1,0,10773172,40281765,1.512129,1,0,8,S66G054868,0.185925,8,178944825,1,0,,,,,,08415576-4806530,0.058699,8,102006407,1,0,,,,,,130.48233556854,-48.11475248397,0.499769,0.577837,-0.091
[7.177450591340769],107.0,7.177450591340769,Gaia DR3 5329109315374032384,130.74660928887,-48.1458546245,1.6361480689213768e+18,5329109315374032384,1712150898.0,0.072,0.085,0.0169,0.0883,0.1919,5.929,-4.128,0.098,4.255,0.115,-0.0338,-0.0852,-0.0945,0.0948,0.0668,0.1235,-0.1985,0.1294,0.0783,-0.1257,381.0,0.0,381.0,0.0,0.6352,410.4,0.159,0.3246,31.0,0.0,1.447,,,,,,,,43.0,25.0,0.163025,48.0,20.0,0.0,0.00986,160.0,0.0,0.0,1.022,0.169,0.107,0.155,0.0628,-76.074,-85.275,17.778,-3.965,0.0,387.0,1192.62852,1.2707,938.54,17.996103,0.002988,41.0,471.51,9.1577,51.487,18.654821,0.021271,39.0,1040.1,8.7166,119.33,17.205183,0.009853,1.267,0,2,0,0,0.0,1.449638,0.658718,0.79092,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.71219473479,-3.547929001,158.96254861522,-62.18505345352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999997,5755.8,5604.5,5970.4,4.6754,4.6337,4.7181,-3.5239,-3.9049,-2.9794,1533.4198,1426.5424,1617.4064,1.6373,1.5416,1.7588,1.3055,1.2236,1.409,0.7279,0.6821,0.7862,MARCS,,,,,,,,,,,,,,,,,441241708,0.101442,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G053572,0.299782,8,178684754,1,0,,,,,,08425917-4808451,0.230528,8,101872487,1,0,,,,,,130.74663678451,-48.14587353712,1.580486,1.851595,-0.1338
"[3.3671879214892497, 7.157383121123435, 9.176847143628967]",108.0,3.3671879214892497,Gaia DR3 5329108765621084672,130.69910055526,-48.18907278841,1.6361480689213768e+18,5329108765621084672,339923735.0,0.1433,0.1762,0.3612,0.1809,1.9967,3.003,-2.989,0.206,0.296,0.234,-0.0212,0.027,0.0029,-0.0382,-0.0322,-0.0167,-0.0915,0.1853,-0.0428,-0.1745,380.0,0.0,378.0,2.0,1.2422,460.6,0.877,2.773,95.0,0.0,,1.2158,0.0515,-0.197,-0.014,-0.087,0.032,0.078,44.0,27.0,0.335868,47.0,18.0,0.0,0.0132,169.0,0.0,0.0,1.045,0.185,0.179,0.0736,0.118,-81.441,89.517,15.751,-13.821,0.0,381.0,479.35324,0.95349,502.73,18.985727,0.003501,41.0,102.25,5.7208,17.873,20.31438,0.06081,42.0,573.13,5.1406,111.49,17.852272,0.010446,1.409,0,1,0,0,0.0,2.462109,1.328653,1.133455,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72679911087,-3.59949805089,158.95768772964,-62.2385949374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999981,3615.3,3581.5,3646.7,4.4312,4.4085,4.4698,-1.1343,-1.1836,-1.0661,556.8837,536.0409,580.9353,2.1256,2.0291,2.2084,1.4185,1.352,1.4766,0.7876,0.7531,0.8178,PHOENIX,,,,,,,,,,,,,,,,,441242244,0.087102,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G151008,0.173446,8,178325134,1,0,,,,,,08424779-4811206,0.024495,8,101685553,1,0,,,,,,130.69912048067,-48.18907410435,3.292272,3.758297,-0.171
"[0.14060710665956197, 1.0855414616442678, 8.953885318179594, 9.133024121300613]",109.0,0.14060710665956197,Gaia DR3 5329109143574017024,130.73568293057,-48.16782085437,1.6361480689213768e+18,5329109143574017024,96878374.0,0.0603,0.0647,1.4004,0.0726,19.2868,5.324,-4.309,0.083,3.126,0.083,-0.1078,0.0866,-0.0122,0.1025,-0.0297,0.1037,-0.2327,0.2708,-0.0748,-0.1391,365.0,0.0,364.0,1.0,-0.2554,369.3,0.0,0.0,31.0,0.0,1.269,,,,,,,,41.0,26.0,0.124497,44.0,17.0,0.0,0.00977,155.0,0.0,0.0,0.99,0.23,0.0457,0.0495,0.162,-67.321,41.894,4.929,-12.794,0.0,363.0,1837.93929,4.601,399.47,17.526539,0.00387,35.0,350.87,8.7988,39.877,18.975681,0.02737,36.0,2454.0,15.078,162.76,16.273205,0.007667,1.526,0,35,0,36,0.0,2.702476,1.449143,1.253334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.7250473321,-3.56719270243,158.97577619228,-62.20735984854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996487,3551.1,3524.8,3560.4,4.3086,4.2892,4.3294,0.1325,0.1049,0.1501,613.5957,597.2736,630.9584,1.1787,1.1337,1.2239,0.7567,0.7272,0.7861,0.4965,0.4783,0.5145,MARCS,,,,,,,,,,,,,,,,,441241741,0.155796,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G004960,0.523578,8,178501974,1,1,,,,,,08425656-4810041,0.087686,8,101777385,1,0,,,,,,130.73571164433,-48.16783474942,1.328969,1.349791,-0.1469
"[0.35986905734534175, 4.548520561883995, 7.873614093932194]",110.0,0.35986905734534175,Gaia DR3 5329108735570966656,130.71527277926,-48.1837907614,1.6361480689213768e+18,5329108735570966656,1541516369.0,0.0359,0.04,1.4726,0.0432,34.0482,5.687,-4.622,0.052,3.314,0.05,-0.0465,-0.0704,0.0069,-0.0061,-0.0527,-0.0127,-0.2256,0.1791,-0.0883,-0.1116,391.0,0.0,390.0,1.0,2.3968,475.1,0.178,1.822,31.0,0.0,1.32,,,,,,,,44.0,26.0,0.074994,48.0,20.0,0.0,0.00871,119.0,0.0,0.0,1.087,0.198,0.0774,0.122,0.155,-79.881,82.352,10.999,-6.065,0.0,383.0,4559.56305,11.058,412.34,16.540058,0.003811,40.0,1164.8,15.924,73.147,17.672945,0.015103,40.0,5171.5,33.258,155.49,15.463862,0.00794,1.39,0,2,0,0,0.0,2.209083,1.132887,1.076196,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72927105449,-3.58774779826,158.9705975564,-62.22820345154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,4032.4,4027.7,4039.0,4.3384,4.3118,4.3766,0.3452,0.3235,0.3652,592.5212,567.7897,609.7764,1.1833,1.1682,1.2017,0.8185,0.8079,0.8315,0.4661,0.4605,0.4732,PHOENIX,,,,,,,,,,,,,,,,,441242199,0.099739,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G051525,0.561313,8,178369917,1,0,,,,,,08425167-4811017,0.00247,8,101708352,1,0,,,,,,130.71530358599,-48.18380549091,0.828058,0.816899,-0.1094
