#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
03498_000,2959,ens0042100_001,acisf03498_000N020_b1152_s_ecf90_prep3.fits,0.00E+00,1.17E-18,4.71E-17,3.34E-20,1.15E-16,1.003
03498_000,2937,ens0042100_001,acisf03498_000N020_b1149_s_ecf90_prep3.fits,0.00E+00,2.02E-18,4.71E-17,2.34E-19,1.08E-16,0.9991
03498_000,1471,ens0042100_001,acisf03498_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,1.91E-18,4.72E-17,1.43E-19,1.09E-16,0.9995
03498_000,2312,ens0042100_001,acisf03498_000N020_b0933_s_ecf90_prep3.fits,0.00E+00,1.97E-18,4.72E-17,2.98E-19,1.18E-16,1.0005
03498_000,637,ens0042100_001,acisf03498_000N020_b0359_s_ecf90_prep3.fits,0.00E+00,9.66E-19,4.73E-17,4.55E-20,1.11E-16,1.0015
00441_000,80,ens0047600_001,acisf00441_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,1.07E-18,4.74E-17,5.13E-19,1.17E-16,1.0002
03498_000,1403,ens0042100_001,acisf03498_000N020_b0680_s_ecf90_prep3.fits,0.00E+00,1.62E-18,4.75E-17,1.75E-20,1.13E-16,0.9995
03498_000,1449,ens0042100_001,acisf03498_000N020_b0698_s_ecf90_prep3.fits,0.00E+00,2.06E-18,4.75E-17,5.97E-20,1.13E-16,0.9995
03498_000,3116,ens0042100_001,acisf03498_000N020_b1195_s_ecf90_prep3.fits,0.00E+00,2.11E-18,4.75E-17,3.48E-19,1.13E-16,1.0052
03744_000,1457,ens0042100_001,acisf03744_000N020_b0703_s_ecf90_prep3.fits,3.21E-17,4.74E-17,4.75E-17,6.50E-18,1.02E-16,1.0001
03498_000,287,ens0042100_001,acisf03498_000N020_b0201_s_ecf90_prep3.fits,0.00E+00,1.53E-18,4.76E-17,3.60E-20,1.19E-16,0.9995
03498_000,3257,ens0042100_001,acisf03498_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,1.86E-18,4.76E-17,9.52E-20,1.13E-16,1.0003
04395_000,1290,ens0042100_001,acisf04395_000N020_b0658_s_ecf90_prep3.fits,0.00E+00,8.78E-19,4.76E-17,1.05E-19,1.22E-16,1.0002
12129_000,82,ens0047600_001,acisf12129_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,6.30E-19,4.77E-17,7.27E-20,1.22E-16,1.0044
03498_000,3261,ens0042100_001,acisf03498_000N020_b1241_s_ecf90_prep3.fits,0.00E+00,1.44E-18,4.77E-17,1.07E-19,1.23E-16,0.9993
01866_001,125,ens0083100_001,acisf01866_001N020_b0070_s_ecf90_prep3.fits,0.00E+00,2.10E-18,4.78E-17,2.85E-20,1.05E-16,1
03498_000,329,ens0042100_001,acisf03498_000N020_b0234_s_ecf90_prep3.fits,0.00E+00,6.87E-19,4.78E-17,2.35E-19,1.06E-16,0.9991
04396_000,3284,ens0042100_001,acisf04396_000N020_b1046_s_ecf90_prep3.fits,0.00E+00,1.51E-18,4.78E-17,3.68E-19,1.15E-16,0.9995
03498_000,519,ens0042100_001,acisf03498_000N020_b0318_s_ecf90_prep3.fits,0.00E+00,7.07E-19,4.79E-17,9.18E-20,1.06E-16,0.9996
03498_000,1555,ens0042100_001,acisf03498_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,1.62E-18,4.79E-17,1.82E-19,1.15E-16,1.001
03498_000,866,ens0042100_001,acisf03498_000N020_b0482_s_ecf90_prep3.fits,0.00E+00,1.46E-18,4.81E-17,9.54E-21,1.17E-16,1.0012
03498_000,3119,ens0042100_001,acisf03498_000N020_b1197_s_ecf90_prep3.fits,0.00E+00,2.75E-18,4.81E-17,2.47E-19,1.05E-16,0.9996
03498_000,413,ens0042100_001,acisf03498_000N020_b0282_s_ecf90_prep3.fits,0.00E+00,1.19E-18,4.82E-17,9.26E-20,1.14E-16,0.9993
03498_000,2427,ens0042100_001,acisf03498_000N020_b0961_s_ecf90_prep3.fits,0.00E+00,1.05E-18,4.82E-17,7.27E-19,1.06E-16,1.0004
04396_000,637,ens0042100_001,acisf04396_000N020_b0359_s_ecf90_prep3.fits,3.40E-17,4.19E-17,4.83E-17,9.51E-18,1.02E-16,1.0009
03498_000,1398,ens0042100_001,acisf03498_000N020_b0678_s_ecf90_prep3.fits,0.00E+00,6.60E-19,4.84E-17,3.88E-20,1.14E-16,1.0001
04396_000,2529,ens0042100_001,acisf04396_000N020_b1002_s_ecf90_prep3.fits,0.00E+00,6.97E-19,4.84E-17,5.39E-20,1.27E-16,1.0012
03498_000,2554,ens0042100_001,acisf03498_000N020_b1014_s_ecf90_prep3.fits,0.00E+00,4.21E-18,4.84E-17,1.45E-19,1.16E-16,0.9993
03498_000,1450,ens0042100_001,acisf03498_000N020_b0699_s_ecf90_prep3.fits,0.00E+00,1.91E-18,4.84E-17,5.88E-19,1.13E-16,1
03498_000,2882,ens0042100_001,acisf03498_000N020_b0506_s_ecf90_prep3.fits,0.00E+00,2.52E-18,4.84E-17,6.60E-19,1.14E-16,1
03498_000,3150,ens0042100_001,acisf03498_000N020_b1045_s_ecf90_prep3.fits,0.00E+00,7.63E-18,4.85E-17,7.49E-21,1.09E-16,0.9999
03744_000,281,ens0042100_001,acisf03744_000N020_b0195_s_ecf90_prep3.fits,0.00E+00,5.91E-19,4.85E-17,3.86E-19,1.15E-16,0.9998
12049_000,80,ens0047600_001,acisf12049_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,1.67E-18,4.85E-17,4.91E-19,1.11E-16,0.9993
04373_000,240,ens0042100_001,acisf04373_000N020_b0161_s_ecf90_prep3.fits,3.27E-17,4.26E-17,4.85E-17,9.93E-18,1.03E-16,1.0011
13610_000,262,ens0143500_001,acisf13610_000N020_b0229_s_ecf90_prep3.fits,0.00E+00,1.49E-17,4.86E-17,1.84E-19,1.15E-16,1.0006
12223_000,80,ens0047600_001,acisf12223_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,1.66E-18,4.86E-17,2.27E-19,1.14E-16,1.0082
03498_000,2646,ens0042100_001,acisf03498_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,1.83E-18,4.86E-17,3.42E-19,1.14E-16,0.9998
03498_000,1342,ens0042100_001,acisf03498_000N020_b0668_s_ecf90_prep3.fits,0.00E+00,1.46E-18,4.87E-17,6.59E-20,1.13E-16,1.0001
03498_000,3280,ens0042100_001,acisf03498_000N020_b1250_s_ecf90_prep3.fits,0.00E+00,2.65E-18,4.87E-17,1.48E-19,1.11E-16,0.9996
03498_000,1387,ens0042100_001,acisf03498_000N020_b0675_s_ecf90_prep3.fits,0.00E+00,6.96E-19,4.87E-17,2.37E-19,1.10E-16,1.0006
03498_000,3115,ens0042100_001,acisf03498_000N020_b0989_s_ecf90_prep3.fits,0.00E+00,3.92E-18,4.88E-17,3.52E-20,1.15E-16,0.9996
05381_001,210,ens0083100_001,acisf05381_001N020_b0098_s_ecf90_prep3.fits,0.00E+00,2.67E-17,4.88E-17,1.05E-19,1.25E-16,0.9991
03498_000,479,ens0042100_001,acisf03498_000N020_b0302_s_ecf90_prep3.fits,0.00E+00,9.56E-19,4.89E-17,2.12E-20,1.24E-16,1.0012
16183_000,1111,ens0047600_001,acisf16183_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,8.35E-19,4.89E-17,4.72E-20,1.12E-16,1.0072
04396_000,1415,ens0042100_001,acisf04396_000N020_b0684_s_ecf90_prep3.fits,3.45E-17,4.59E-17,4.89E-17,5.87E-18,1.05E-16,0.9998
03498_000,255,ens0042100_001,acisf03498_000N020_b0173_s_ecf90_prep3.fits,0.00E+00,2.43E-18,4.91E-17,9.40E-20,1.11E-16,0.9991
03498_000,1466,ens0042100_001,acisf03498_000N020_b0708_s_ecf90_prep3.fits,0.00E+00,3.33E-18,4.91E-17,2.43E-19,1.18E-16,1.0016
03498_000,3114,ens0042100_001,acisf03498_000N020_b1194_s_ecf90_prep3.fits,0.00E+00,2.06E-18,4.92E-17,5.44E-20,1.14E-16,1.0014
03498_000,1419,ens0042100_001,acisf03498_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,1.84E-18,4.93E-17,1.04E-19,1.26E-16,0.9996
04373_000,2529,ens0042100_001,acisf04373_000N020_b1002_s_ecf90_prep3.fits,0.00E+00,6.71E-19,4.93E-17,1.13E-19,1.19E-16,0.9991
03498_000,1478,ens0042100_001,acisf03498_000N020_b0717_s_ecf90_prep3.fits,0.00E+00,2.65E-18,4.93E-17,2.11E-19,1.13E-16,1.002
03498_000,2660,ens0042100_001,acisf03498_000N020_b1077_s_ecf90_prep3.fits,0.00E+00,8.48E-18,4.94E-17,9.36E-21,1.13E-16,0.9991
03498_000,1301,ens0042100_001,acisf03498_000N020_b0663_s_ecf90_prep3.fits,0.00E+00,2.06E-18,4.94E-17,1.29E-19,1.11E-16,0.9992
03498_000,2383,ens0042100_001,acisf03498_000N020_b0947_s_ecf90_prep3.fits,0.00E+00,2.24E-18,4.95E-17,1.05E-19,1.17E-16,0.9999
04396_000,2450,ens0042100_001,acisf04396_000N020_b0973_s_ecf90_prep3.fits,0.00E+00,1.39E-18,4.95E-17,2.24E-19,1.17E-16,1.0026
04396_000,3442,ens0042100_001,acisf04396_000N020_b1285_s_ecf90_prep3.fits,3.65E-17,4.51E-17,4.95E-17,1.07E-17,1.04E-16,0.9997
03498_000,1410,ens0042100_001,acisf03498_000N020_b0682_s_ecf90_prep3.fits,0.00E+00,1.32E-18,4.96E-17,4.88E-21,1.18E-16,1.0009
03498_000,683,ens0042100_001,acisf03498_000N020_b0384_s_ecf90_prep3.fits,0.00E+00,9.15E-19,4.96E-17,9.89E-20,1.16E-16,1
12046_000,1111,ens0047600_001,acisf12046_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,4.53E-19,4.96E-17,3.52E-19,1.12E-16,1.0013
03744_000,610,ens0042100_001,acisf03744_000N020_b0350_s_ecf90_prep3.fits,3.09E-17,4.83E-17,4.96E-17,1.08E-17,1.03E-16,0.9996
03744_000,1410,ens0042100_001,acisf03744_000N020_b0682_s_ecf90_prep3.fits,3.17E-17,4.47E-17,4.97E-17,9.33E-18,1.05E-16,0.9998
03498_000,2459,ens0042100_001,acisf03498_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,1.58E-18,4.99E-17,1.67E-19,1.17E-16,1
03498_000,2470,ens0042100_001,acisf03498_000N020_b0979_s_ecf90_prep3.fits,0.00E+00,3.62E-18,4.99E-17,3.42E-19,1.16E-16,1.002
03498_000,1366,ens0042100_001,acisf03498_000N020_b0671_s_ecf90_prep3.fits,0.00E+00,6.74E-19,5.00E-17,6.20E-20,1.25E-16,0.9995
08592_001,1111,ens0047600_001,acisf08592_001N020_b0445_s_ecf90_prep3.fits,0.00E+00,3.60E-19,5.00E-17,8.86E-20,1.27E-16,1.0061
03498_000,956,ens0042100_001,acisf03498_000N020_b0521_s_ecf90_prep3.fits,0.00E+00,3.15E-18,5.02E-17,1.16E-19,1.22E-16,0.999
03498_000,730,ens0042100_001,acisf03498_000N020_b0410_s_ecf90_prep3.fits,0.00E+00,6.52E-19,5.02E-17,1.68E-19,1.17E-16,1.0006
16183_000,82,ens0047600_001,acisf16183_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,1.37E-18,5.03E-17,2.00E-19,1.16E-16,0.9994
12049_000,82,ens0047600_001,acisf12049_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,6.88E-19,5.04E-17,4.71E-20,1.22E-16,0.9997
04395_000,3297,ens0042100_001,acisf04395_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.05E-17,5.05E-17,1.52E-19,1.15E-16,0.9994
12046_000,218,ens0047600_001,acisf12046_000N020_b0151_s_ecf90_prep3.fits,0.00E+00,1.12E-18,5.05E-17,4.33E-19,1.15E-16,0.9994
03498_000,1462,ens0042100_001,acisf03498_000N020_b0705_s_ecf90_prep3.fits,0.00E+00,1.19E-18,5.06E-17,4.88E-20,1.29E-16,1.0007
02409_000,1111,ens0047600_001,acisf02409_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,2.06E-19,5.06E-17,8.80E-20,1.17E-16,0.999
03498_000,960,ens0042100_001,acisf03498_000N020_b0524_s_ecf90_prep3.fits,0.00E+00,3.74E-18,5.06E-17,2.15E-19,1.18E-16,0.9995
03498_000,875,ens0042100_001,acisf03498_000N020_b0486_s_ecf90_prep3.fits,0.00E+00,1.38E-18,5.06E-17,5.43E-19,1.29E-16,1.001
02409_000,80,ens0047600_001,acisf02409_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,8.32E-19,5.06E-17,6.88E-19,1.12E-16,1.0001
12055_000,1111,ens0047600_001,acisf12055_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,4.89E-19,5.07E-17,1.99E-19,1.22E-16,1.0007
04396_000,145,ens0042100_001,acisf04396_000N020_b0089_s_ecf90_prep3.fits,3.73E-17,4.96E-17,5.07E-17,6.32E-18,1.08E-16,1.0066
11016_000,125,ens0083100_001,acisf11016_000N020_b0070_s_ecf90_prep3.fits,0.00E+00,6.15E-18,5.08E-17,4.88E-20,1.20E-16,1.0013
16190_000,116,ens0047600_001,acisf16190_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,1.55E-18,5.08E-17,8.85E-20,1.24E-16,0.9992
04395_000,3293,ens0042100_001,acisf04395_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,5.82E-17,5.08E-17,1.44E-19,1.07E-16,1.0003
03498_000,1463,ens0042100_001,acisf03498_000N020_b0706_s_ecf90_prep3.fits,0.00E+00,2.66E-18,5.08E-17,2.73E-19,1.17E-16,0.9991
12223_000,166,ens0047600_001,acisf12223_000N020_b0112_s_ecf90_prep3.fits,0.00E+00,4.87E-19,5.09E-17,1.22E-19,1.27E-16,1.0001
03744_000,271,ens0042100_001,acisf03744_000N020_b0187_s_ecf90_prep3.fits,0.00E+00,4.78E-19,5.10E-17,1.14E-19,1.24E-16,0.9994
03498_000,672,ens0042100_001,acisf03498_000N020_b0377_s_ecf90_prep3.fits,0.00E+00,2.74E-18,5.10E-17,2.72E-19,1.10E-16,0.9999
04374_000,1280,ens0042100_001,acisf04374_000N020_b0649_s_ecf90_prep3.fits,2.79E-17,4.06E-17,5.11E-17,7.20E-18,1.03E-16,1.0062
03498_000,1439,ens0042100_001,acisf03498_000N020_b0693_s_ecf90_prep3.fits,0.00E+00,1.50E-18,5.12E-17,3.01E-19,1.19E-16,1.0033
03498_000,1475,ens0042100_001,acisf03498_000N020_b0714_s_ecf90_prep3.fits,0.00E+00,1.53E-18,5.13E-17,3.29E-19,1.18E-16,0.9998
00977_000,890,ens0002400_001,acisf00977_000N020_b0755_s_ecf90_prep3.fits,0.00E+00,8.20E-18,5.14E-17,3.41E-20,1.31E-16,1.0056
02405_000,116,ens0047600_001,acisf02405_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,4.06E-19,5.14E-17,1.21E-19,1.23E-16,1.0012
03498_000,691,ens0042100_001,acisf03498_000N020_b0389_s_ecf90_prep3.fits,0.00E+00,1.15E-18,5.15E-17,4.96E-19,1.25E-16,1.0033
03498_000,550,ens0042100_001,acisf03498_000N020_b0325_s_ecf90_prep3.fits,0.00E+00,6.64E-19,5.17E-17,1.13E-19,1.15E-16,0.9995
03744_000,3294,ens0042100_001,acisf03744_000N020_b1069_s_ecf90_prep3.fits,1.33E-17,6.88E-17,5.17E-17,2.50E-19,1.21E-16,0.9993
04374_000,2540,ens0042100_001,acisf04374_000N020_b1010_s_ecf90_prep3.fits,3.65E-17,4.42E-17,5.17E-17,1.17E-17,1.05E-16,0.9995
02313_000,166,ens0047600_001,acisf02313_000N020_b0112_s_ecf90_prep3.fits,3.43E-17,3.80E-17,5.18E-17,8.71E-18,1.07E-16,1.003
03498_000,2855,ens0042100_001,acisf03498_000N020_b1130_s_ecf90_prep3.fits,0.00E+00,1.28E-18,5.20E-17,3.27E-20,1.21E-16,1.0009
03498_000,394,ens0042100_001,acisf03498_000N020_b0271_s_ecf90_prep3.fits,0.00E+00,4.73E-18,5.20E-17,4.24E-20,1.20E-16,1.0037
03498_000,943,ens0042100_001,acisf03498_000N020_b0512_s_ecf90_prep3.fits,0.00E+00,4.14E-18,5.20E-17,4.99E-20,1.26E-16,0.999
12046_000,82,ens0047600_001,acisf12046_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,5.21E-19,5.20E-17,6.21E-20,1.16E-16,1.0028
03744_000,860,ens0042100_001,acisf03744_000N020_b0479_s_ecf90_prep3.fits,4.61E-16,1.31E-16,5.22E-17,5.13E-17,5.27E-17,1.3134
02405_000,218,ens0047600_001,acisf02405_000N020_b0151_s_ecf90_prep3.fits,0.00E+00,5.12E-19,5.24E-17,7.89E-20,1.20E-16,1.0007
03498_000,805,ens0042100_001,acisf03498_000N020_b0446_s_ecf90_prep3.fits,0.00E+00,9.55E-19,5.26E-17,1.74E-19,1.24E-16,1.0015
04395_000,3127,ens0042100_001,acisf04395_000N020_b1203_s_ecf90_prep3.fits,0.00E+00,1.29E-18,5.28E-17,2.55E-20,1.28E-16,0.9992
04395_000,577,ens0042100_001,acisf04395_000N020_b0333_s_ecf90_prep3.fits,3.48E-17,4.68E-17,5.28E-17,5.39E-18,1.15E-16,1.0022
03498_000,1269,ens0042100_001,acisf03498_000N020_b0640_s_ecf90_prep3.fits,0.00E+00,9.11E-19,5.31E-17,5.06E-20,1.36E-16,0.9996
03498_000,1902,ens0042100_001,acisf03498_000N020_b0847_s_ecf90_prep3.fits,0.00E+00,9.64E-19,5.31E-17,2.41E-19,1.22E-16,0.9992
03744_000,2529,ens0042100_001,acisf03744_000N020_b1002_s_ecf90_prep3.fits,0.00E+00,6.52E-19,5.32E-17,1.45E-20,1.35E-16,1.0005
03498_000,737,ens0042100_001,acisf03498_000N020_b0413_s_ecf90_prep3.fits,0.00E+00,7.52E-19,5.32E-17,1.35E-19,1.20E-16,1.0029
12129_000,218,ens0047600_001,acisf12129_000N020_b0151_s_ecf90_prep3.fits,0.00E+00,1.11E-18,5.32E-17,2.38E-19,1.24E-16,0.9998
04396_000,1385,ens0042100_001,acisf04396_000N020_b0674_s_ecf90_prep3.fits,3.41E-17,4.75E-17,5.32E-17,3.36E-18,1.18E-16,1.0068
03498_000,1385,ens0042100_001,acisf03498_000N020_b0674_s_ecf90_prep3.fits,0.00E+00,6.07E-19,5.35E-17,1.55E-20,1.34E-16,1.002
03498_000,1444,ens0042100_001,acisf03498_000N020_b0696_s_ecf90_prep3.fits,0.00E+00,1.10E-18,5.35E-17,2.06E-19,1.23E-16,0.9994
03744_000,1271,ens0042100_001,acisf03744_000N020_b0642_s_ecf90_prep3.fits,0.00E+00,7.30E-19,5.38E-17,1.21E-19,1.23E-16,0.9994
03498_000,2353,ens0042100_001,acisf03498_000N020_b0940_s_ecf90_prep3.fits,0.00E+00,1.02E-18,5.40E-17,2.29E-20,1.29E-16,0.9999
04396_000,271,ens0042100_001,acisf04396_000N020_b0187_s_ecf90_prep3.fits,0.00E+00,4.52E-19,5.40E-17,3.43E-19,1.34E-16,1.0011
04374_000,3133,ens0042100_001,acisf04374_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,6.88E-17,5.41E-17,1.54E-20,1.20E-16,1.0022
16462_000,816,ens0047600_001,acisf16462_000N020_b0236_s_ecf90_prep3.fits,0.00E+00,5.37E-18,5.43E-17,5.10E-20,1.25E-16,1.0002
03498_000,1390,ens0042100_001,acisf03498_000N020_b0676_s_ecf90_prep3.fits,0.00E+00,1.03E-18,5.43E-17,1.48E-19,1.32E-16,1.0035
04395_000,3133,ens0042100_001,acisf04395_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.03E-17,5.44E-17,2.22E-18,1.20E-16,0.9999
03498_000,594,ens0042100_001,acisf03498_000N020_b0340_s_ecf90_prep3.fits,0.00E+00,5.64E-18,5.46E-17,5.83E-20,1.28E-16,1.002
03498_000,1464,ens0042100_001,acisf03498_000N020_b0707_s_ecf90_prep3.fits,0.00E+00,2.07E-18,5.46E-17,7.07E-20,1.21E-16,0.9992
12055_000,80,ens0047600_001,acisf12055_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,1.85E-18,5.46E-17,1.67E-19,1.16E-16,1.004
03498_000,502,ens0042100_001,acisf03498_000N020_b0314_s_ecf90_prep3.fits,0.00E+00,1.13E-17,5.49E-17,2.74E-20,1.30E-16,0.9994
03498_000,864,ens0042100_001,acisf03498_000N020_b0476_s_ecf90_prep3.fits,0.00E+00,1.35E-18,5.49E-17,3.69E-19,1.28E-16,0.999
04373_000,2383,ens0042100_001,acisf04373_000N020_b0947_s_ecf90_prep3.fits,3.41E-17,5.26E-17,5.49E-17,6.00E-18,1.15E-16,1.0005
03498_000,3178,ens0042100_001,acisf03498_000N020_b0541_s_ecf90_prep3.fits,0.00E+00,6.12E-18,5.50E-17,7.04E-20,1.26E-16,1.0016
16188_001,80,ens0047600_001,acisf16188_001N020_b0056_s_ecf90_prep3.fits,0.00E+00,4.27E-18,5.52E-17,3.90E-19,1.30E-16,1.0009
04395_000,1287,ens0042100_001,acisf04395_000N020_b0656_s_ecf90_prep3.fits,0.00E+00,8.21E-19,5.53E-17,2.08E-20,1.28E-16,0.9998
04374_000,2467,ens0042100_001,acisf04374_000N020_b0977_s_ecf90_prep3.fits,3.34E-17,5.20E-17,5.53E-17,9.98E-18,1.14E-16,1.0015
12213_000,1111,ens0047600_001,acisf12213_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,5.65E-19,5.54E-17,6.49E-20,1.43E-16,1.0019
03498_000,2125,ens0042100_001,acisf03498_000N020_b0063_s_ecf90_prep3.fits,0.00E+00,3.17E-17,5.54E-17,1.56E-19,1.30E-16,0.9991
03498_000,3028,ens0042100_001,acisf03498_000N020_b1165_s_ecf90_prep3.fits,0.00E+00,3.03E-18,5.55E-17,1.52E-19,1.30E-16,1.0003
03498_000,1473,ens0042100_001,acisf03498_000N020_b0712_s_ecf90_prep3.fits,0.00E+00,2.63E-18,5.56E-17,2.27E-19,1.28E-16,0.9999
03498_000,892,ens0042100_001,acisf03498_000N020_b0495_s_ecf90_prep3.fits,0.00E+00,2.36E-18,5.59E-17,4.48E-19,1.31E-16,1.0008
03498_000,2444,ens0042100_001,acisf03498_000N020_b0970_s_ecf90_prep3.fits,0.00E+00,1.93E-18,5.61E-17,5.76E-20,1.33E-16,0.9998
02239_000,1111,ens0047600_001,acisf02239_000N020_b0445_s_ecf90_prep3.fits,3.66E-17,4.04E-17,5.61E-17,9.17E-18,1.15E-16,1.0012
03498_000,2876,ens0042100_001,acisf03498_000N020_b1133_s_ecf90_prep3.fits,0.00E+00,9.21E-19,5.65E-17,3.64E-21,1.26E-16,1.0006
12055_000,116,ens0047600_001,acisf12055_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,6.58E-19,5.66E-17,3.51E-19,1.38E-16,0.9992
04395_000,3266,ens0042100_001,acisf04395_000N020_b1244_s_ecf90_prep3.fits,0.00E+00,7.28E-19,5.67E-17,3.28E-20,1.42E-16,0.9997
04373_000,2032,ens0042100_001,acisf04373_000N020_b0868_s_ecf90_prep3.fits,0.00E+00,1.95E-18,5.67E-17,4.42E-20,1.39E-16,0.999
03498_000,2899,ens0042100_001,acisf03498_000N020_b1139_s_ecf90_prep3.fits,0.00E+00,5.92E-18,5.70E-17,1.88E-19,1.42E-16,1.0034
08597_000,80,ens0047600_001,acisf08597_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,2.34E-18,5.71E-17,4.49E-20,1.44E-16,0.999
12135_000,1111,ens0047600_001,acisf12135_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,4.60E-19,5.71E-17,1.52E-19,1.44E-16,0.9993
04395_000,271,ens0042100_001,acisf04395_000N020_b0187_s_ecf90_prep3.fits,3.55E-17,4.88E-17,5.73E-17,9.91E-18,1.20E-16,0.9992
00441_000,116,ens0047600_001,acisf00441_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,3.93E-19,5.74E-17,5.30E-21,1.36E-16,0.9997
03498_000,1273,ens0042100_001,acisf03498_000N020_b0644_s_ecf90_prep3.fits,0.00E+00,2.21E-18,5.74E-17,5.25E-20,1.33E-16,1.0038
00441_000,86,ens0047600_001,acisf00441_000N020_b0060_s_ecf90_prep3.fits,0.00E+00,1.05E-18,5.74E-17,3.51E-19,1.28E-16,0.9996
04395_000,2529,ens0042100_001,acisf04395_000N020_b1002_s_ecf90_prep3.fits,3.12E-17,4.84E-17,5.76E-17,2.38E-18,1.21E-16,1.0034
04395_000,587,ens0042100_001,acisf04395_000N020_b0336_s_ecf90_prep3.fits,2.78E-17,4.97E-17,5.76E-17,7.17E-18,1.20E-16,0.9992
01672_000,816,ens0047600_001,acisf01672_000N020_b0236_s_ecf90_prep3.fits,3.46E-17,5.69E-17,5.77E-17,1.72E-18,1.25E-16,0.9992
03498_000,2467,ens0042100_001,acisf03498_000N020_b0977_s_ecf90_prep3.fits,0.00E+00,2.88E-18,5.78E-17,2.46E-19,1.41E-16,0.9995
11016_000,210,ens0083100_001,acisf11016_000N020_b0098_s_ecf90_prep3.fits,0.00E+00,2.12E-17,5.79E-17,5.63E-20,1.51E-16,0.9991
12043_000,1111,ens0047600_001,acisf12043_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,3.02E-19,5.79E-17,3.18E-19,1.43E-16,1.0063
03498_000,1104,ens0042100_001,acisf03498_000N020_b0605_s_ecf90_prep3.fits,0.00E+00,1.10E-17,5.81E-17,6.65E-19,1.41E-16,0.9998
12135_000,166,ens0047600_001,acisf12135_000N020_b0112_s_ecf90_prep3.fits,0.00E+00,6.96E-19,5.82E-17,1.12E-20,1.40E-16,1.0006
03498_000,1294,ens0042100_001,acisf03498_000N020_b0661_s_ecf90_prep3.fits,0.00E+00,1.01E-18,5.82E-17,6.11E-20,1.41E-16,1.0005
12054_000,82,ens0047600_001,acisf12054_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,7.63E-19,5.83E-17,3.11E-19,1.40E-16,1.0013
04395_000,519,ens0042100_001,acisf04395_000N020_b0318_s_ecf90_prep3.fits,3.87E-17,5.28E-17,5.84E-17,4.07E-18,1.27E-16,1.0027
05027_000,133,ens0017000_001,acisf05027_000N020_b0115_s_ecf90_prep3.fits,0.00E+00,1.62E-17,5.85E-17,2.46E-19,1.39E-16,0.9996
03498_000,3199,ens0042100_001,acisf03498_000N020_b0511_s_ecf90_prep3.fits,0.00E+00,2.39E-18,5.85E-17,3.58E-19,1.35E-16,1.0011
12053_000,82,ens0047600_001,acisf12053_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,8.64E-19,5.86E-17,3.15E-20,1.41E-16,0.9995
12046_000,116,ens0047600_001,acisf12046_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,8.48E-19,5.86E-17,2.24E-19,1.47E-16,1.001
04395_000,3105,ens0042100_001,acisf04395_000N020_b1191_s_ecf90_prep3.fits,3.48E-17,5.57E-17,5.86E-17,5.15E-19,1.27E-16,0.9991
04395_000,584,ens0042100_001,acisf04395_000N020_b0335_s_ecf90_prep3.fits,3.68E-17,4.95E-17,5.87E-17,5.71E-19,1.23E-16,1.0016
03498_000,2555,ens0042100_001,acisf03498_000N020_b1015_s_ecf90_prep3.fits,0.00E+00,1.58E-18,5.88E-17,6.21E-20,1.35E-16,0.9998
04395_000,2864,ens0042100_001,acisf04395_000N020_b1132_s_ecf90_prep3.fits,3.87E-17,5.19E-17,5.88E-17,5.26E-18,1.25E-16,1.0008
02405_000,816,ens0047600_001,acisf02405_000N020_b0236_s_ecf90_prep3.fits,0.00E+00,1.47E-18,5.90E-17,7.06E-19,1.35E-16,0.9993
