#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
03498_000,3123,ens0042100_001,acisf03498_000N020_b1201_m_ecf90_prep3.fits,0.00E+00,1.72E-18,4.90E-17,9.83E-21,1.13E-16,0.9999
04373_000,3280,ens0042100_001,acisf04373_000N020_b1250_m_ecf90_prep3.fits,3.58E-17,5.17E-17,4.90E-17,6.61E-18,1.04E-16,1.0038
12046_000,1111,ens0047600_001,acisf12046_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.48E-19,4.89E-17,4.26E-19,1.12E-16,0.9998
03498_000,1471,ens0042100_001,acisf03498_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.19E-18,4.89E-17,1.75E-20,1.22E-16,1.0022
03498_000,610,ens0042100_001,acisf03498_000N020_b0350_m_ecf90_prep3.fits,0.00E+00,2.00E-18,4.88E-17,2.10E-19,1.19E-16,0.9991
04373_000,864,ens0042100_001,acisf04373_000N020_b0476_m_ecf90_prep3.fits,4.01E-17,5.45E-17,4.86E-17,3.64E-18,1.18E-16,1.0081
03498_000,3257,ens0042100_001,acisf03498_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.20E-18,4.85E-17,2.33E-20,1.17E-16,0.9993
04373_000,2133,ens0042100_001,acisf04373_000N020_b0896_m_ecf90_prep3.fits,3.42E-17,4.36E-17,4.83E-17,1.07E-17,9.86E-17,1.0061
12129_000,1111,ens0047600_001,acisf12129_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.55E-19,4.82E-17,2.73E-19,1.15E-16,0.9993
03498_000,3276,ens0042100_001,acisf03498_000N020_b1248_m_ecf90_prep3.fits,0.00E+00,1.78E-18,4.82E-17,1.99E-19,1.16E-16,0.9992
04395_000,3259,ens0042100_001,acisf04395_000N020_b1240_m_ecf90_prep3.fits,1.85E-17,4.80E-17,4.78E-17,2.97E-21,1.08E-16,1.0052
03498_000,2670,ens0042100_001,acisf03498_000N020_b1084_m_ecf90_prep3.fits,0.00E+00,1.31E-18,4.78E-17,6.28E-20,1.19E-16,1.0002
03498_000,2959,ens0042100_001,acisf03498_000N020_b1152_m_ecf90_prep3.fits,0.00E+00,7.40E-19,4.77E-17,8.42E-19,1.22E-16,1.0014
03498_000,2540,ens0042100_001,acisf03498_000N020_b1010_m_ecf90_prep3.fits,0.00E+00,1.96E-18,4.76E-17,1.11E-20,1.17E-16,0.9997
03498_000,2554,ens0042100_001,acisf03498_000N020_b1014_m_ecf90_prep3.fits,0.00E+00,4.13E-18,4.75E-17,1.71E-19,1.15E-16,0.999
12055_000,80,ens0047600_001,acisf12055_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.67E-19,4.74E-17,6.48E-20,1.18E-16,0.9995
16189_000,116,ens0047600_001,acisf16189_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.33E-19,4.74E-17,4.67E-19,1.12E-16,1.0008
03498_000,3287,ens0042100_001,acisf03498_000N020_b1254_m_ecf90_prep3.fits,0.00E+00,2.83E-18,4.73E-17,5.43E-19,1.11E-16,0.9999
03744_000,2487,ens0042100_001,acisf03744_000N020_b0981_m_ecf90_prep3.fits,3.39E-17,4.68E-17,4.72E-17,4.71E-18,9.92E-17,1.0002
02737_000,439,ens0008400_001,acisf02737_000N020_b0343_m_ecf90_prep3.fits,0.00E+00,3.77E-19,4.71E-17,2.19E-19,1.10E-16,0.9996
04395_000,3106,ens0042100_001,acisf04395_000N020_b1192_m_ecf90_prep3.fits,0.00E+00,1.98E-18,4.70E-17,4.11E-19,1.11E-16,1.002
03498_000,3299,ens0042100_001,acisf03498_000N020_b1036_m_ecf90_prep3.fits,0.00E+00,2.96E-18,4.70E-17,1.12E-20,1.10E-16,1.0021
03744_000,281,ens0042100_001,acisf03744_000N020_b0195_m_ecf90_prep3.fits,0.00E+00,6.45E-19,4.69E-17,1.96E-19,1.09E-16,1.0013
04373_000,2442,ens0042100_001,acisf04373_000N020_b0968_m_ecf90_prep3.fits,3.57E-17,4.41E-17,4.68E-17,6.83E-18,9.67E-17,1.0008
04396_000,3119,ens0042100_001,acisf04396_000N020_b1197_m_ecf90_prep3.fits,3.06E-17,4.92E-17,4.68E-17,8.99E-18,1.03E-16,1
04374_000,213,ens0042100_001,acisf04374_000N020_b0140_m_ecf90_prep3.fits,3.53E-17,3.92E-17,4.66E-17,1.21E-17,9.76E-17,1.0002
03498_000,1426,ens0042100_001,acisf03498_000N020_b0687_m_ecf90_prep3.fits,0.00E+00,1.67E-18,4.64E-17,5.92E-20,1.14E-16,0.9992
04395_000,1283,ens0042100_001,acisf04395_000N020_b0652_m_ecf90_prep3.fits,0.00E+00,6.58E-19,4.61E-17,3.21E-20,1.06E-16,0.9994
03498_000,2512,ens0042100_001,acisf03498_000N020_b0994_m_ecf90_prep3.fits,0.00E+00,1.75E-18,4.58E-17,8.88E-21,1.16E-16,0.9991
03498_000,1437,ens0042100_001,acisf03498_000N020_b0433_m_ecf90_prep3.fits,0.00E+00,8.74E-18,4.55E-17,1.99E-19,1.16E-16,0.999
03498_000,3128,ens0042100_001,acisf03498_000N020_b1204_m_ecf90_prep3.fits,0.00E+00,4.69E-18,4.54E-17,8.74E-20,1.14E-16,1.0014
03744_000,2555,ens0042100_001,acisf03744_000N020_b1015_m_ecf90_prep3.fits,3.62E-17,4.05E-17,4.53E-17,6.92E-18,9.75E-17,0.9996
03498_000,769,ens0042100_001,acisf03498_000N020_b0429_m_ecf90_prep3.fits,0.00E+00,2.26E-18,4.51E-17,1.21E-19,1.11E-16,0.9991
03498_000,3158,ens0042100_001,acisf03498_000N020_b1216_m_ecf90_prep3.fits,0.00E+00,3.70E-18,4.51E-17,3.30E-19,1.10E-16,1.0026
12129_000,116,ens0047600_001,acisf12129_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,2.29E-19,4.49E-17,5.21E-20,1.07E-16,1.0012
01866_001,125,ens0083100_001,acisf01866_001N020_b0070_m_ecf90_prep3.fits,0.00E+00,2.56E-18,4.49E-17,3.78E-19,1.07E-16,1.0013
03498_000,2470,ens0042100_001,acisf03498_000N020_b0979_m_ecf90_prep3.fits,0.00E+00,3.45E-18,4.49E-17,1.21E-20,1.18E-16,0.9992
04374_000,3258,ens0042100_001,acisf04374_000N020_b1240_m_ecf90_prep3.fits,3.00E-17,4.49E-17,4.49E-17,3.42E-18,9.80E-17,1.001
04396_000,3004,ens0042100_001,acisf04396_000N020_b1158_m_ecf90_prep3.fits,2.42E-17,3.66E-17,4.49E-17,4.02E-18,8.87E-17,1.0021
04373_000,950,ens0042100_001,acisf04373_000N020_b0517_m_ecf90_prep3.fits,3.18E-17,5.06E-17,4.44E-17,2.64E-18,9.52E-17,1.0029
04374_000,3442,ens0042100_001,acisf04374_000N020_b1285_m_ecf90_prep3.fits,3.48E-17,4.38E-17,4.43E-17,6.01E-18,9.23E-17,0.9994
03498_000,1319,ens0042100_001,acisf03498_000N020_b0666_m_ecf90_prep3.fits,0.00E+00,6.29E-19,4.42E-17,1.39E-19,1.18E-16,1.0014
12049_000,80,ens0047600_001,acisf12049_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.79E-19,4.38E-17,2.12E-20,1.05E-16,1.0005
03744_000,1267,ens0042100_001,acisf03744_000N020_b0638_m_ecf90_prep3.fits,0.00E+00,7.34E-19,4.38E-17,2.18E-19,9.42E-17,1.0008
03498_000,2612,ens0042100_001,acisf03498_000N020_b1048_m_ecf90_prep3.fits,0.00E+00,4.29E-18,4.38E-17,1.19E-19,1.09E-16,1.0011
04373_000,3120,ens0042100_001,acisf04373_000N020_b1198_m_ecf90_prep3.fits,0.00E+00,1.00E-18,4.38E-17,1.21E-19,1.07E-16,1.0022
04395_000,1951,ens0042100_001,acisf04395_000N020_b0855_m_ecf90_prep3.fits,0.00E+00,2.08E-18,4.36E-17,2.96E-19,1.05E-16,0.9994
03498_000,2530,ens0042100_001,acisf03498_000N020_b0336_m_ecf90_prep3.fits,0.00E+00,1.06E-18,4.35E-17,5.04E-21,1.11E-16,1.0074
03498_000,2401,ens0042100_001,acisf03498_000N020_b0951_m_ecf90_prep3.fits,0.00E+00,7.48E-19,4.35E-17,8.59E-20,1.11E-16,0.9991
04396_000,3116,ens0042100_001,acisf04396_000N020_b1195_m_ecf90_prep3.fits,2.98E-17,4.12E-17,4.34E-17,6.17E-18,9.42E-17,1.0016
04395_000,2886,ens0042100_001,acisf04395_000N020_b1136_m_ecf90_prep3.fits,0.00E+00,6.55E-18,4.33E-17,1.07E-19,1.05E-16,0.9994
03498_000,1463,ens0042100_001,acisf03498_000N020_b0706_m_ecf90_prep3.fits,0.00E+00,2.04E-18,4.32E-17,2.43E-20,1.11E-16,1.0004
04395_000,3152,ens0042100_001,acisf04395_000N020_b1201_m_ecf90_prep3.fits,0.00E+00,4.71E-17,4.29E-17,1.16E-19,9.87E-17,0.9996
04395_000,1390,ens0042100_001,acisf04395_000N020_b0676_m_ecf90_prep3.fits,0.00E+00,7.65E-19,4.23E-17,6.08E-19,1.03E-16,0.9994
03744_000,1996,ens0042100_001,acisf03744_000N020_b0859_m_ecf90_prep3.fits,2.88E-17,3.92E-17,4.18E-17,5.34E-18,8.85E-17,1.0002
04373_000,3438,ens0042100_001,acisf04373_000N020_b0996_m_ecf90_prep3.fits,0.00E+00,8.59E-19,4.15E-17,2.23E-17,7.35E-17,1.3525
04395_000,1447,ens0042100_001,acisf04395_000N020_b0697_m_ecf90_prep3.fits,0.00E+00,1.83E-18,4.15E-17,8.28E-20,1.03E-16,1.0022
04395_000,1476,ens0042100_001,acisf04395_000N020_b0715_m_ecf90_prep3.fits,0.00E+00,2.32E-18,4.15E-17,2.99E-19,1.02E-16,1.0001
16183_000,116,ens0047600_001,acisf16183_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,2.05E-19,4.14E-17,1.39E-21,9.99E-17,1.0008
12045_000,80,ens0047600_001,acisf12045_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.79E-19,4.12E-17,8.59E-20,9.49E-17,1.0059
04373_000,2353,ens0042100_001,acisf04373_000N020_b0940_m_ecf90_prep3.fits,2.25E-17,3.45E-17,4.06E-17,1.51E-18,8.42E-17,1.0185
04395_000,199,ens0042100_001,acisf04395_000N020_b0130_m_ecf90_prep3.fits,0.00E+00,1.64E-18,4.05E-17,3.93E-20,9.88E-17,1.0001
04395_000,3416,ens0042100_001,acisf04395_000N020_b1201_m_ecf90_prep3.fits,0.00E+00,4.64E-17,4.05E-17,1.27E-19,8.60E-17,1
16188_001,816,ens0047600_001,acisf16188_001N020_b0236_m_ecf90_prep3.fits,0.00E+00,6.52E-19,4.02E-17,9.44E-20,9.14E-17,1.0008
04395_000,3164,ens0042100_001,acisf04395_000N020_b1217_m_ecf90_prep3.fits,0.00E+00,4.31E-18,4.02E-17,4.61E-20,9.15E-17,1.0042
04395_000,1270,ens0042100_001,acisf04395_000N020_b0641_m_ecf90_prep3.fits,0.00E+00,1.03E-18,3.99E-17,1.74E-19,9.34E-17,1.0009
04374_000,3259,ens0042100_001,acisf04374_000N020_b1240_m_ecf90_prep3.fits,3.20E-18,3.53E-17,3.92E-17,2.25E-18,7.89E-17,0.9995
09575_000,1111,ens0047600_001,acisf09575_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.24E-19,3.91E-17,1.20E-19,8.80E-17,0.9996
04373_000,1443,ens0042100_001,acisf04373_000N020_b0695_m_ecf90_prep3.fits,3.28E-17,4.41E-17,3.91E-17,9.80E-19,8.80E-17,1.0022
04395_000,1352,ens0042100_001,acisf04395_000N020_b0670_m_ecf90_prep3.fits,0.00E+00,6.00E-19,3.91E-17,1.57E-19,9.55E-17,1.0006
04374_000,1282,ens0042100_001,acisf04374_000N020_b0651_m_ecf90_prep3.fits,2.38E-17,3.46E-17,3.91E-17,4.97E-18,8.44E-17,0.9993
04374_000,281,ens0042100_001,acisf04374_000N020_b0195_m_ecf90_prep3.fits,0.00E+00,6.79E-19,3.90E-17,6.50E-20,1.01E-16,1.0116
03744_000,1276,ens0042100_001,acisf03744_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,4.98E-19,3.87E-17,2.57E-19,9.15E-17,0.9991
04374_000,1276,ens0042100_001,acisf04374_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,4.86E-19,3.84E-17,2.80E-19,9.22E-17,1.0006
04396_000,1345,ens0042100_001,acisf04396_000N020_b0669_m_ecf90_prep3.fits,0.00E+00,4.21E-19,3.83E-17,2.81E-19,1.82E-15,1.0347
04395_000,1294,ens0042100_001,acisf04395_000N020_b0661_m_ecf90_prep3.fits,0.00E+00,6.60E-19,3.83E-17,7.77E-20,8.96E-17,0.9991
04395_000,3134,ens0042100_001,acisf04395_000N020_b1207_m_ecf90_prep3.fits,0.00E+00,1.24E-18,3.79E-17,1.62E-19,8.07E-17,0.999
04396_000,1290,ens0042100_001,acisf04396_000N020_b0658_m_ecf90_prep3.fits,0.00E+00,7.79E-19,3.79E-17,5.05E-21,8.65E-17,1.002
04395_000,2855,ens0042100_001,acisf04395_000N020_b1130_m_ecf90_prep3.fits,0.00E+00,1.09E-18,3.78E-17,1.41E-19,9.52E-17,1.0003
04395_000,1462,ens0042100_001,acisf04395_000N020_b0705_m_ecf90_prep3.fits,0.00E+00,1.11E-18,3.78E-17,8.86E-21,8.94E-17,1.0023
04395_000,1104,ens0042100_001,acisf04395_000N020_b0605_m_ecf90_prep3.fits,0.00E+00,3.87E-18,3.74E-17,2.62E-19,8.74E-17,1.0005
04395_000,45,ens0042100_001,acisf04395_000N020_b0020_m_ecf90_prep3.fits,0.00E+00,6.34E-18,3.66E-17,3.60E-20,8.26E-17,1.0024
03744_000,3258,ens0042100_001,acisf03744_000N020_b1240_m_ecf90_prep3.fits,7.04E-18,3.79E-17,3.65E-17,1.70E-19,7.98E-17,0.999
09596_001,1111,ens0047600_001,acisf09596_001N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.17E-19,3.63E-17,2.68E-20,8.90E-17,1.0007
04395_000,3257,ens0042100_001,acisf04395_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,1.76E-18,3.62E-17,1.86E-20,8.15E-17,1.0006
04395_000,3104,ens0042100_001,acisf04395_000N020_b1190_m_ecf90_prep3.fits,0.00E+00,1.10E-18,3.61E-17,2.75E-20,8.33E-17,1.0015
04395_000,1426,ens0042100_001,acisf04395_000N020_b0687_m_ecf90_prep3.fits,0.00E+00,1.51E-18,3.59E-17,1.05E-19,8.36E-17,1.003
16188_001,80,ens0047600_001,acisf16188_001N020_b0056_m_ecf90_prep3.fits,0.00E+00,6.60E-19,3.58E-17,1.85E-19,9.73E-17,1.001
04374_000,1345,ens0042100_001,acisf04374_000N020_b0669_m_ecf90_prep3.fits,2.08E-17,3.35E-17,3.57E-17,4.11E-19,7.73E-17,0.999
04395_000,3190,ens0042100_001,acisf04395_000N020_b1225_m_ecf90_prep3.fits,0.00E+00,1.17E-18,3.57E-17,1.36E-20,8.54E-17,0.9999
04396_000,3416,ens0042100_001,acisf04396_000N020_b1201_m_ecf90_prep3.fits,8.14E-18,4.57E-17,3.57E-17,1.75E-20,8.18E-17,0.9998
01672_000,80,ens0047600_001,acisf01672_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,3.39E-19,3.56E-17,3.92E-20,8.73E-17,1.0029
04396_000,3148,ens0042100_001,acisf04396_000N020_b1213_m_ecf90_prep3.fits,0.00E+00,1.32E-18,3.56E-17,3.01E-20,8.60E-17,1.0002
04395_000,1450,ens0042100_001,acisf04395_000N020_b0699_m_ecf90_prep3.fits,0.00E+00,2.01E-18,3.53E-17,3.53E-20,8.44E-17,1.0027
04395_000,1464,ens0042100_001,acisf04395_000N020_b0707_m_ecf90_prep3.fits,0.00E+00,1.93E-18,3.53E-17,5.94E-20,7.96E-17,0.9998
04395_000,413,ens0042100_001,acisf04395_000N020_b0282_m_ecf90_prep3.fits,0.00E+00,8.77E-19,3.53E-17,5.43E-20,8.94E-17,0.9997
04395_000,3298,ens0042100_001,acisf04395_000N020_b1257_m_ecf90_prep3.fits,0.00E+00,1.28E-18,3.52E-17,1.46E-19,7.92E-17,1.0005
12218_000,82,ens0047600_001,acisf12218_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,2.56E-19,3.49E-17,3.49E-20,8.91E-17,1.0022
04395_000,1387,ens0042100_001,acisf04395_000N020_b0675_m_ecf90_prep3.fits,0.00E+00,9.08E-19,3.49E-17,9.58E-20,8.47E-17,1.0018
04396_000,3293,ens0042100_001,acisf04396_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,5.35E-17,3.49E-17,7.07E-20,7.75E-17,1.0019
05381_001,125,ens0083100_001,acisf05381_001N020_b0070_m_ecf90_prep3.fits,0.00E+00,1.93E-18,3.48E-17,8.06E-20,8.39E-17,1.0045
04395_000,255,ens0042100_001,acisf04395_000N020_b0173_m_ecf90_prep3.fits,0.00E+00,1.09E-18,3.47E-17,8.15E-20,8.26E-17,1.0007
12044_001,80,ens0047600_001,acisf12044_001N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.86E-19,3.46E-17,4.48E-20,8.13E-17,0.9995
04395_000,769,ens0042100_001,acisf04395_000N020_b0429_m_ecf90_prep3.fits,0.00E+00,1.89E-18,3.45E-17,1.05E-19,8.21E-17,1.0001
04373_000,3293,ens0042100_001,acisf04373_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,5.38E-17,3.45E-17,1.31E-18,7.51E-17,0.9992
04373_000,1276,ens0042100_001,acisf04373_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,5.55E-19,3.45E-17,1.05E-20,8.50E-17,0.9994
04395_000,2590,ens0042100_001,acisf04395_000N020_b0362_m_ecf90_prep3.fits,0.00E+00,3.50E-18,3.44E-17,9.81E-21,8.14E-17,1.0011
04395_000,3288,ens0042100_001,acisf04395_000N020_b1255_m_ecf90_prep3.fits,0.00E+00,2.05E-18,3.44E-17,1.03E-19,8.28E-17,0.9992
04374_000,1290,ens0042100_001,acisf04374_000N020_b0658_m_ecf90_prep3.fits,0.00E+00,7.79E-19,3.41E-17,5.15E-20,7.96E-17,0.9996
04374_000,2353,ens0042100_001,acisf04374_000N020_b0940_m_ecf90_prep3.fits,2.34E-17,3.56E-17,3.40E-17,8.38E-21,8.16E-17,1.0013
04395_000,2587,ens0042100_001,acisf04395_000N020_b1035_m_ecf90_prep3.fits,0.00E+00,2.34E-18,3.39E-17,1.00E-19,8.26E-17,0.9995
04395_000,3258,ens0042100_001,acisf04395_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,1.65E-18,3.39E-17,1.00E-19,8.07E-17,0.9994
04395_000,1405,ens0042100_001,acisf04395_000N020_b0681_m_ecf90_prep3.fits,0.00E+00,1.92E-18,3.38E-17,1.52E-20,7.58E-17,1.0036
04373_000,3266,ens0042100_001,acisf04373_000N020_b1244_m_ecf90_prep3.fits,0.00E+00,6.39E-19,3.37E-17,4.77E-20,7.94E-17,0.9998
04395_000,1471,ens0042100_001,acisf04395_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,1.70E-18,3.37E-17,3.62E-20,8.42E-17,0.9993
04395_000,1459,ens0042100_001,acisf04395_000N020_b0704_m_ecf90_prep3.fits,0.00E+00,1.16E-18,3.36E-17,9.98E-20,9.47E-17,1.0017
04395_000,1423,ens0042100_001,acisf04395_000N020_b0685_m_ecf90_prep3.fits,0.00E+00,1.10E-18,3.36E-17,1.25E-19,8.34E-17,0.9993
04373_000,3416,ens0042100_001,acisf04373_000N020_b1201_m_ecf90_prep3.fits,2.39E-18,3.83E-17,3.35E-17,3.55E-19,7.12E-17,0.999
04395_000,1555,ens0042100_001,acisf04395_000N020_b0089_m_ecf90_prep3.fits,0.00E+00,1.97E-18,3.33E-17,2.78E-20,7.93E-17,1.0019
04395_000,1398,ens0042100_001,acisf04395_000N020_b0678_m_ecf90_prep3.fits,0.00E+00,7.66E-19,3.31E-17,1.61E-20,8.16E-17,1.0028
12044_001,1111,ens0047600_001,acisf12044_001N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.35E-19,3.30E-17,4.07E-20,8.23E-17,1.0002
04396_000,3266,ens0042100_001,acisf04396_000N020_b1244_m_ecf90_prep3.fits,0.00E+00,8.18E-19,3.28E-17,1.10E-19,8.27E-17,0.9995
04396_000,1276,ens0042100_001,acisf04396_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,4.99E-19,3.28E-17,1.60E-19,8.34E-17,0.9992
04395_000,2397,ens0042100_001,acisf04395_000N020_b0950_m_ecf90_prep3.fits,0.00E+00,1.47E-18,3.23E-17,4.72E-20,8.08E-17,0.9995
04395_000,3116,ens0042100_001,acisf04395_000N020_b1195_m_ecf90_prep3.fits,0.00E+00,1.49E-18,3.22E-17,3.66E-20,8.07E-17,1.0004
04395_000,3112,ens0042100_001,acisf04395_000N020_b1193_m_ecf90_prep3.fits,0.00E+00,1.66E-18,3.21E-17,6.79E-21,7.57E-17,0.9992
04395_000,1345,ens0042100_001,acisf04395_000N020_b0669_m_ecf90_prep3.fits,0.00E+00,4.94E-19,3.17E-17,2.97E-20,7.73E-17,0.9996
04395_000,1996,ens0042100_001,acisf04395_000N020_b0859_m_ecf90_prep3.fits,0.00E+00,1.27E-18,3.14E-17,1.32E-20,7.64E-17,0.9992
04395_000,1440,ens0042100_001,acisf04395_000N020_b0694_m_ecf90_prep3.fits,0.00E+00,1.91E-18,3.12E-17,3.10E-19,7.81E-17,1.0022
04395_000,3153,ens0042100_001,acisf04395_000N020_b1215_m_ecf90_prep3.fits,0.00E+00,4.80E-18,3.12E-17,2.25E-19,7.94E-17,1
04395_000,3345,ens0042100_001,acisf04395_000N020_b1265_m_ecf90_prep3.fits,0.00E+00,1.27E-18,3.08E-17,5.27E-20,7.58E-17,0.9996
04395_000,3123,ens0042100_001,acisf04395_000N020_b1201_m_ecf90_prep3.fits,0.00E+00,1.48E-18,3.05E-17,4.75E-20,8.03E-17,1.0024
04374_000,3266,ens0042100_001,acisf04374_000N020_b1244_m_ecf90_prep3.fits,0.00E+00,6.77E-19,3.05E-17,4.54E-21,7.60E-17,0.9995
04395_000,2965,ens0042100_001,acisf04395_000N020_b1153_m_ecf90_prep3.fits,0.00E+00,7.35E-19,3.04E-17,9.89E-20,7.63E-17,1.0005
02239_000,80,ens0047600_001,acisf02239_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,3.01E-19,3.03E-17,2.47E-20,7.61E-17,1.0012
03744_000,240,ens0042100_001,acisf03744_000N020_b0161_m_ecf90_prep3.fits,0.00E+00,8.00E-19,3.03E-17,1.40E-19,6.71E-17,1.0015
04395_000,1439,ens0042100_001,acisf04395_000N020_b0693_m_ecf90_prep3.fits,0.00E+00,1.30E-18,3.01E-17,1.81E-19,7.47E-17,1.0011
16177_000,116,ens0047600_001,acisf16177_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,2.36E-19,2.97E-17,1.36E-19,7.22E-17,1.0055
04395_000,1319,ens0042100_001,acisf04395_000N020_b0666_m_ecf90_prep3.fits,0.00E+00,5.02E-19,2.95E-17,5.08E-20,7.41E-17,1.0135
03744_000,3293,ens0042100_001,acisf03744_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,4.92E-17,2.94E-17,3.70E-20,6.84E-17,0.9995
17535_000,80,ens0047600_001,acisf17535_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,6.30E-19,2.92E-17,5.76E-20,6.81E-17,1.0038
02312_000,80,ens0047600_001,acisf02312_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,3.29E-19,2.83E-17,3.57E-19,7.13E-17,1.0172
04395_000,2385,ens0042100_001,acisf04395_000N020_b0948_m_ecf90_prep3.fits,0.00E+00,2.35E-18,2.82E-17,3.35E-19,7.25E-17,1.0002
08594_001,80,ens0047600_001,acisf08594_001N020_b0056_m_ecf90_prep3.fits,0.00E+00,5.86E-19,2.81E-17,3.22E-21,7.19E-17,1.0004
04396_000,1283,ens0042100_001,acisf04396_000N020_b0652_m_ecf90_prep3.fits,0.00E+00,5.25E-19,2.81E-17,9.03E-20,6.54E-17,1.0009
16462_000,80,ens0047600_001,acisf16462_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,5.66E-19,2.78E-17,6.99E-20,6.65E-17,1.0007
02312_000,116,ens0047600_001,acisf02312_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,1.52E-19,2.77E-17,6.48E-20,7.05E-17,0.9991
03744_000,1447,ens0042100_001,acisf03744_000N020_b0697_m_ecf90_prep3.fits,0.00E+00,1.42E-18,2.74E-17,2.09E-19,6.25E-17,1.007
04396_000,3294,ens0042100_001,acisf04396_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.54E-17,2.74E-17,1.07E-20,6.20E-17,1.0013
04396_000,3145,ens0042100_001,acisf04396_000N020_b1211_m_ecf90_prep3.fits,0.00E+00,1.18E-18,2.73E-17,1.21E-19,6.46E-17,1.0006
03744_000,1283,ens0042100_001,acisf03744_000N020_b0652_m_ecf90_prep3.fits,0.00E+00,4.88E-19,2.72E-17,4.56E-20,6.70E-17,1.0028
03744_000,1270,ens0042100_001,acisf03744_000N020_b0641_m_ecf90_prep3.fits,0.00E+00,6.59E-19,2.71E-17,1.08E-19,6.32E-17,1.0056
03744_000,3285,ens0042100_001,acisf03744_000N020_b1253_m_ecf90_prep3.fits,0.00E+00,6.89E-19,2.67E-17,3.51E-20,6.83E-17,0.9993
03744_000,3145,ens0042100_001,acisf03744_000N020_b1211_m_ecf90_prep3.fits,0.00E+00,1.09E-18,2.60E-17,4.02E-20,6.22E-17,1.0003
04373_000,247,ens0042100_001,acisf04373_000N020_b0166_m_ecf90_prep3.fits,0.00E+00,5.82E-19,2.57E-17,1.05E-20,6.01E-17,1.0017
04396_000,294,ens0042100_001,acisf04396_000N020_b0205_m_ecf90_prep3.fits,0.00E+00,7.83E-19,2.57E-17,1.69E-19,6.63E-17,1.0071
04374_000,3285,ens0042100_001,acisf04374_000N020_b1253_m_ecf90_prep3.fits,0.00E+00,7.12E-19,2.54E-17,5.32E-20,6.42E-17,0.9991
04396_000,3104,ens0042100_001,acisf04396_000N020_b1190_m_ecf90_prep3.fits,0.00E+00,8.43E-19,2.53E-17,6.50E-20,5.90E-17,0.9993
03744_000,1476,ens0042100_001,acisf03744_000N020_b0715_m_ecf90_prep3.fits,0.00E+00,2.02E-18,2.52E-17,4.47E-19,5.69E-17,0.9994
04396_000,3285,ens0042100_001,acisf04396_000N020_b1253_m_ecf90_prep3.fits,0.00E+00,7.85E-19,2.50E-17,1.94E-19,6.22E-17,1.001
04373_000,1352,ens0042100_001,acisf04373_000N020_b0670_m_ecf90_prep3.fits,0.00E+00,4.46E-19,2.50E-17,8.60E-20,5.60E-17,1.0003
04374_000,1390,ens0042100_001,acisf04374_000N020_b0676_m_ecf90_prep3.fits,0.00E+00,5.68E-19,2.49E-17,2.71E-20,5.52E-17,1.0105
04396_000,1270,ens0042100_001,acisf04396_000N020_b0641_m_ecf90_prep3.fits,0.00E+00,8.15E-19,2.49E-17,1.04E-19,5.90E-17,1.0009
04373_000,3294,ens0042100_001,acisf04373_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.81E-17,2.46E-17,1.65E-20,5.89E-17,0.999
04374_000,247,ens0042100_001,acisf04374_000N020_b0166_m_ecf90_prep3.fits,0.00E+00,4.62E-19,2.45E-17,6.88E-20,5.72E-17,0.9995
04374_000,1951,ens0042100_001,acisf04374_000N020_b0855_m_ecf90_prep3.fits,0.00E+00,1.60E-18,2.44E-17,1.23E-21,5.98E-17,1.0017
