_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[9.761],205.0,9.761,J110425.77-585051.7,166.1074088,-58.8477061,0.0564,0.056,98.4,Im,12.998,0.029,13.064,0.033,12.623,,9.497,,14.718,0.06,13.844,0.055,13.393,0.058,3311.39,2603.727,1.670059101351038e+18,37.6,3.47,33.1,1.16,-12.5,1.1,-9.2,1.1,1.83,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,22nn,65.0,65.0,65.0,65.0,0.0,31.0,0.0,42.0,0.0,166.1074093,0.0562,-58.8477055,0.0558,-0.0023,-4,38,83,39,3.47,1.16,1.1,1.1,1.83,1N000,AAUU,3.0,0.0,66.004,66.122,43.865,43.737,826795777,0.63,2M
[],206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.63],209.0,9.63,J110439.20-584630.8,166.1633377,-58.7752249,0.059,0.0582,142.3,Im,12.857,0.033,12.818,0.028,12.93,,9.268,,14.687,0.057,13.709,,13.797,,3238.133,2794.504,1.67005910135104e+18,32.6,27.3,38.3,10.1,-2.9,0.97,-0.7,0.864,11.7,1.0,0.0,0.0,0.0,0.0,0.0,hhhp,1.0,88nn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.1633286,0.0598,-58.7752185,0.0603,-0.0115,-615,42,188,42,27.2,10.1,0.971,0.864,11.7,1N002,AAUU,3.0,0.0,58.726,59.63,38.272,38.867,826879837,1.38,2M
[1.974],210.0,1.974,J110500.90-584517.7,166.2537597,-58.7549298,0.0368,0.0336,143.3,Im,9.39,0.022,9.39,0.019,9.332,0.061,7.983,0.159,9.994,0.029,9.924,0.03,9.817,0.019,3116.043,2849.164,1.670059101351039e+18,48.6,51.6,57.9,29.7,17.7,1.74,6.8,1.03,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,441n,58.0,58.0,58.0,58.0,38.0,38.0,4.0,38.0,0.0,166.2537602,0.0379,-58.7549298,0.0386,-0.0126,26,24,9,24,51.6,29.7,1.73,1.03,25.0,2N000,AAAB,15.0,0.0,58.696,59.008,39.186,39.629,826879587,1.49,2M
[0.969],211.0,0.969,J110450.79-584544.4,166.2116457,-58.762355,0.0498,0.0481,145.4,Im,12.825,0.027,12.805,0.027,11.036,,9.067,0.383,14.099,0.059,13.468,0.044,13.239,0.056,3172.99,2829.034,1.67005910135104e+18,40.9,14.2,40.6,3.54,1.9,0.645,2.8,0.911,5.72,1.0,0.0,0.0,0.0,0.0,0.0,ddd0,1.0,20nn,57.0,57.0,57.0,57.0,1.0,37.0,0.0,37.0,0.0,166.2116423,0.0542,-58.7623551,0.0547,-0.0162,-186,40,-51,41,14.2,3.54,0.645,0.911,5.71,1N000,AAUC,11.0,0.0,59.182,58.746,38.723,38.685,826879671,0.779,2M
[],212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.494],215.0,0.494,J110544.71-584722.8,166.4363204,-58.7896705,0.0454,0.0427,127.5,Im,12.169,0.024,12.322,0.024,11.549,0.154,9.503,,12.602,0.023,12.203,0.022,12.157,0.019,2867.315,2760.792,1.6700591013510395e+18,44.7,2.41,44.6,1.75,7.0,0.91,-0.2,1.0,1.63,2.0,1.0,0.0,0.0,0.0,0.0,0hO0,0.0,nnnn,58.0,58.0,58.0,58.0,5.0,38.0,0.0,38.0,0.0,166.4363208,0.0445,-58.7896698,0.0448,-0.0111,11,30,54,31,9.88,3.8,0.926,1.0,4.51,2N000,AABU,7.0,0.0,57.285,57.279,37.937,37.972,826908726,0.09,2M
[0.305],216.0,0.305,J110427.32-585312.0,166.1138622,-58.8866819,0.0439,0.0422,133.3,Im,11.898,0.025,11.964,0.024,12.208,,9.303,,12.75,0.022,12.248,0.023,12.116,0.019,3301.239,2501.814,1.6700591013510372e+18,44.3,11.6,45.8,3.63,-2.2,0.837,-2.4,0.896,4.99,1.0,0.0,0.0,0.0,0.0,0.0,ddO0,1.0,99nn,60.0,60.0,60.0,60.0,0.0,38.0,0.0,38.0,0.0,166.1138618,0.0438,-58.8866815,0.0437,-0.0103,-76,29,178,29,11.6,3.61,0.837,0.896,4.98,1N000,AAUU,3.0,0.0,60.039,60.485,38.9,38.698,826795386,0.266,2M
[0.371],217.0,0.371,J110535.89-584609.8,166.3995703,-58.7694075,0.036,0.0334,141.6,Im,8.681,0.022,8.726,0.02,8.781,0.032,9.31,,8.741,0.034,8.74,0.055,8.693,0.021,2917.678,2813.376,1.670059101351039e+18,48.9,1.52,55.1,1.77,34.3,0.865,0.7,1.04,1.37,1.0,0.0,0.0,0.0,0.0,0.0,0hop,0.0,000n,56.0,56.0,56.0,56.0,36.0,36.0,0.0,36.0,0.0,166.3995704,0.0346,-58.7694075,0.0351,-0.0092,0,24,0,24,1.52,1.77,0.865,1.04,1.37,1N000,AAAU,7.0,0.0,56.078,56.249,36.238,35.824,826908966,0.148,2M
"[6.026, 7.863]",218.0,6.026,J110428.01-584828.6,166.1167372,-58.8079498,0.0578,0.0568,140.9,Im,12.876,0.028,13.193,0.037,12.114,,9.017,,13.643,0.039,13.396,0.05,13.256,0.045,3300.193,2707.981,1.6700591013510377e+18,38.8,6.2,29.6,1.14,-2.8,0.559,-2.2,0.757,2.52,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,30nn,64.0,64.0,64.0,64.0,0.0,39.0,0.0,39.0,0.0,166.1167371,0.06,-58.8079499,0.0612,-0.0115,34,38,43,40,6.19,1.14,0.559,0.757,2.52,1N000,AAUU,3.0,0.0,65.366,65.302,40.776,40.584,826796216,1.227,2M
[9.592],219.0,9.592,J110518.01-584503.2,166.325073,-58.7509084,0.0427,0.0405,145.5,Im,11.961,0.025,11.789,0.022,12.195,,9.309,,,,,,,,3019.317,2860.781,1.6700591013510395e+18,43.7,19.9,49.0,10.2,-9.8,1.41,-6.6,1.1,9.56,1.0,0.0,0.0,0.0,0.0,0.0,DdDp,1.0,n9nn,58.0,58.0,57.0,57.0,0.0,19.0,0.0,38.0,0.0,166.325072,0.041,-58.750908,0.0418,-0.0092,-53,29,14,30,19.9,10.2,1.41,1.1,9.56,1N000,AAUU,3.0,0.0,57.796,58.445,38.028,37.865,,,2M
[1.005],220.0,1.005,J110546.04-584725.5,166.4418499,-58.7904402,0.0601,0.0575,91.6,Im,13.091,0.029,13.17,0.032,11.913,0.213,9.424,0.508,14.669,0.05,14.1,0.098,13.792,0.075,2859.796,2758.844,1.6700591013510395e+18,37.6,2.41,33.7,1.75,5.1,0.91,2.1,1.0,1.63,2.0,1.0,0.0,0.0,0.0,0.0,0hO0,0.0,nnnn,58.0,58.0,58.0,58.0,2.0,38.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,AABC,15.0,0.0,57.246,57.216,37.933,37.842,826908724,1.373,2M
[5.804],221.0,5.804,J110513.30-584508.9,166.3054502,-58.7524857,0.05,0.0482,162.3,Im,12.927,0.027,12.968,0.027,11.978,,9.313,,14.79,0.06,14.095,0.064,13.832,0.064,3045.921,2856.362,1.67005910135104e+18,39.9,8.34,40.9,1.82,-2.3,0.852,-2.7,0.969,3.42,1.0,0.0,0.0,0.0,0.0,0.002,hhHp,1.0,42nn,57.0,57.0,57.0,57.0,0.0,36.0,0.0,37.0,0.0,166.3054495,0.0487,-58.7524854,0.0508,-0.0056,-79,39,23,41,8.34,1.81,0.852,0.969,3.42,1N000,AAUU,3.0,0.0,57.246,57.635,38.653,38.513,826879558,1.738,2M
[0.318],222.0,0.318,J110500.78-585652.8,166.2532787,-58.9480029,0.0395,0.0372,133.8,Im,10.311,0.024,10.344,0.021,10.617,0.127,9.166,,10.554,0.023,10.355,0.023,10.299,0.019,3110.755,2343.695,1.6700591013510326e+18,46.1,1.57,52.7,1.71,8.6,0.683,-1.8,0.843,1.3,1.0,0.0,0.0,0.0,0.0,0.0,00o0,0.0,020n,60.0,60.0,60.0,60.0,23.0,37.0,0.0,37.0,0.0,166.2532785,0.0388,-58.948003,0.0384,-0.009,47,25,29,25,1.57,1.7,0.683,0.843,1.3,1N000,AABU,7.0,0.0,60.719,60.725,37.858,37.937,826881738,0.116,2M
[],223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.515],224.0,6.515,J110555.87-585201.8,166.4828271,-58.8671844,0.054,0.0531,155.9,Im,12.369,0.028,12.494,0.03,12.853,,9.62,,13.146,0.026,12.543,0.022,12.458,0.029,2802.534,2558.403,1.6700591013510395e+18,38.6,1.45,36.6,1.48,-3.0,1.02,-1.1,1.0,1.28,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,11nn,56.0,56.0,56.0,56.0,0.0,35.0,0.0,36.0,0.0,166.4828273,0.0543,-58.8671844,0.0547,-0.0057,19,34,20,34,1.45,1.48,1.02,1.0,1.28,1N000,AAUU,3.0,0.0,58.107,58.197,40.463,39.992,826907871,0.153,2M
[],225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8.512],227.0,8.512,J110455.53-584518.1,166.2313889,-58.7550428,0.0515,0.0498,147.8,Im,13.079,0.028,13.097,0.027,11.548,,9.35,,13.85,0.047,13.652,0.033,13.482,0.056,3146.417,2848.506,1.67005910135104e+18,39.4,19.6,40.3,4.87,-0.8,0.779,-2.4,0.953,7.72,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,65nn,58.0,58.0,58.0,58.0,1.0,38.0,0.0,38.0,0.0,166.2313901,0.0522,-58.7550435,0.0533,-0.0116,76,42,-80,44,19.5,4.87,0.779,0.953,7.72,1N000,AAUU,3.0,0.0,59.047,58.903,38.915,38.664,826879586,0.718,2M
"[2.824, 9.614]",228.0,2.824,J110423.83-584932.9,166.099317,-58.8258148,0.0764,0.0736,106.5,Im,13.983,0.033,14.527,0.056,9.339,0.088,7.096,0.098,15.598,0.075,15.161,0.104,15.222,0.179,3323.154,2660.883,1.6700591013510382e+18,32.6,3.6,19.2,0.987,12.4,2.29,11.0,1.75,2.19,3.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,1000,67.0,67.0,56.0,67.0,42.0,42.0,23.0,42.0,0.0,166.0992821,0.0757,-58.8258317,0.074,-0.0437,-328,58,-297,59,3.59,0.989,2.28,1.74,2.18,2N000,AAAA,15.0,0.0,67.724,67.616,42.881,42.725,826796025,1.502,2M
[],229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.92, 6.725]",230.0,0.92,J110442.57-584557.2,166.1774075,-58.7658927,0.058,0.0447,2.5,Im,12.302,0.029,12.474,0.026,11.414,,8.373,,12.885,0.032,12.461,0.03,12.377,0.036,3219.353,2819.184,1.6700591013510395e+18,37.3,2.71,41.4,2.35,0.1,0.613,1.0,0.914,1.83,2.0,1.0,0.0,0.0,0.0,0.0,hhdp,0.0,nnnn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.1773764,0.0397,-58.7658058,0.0417,-0.0066,119,31,-36,32,4.86,2.42,0.632,0.924,2.52,1N032,AAUU,3.0,0.0,55.806,56.166,36.852,36.785,826879717,0.296,2M
[],231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.433],233.0,6.433,J110438.04-585544.9,166.1585133,-58.9291528,0.0333,0.0317,131.4,Im,6.845,0.055,6.818,0.02,5.828,0.017,5.001,0.035,8.767,0.024,7.631,0.055,7.034,0.02,3239.372,2391.445,1.6700591013510316e+18,19.8,0.931,54.4,2.25,65.0,1.59,30.6,0.888,1.18,1.0,0.0,0.068,0.026,0.0,0.0,ph00,0.0,9981,59.0,59.0,59.0,59.0,38.0,38.0,39.0,39.0,4800.0,166.158514,0.0718,-58.9291527,0.1012,0.0602,24,33,14,42,0.935,2.23,1.58,0.888,1.18,1N000,AAAA,15.0,0.0,49.706,59.076,41.088,41.453,826881542,0.157,2M
[1.08],234.0,1.08,J110511.01-584446.4,166.2959141,-58.7462473,0.0566,0.0542,169.6,Im,12.389,0.029,12.532,0.03,11.759,,8.385,0.273,13.769,0.042,13.069,0.041,12.929,0.045,3059.053,2872.551,1.6700591013510397e+18,37.5,3.36,36.4,1.28,0.0,0.43,4.0,0.882,1.65,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,32nn,58.0,58.0,58.0,58.0,0.0,38.0,1.0,38.0,0.0,166.2959141,0.0762,-58.7462473,0.0661,-0.0078,0,42,0,39,3.36,1.28,0.43,0.882,1.65,3N000,AAUB,11.0,0.0,58.595,58.441,39.558,39.593,826879501,1.225,2M
[1.429],235.0,1.429,J110535.72-584547.7,166.3988738,-58.7632769,0.0649,0.0619,0.2,Im,13.317,0.032,13.336,0.034,12.753,,9.525,,14.749,0.033,14.141,0.022,13.899,0.05,2918.777,2829.417,1.6700591013510403e+18,34.0,10.1,31.8,3.43,-1.9,0.837,-3.7,0.996,4.47,1.0,0.0,0.0,0.0,0.0,0.001,dd0P,1.0,87nn,55.0,55.0,55.0,55.0,0.0,35.0,0.0,35.0,0.0,166.398874,0.0627,-58.7632759,0.0654,-0.0051,6,48,55,49,10.1,3.43,0.837,0.996,4.47,1N000,AAUU,3.0,0.0,55.09,55.147,35.898,35.656,826909054,1.209,2M
[0.827],236.0,0.827,J110554.98-584859.6,166.4791061,-58.816573,0.0432,0.0358,126.7,Im,8.776,0.024,8.685,0.023,8.297,0.025,6.714,0.058,9.343,0.024,9.246,0.027,9.218,0.029,2808.681,2690.866,1.6700591013510392e+18,45.5,14.4,48.0,14.8,44.2,8.15,18.8,13.1,13.0,2.0,0.0,0.013,0.002,0.0,0.0,hhd0,1.0,9960,54.0,56.0,54.0,56.0,36.0,36.0,30.0,36.0,0.0,166.4807726,0.0796,-58.8173732,0.075,-0.0539,-1281,26,2393,23,63.8,62.9,8.65,10.6,44.0,2Y429,AAAA,15.0,0.0,43.649,48.192,36.78,36.368,826908424,0.499,2M
[],237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.566, 9.052]",239.0,0.566,J110557.81-585051.0,166.4909054,-58.8475207,0.0586,0.0562,110.9,Im,12.325,0.03,12.425,0.029,12.859,,9.417,,12.902,0.023,12.5,0.025,12.402,0.026,2792.022,2609.975,1.6700591013510397e+18,36.4,1.58,37.0,1.2,-0.2,0.922,0.3,0.994,1.22,2.0,0.0,0.0,0.0,0.0,0.0,dddd,0.0,00nn,54.0,54.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.4909063,0.0591,-58.8475204,0.0586,-0.0107,67,34,49,35,1.57,1.2,0.922,0.994,1.22,2N000,AAUU,3.0,0.0,56.082,56.158,36.467,36.975,826908093,0.224,2M
[0.715],240.0,0.715,J110424.39-584835.9,166.1016541,-58.8099901,0.0385,0.037,138.8,Im,11.363,0.023,11.445,0.022,8.852,0.033,6.748,0.079,12.188,0.037,11.893,0.041,11.802,0.039,3320.567,2702.355,1.670059101351037e+18,47.1,17.5,49.4,5.62,33.1,6.37,13.7,1.69,8.7,1.0,0.0,0.0,0.0,0.0,0.001,0h00,1.0,3200,65.0,65.0,65.0,65.0,40.0,40.0,39.0,40.0,0.0,166.1016565,0.0381,-58.8099888,0.0383,0.0046,47,26,29,26,17.5,5.62,6.37,1.69,8.7,2N000,AAAA,15.0,0.0,64.319,65.646,40.381,40.924,826796193,0.664,2M
[],241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7.067],242.0,7.067,J110458.56-584450.4,166.2440095,-58.7473463,0.0428,0.0404,141.0,Im,11.377,0.024,11.436,0.022,11.867,,9.109,,11.881,0.026,11.586,0.026,11.518,0.021,3129.519,2868.861,1.6700591013510392e+18,45.6,4.18,48.3,1.74,-1.9,0.649,-3.5,0.921,2.09,1.0,0.0,0.0,0.0,0.0,0.0,ddh0,1.0,11nn,56.0,56.0,56.0,56.0,0.0,37.0,0.0,37.0,0.0,166.2440098,0.0426,-58.747346,0.042,-0.0097,12,27,25,28,4.18,1.74,0.649,0.921,2.09,1N000,AAUU,3.0,0.0,59.329,59.031,39.274,39.225,826879510,0.284,2M
[2.631],243.0,2.631,J110431.35-585501.1,166.1306278,-58.9169828,0.0512,0.0508,150.0,Im,12.069,0.028,12.154,0.027,9.838,0.092,7.167,0.093,13.909,0.029,13.133,0.041,12.811,0.057,3277.481,2422.8,1.6700591013510333e+18,38.8,16.8,40.0,4.81,11.8,2.0,11.7,2.17,7.82,3.0,0.0,0.0,0.0,0.0,0.001,0hd0,1.0,5310,55.0,55.0,54.0,55.0,36.0,36.0,24.0,36.0,0.0,166.130791,0.052,-58.9169975,0.0513,-0.0069,5,97,153,32,17.3,5.21,2.05,2.19,8.11,3Y031,AAAA,15.0,0.0,58.126,57.488,38.374,38.867,826795048,2.143,2M
[0.446],244.0,0.446,J110458.56-584450.4,166.2440095,-58.7473463,0.0428,0.0404,141.0,Im,11.377,0.024,11.436,0.022,11.867,,9.109,,11.881,0.026,11.586,0.026,11.518,0.021,3129.519,2868.861,1.6700591013510392e+18,45.6,4.18,48.3,1.74,-1.9,0.649,-3.5,0.921,2.09,1.0,0.0,0.0,0.0,0.0,0.0,ddh0,1.0,11nn,56.0,56.0,56.0,56.0,0.0,37.0,0.0,37.0,0.0,166.2440098,0.0426,-58.747346,0.042,-0.0097,12,27,25,28,4.18,1.74,0.649,0.921,2.09,1N000,AAUU,3.0,0.0,59.329,59.031,39.274,39.225,826879510,0.284,2M
[0.565],245.0,0.565,J110506.28-584442.2,166.2761909,-58.7450783,0.0423,0.041,161.4,Im,11.705,0.025,11.8,0.023,9.69,0.047,6.803,0.066,12.404,0.033,12.075,0.033,11.986,0.027,3085.878,2875.309,1.6700591013510395e+18,43.6,16.7,47.9,4.66,23.2,2.2,16.4,1.6,7.19,1.0,0.0,0.0,0.0,0.0,0.0,hhd0,1.0,6300,58.0,58.0,58.0,58.0,38.0,38.0,34.0,38.0,0.0,166.2761876,0.0412,-58.7450775,0.0728,0.0387,-54,28,-7,41,16.7,4.66,2.2,1.6,7.19,3N000,AAAA,15.0,0.0,57.948,58.034,38.377,39.018,826879483,0.452,2M
"[5.628, 7.065]",246.0,5.628,J110539.08-584557.3,166.4128357,-58.7659368,0.0389,0.0358,142.5,Im,9.893,0.023,9.981,0.021,9.962,0.061,9.096,,11.057,0.028,10.434,0.027,10.282,0.024,2899.757,2822.634,1.670059101351039e+18,47.5,28.8,52.6,21.9,17.9,1.02,1.0,0.992,15.7,1.0,0.0,0.0,0.0,0.0,0.0,ddO0,1.0,36nn,54.0,54.0,54.0,54.0,35.0,35.0,0.0,35.0,0.0,166.4128358,0.0369,-58.7659366,0.0377,-0.0106,0,25,55,25,28.8,21.9,1.02,0.992,15.7,1N000,AAAU,7.0,0.0,56.544,56.71,36.702,36.265,826909020,0.874,2M
[2.96],247.0,2.96,J110457.29-585707.8,166.2387121,-58.9521809,0.0771,0.0716,58.5,Im,13.256,0.035,13.467,0.042,10.334,0.108,7.808,0.205,14.746,0.064,13.782,,13.678,0.069,3130.294,2332.523,1.6700591013510336e+18,31.1,4.63,26.0,1.48,10.0,1.02,5.3,0.962,2.26,4.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,60.0,60.0,59.0,59.0,34.0,38.0,2.0,38.0,0.0,166.238728,0.0698,-58.9521797,0.0685,-0.0488,273,43,40,44,10.1,2.91,1.05,0.961,4.36,2N000,AAAB,15.0,0.0,60.107,60.301,37.921,37.745,826881783,1.061,2M
"[2.273, 6.641]",248.0,2.273,J110554.05-584824.1,166.4752164,-58.8067009,0.0484,0.0394,123.8,Im,10.851,0.026,10.836,0.024,10.337,0.057,7.476,0.11,11.298,0.022,11.08,0.022,11.012,0.019,2814.172,2716.667,1.6700591013510392e+18,42.2,4.38,46.1,3.96,19.0,1.33,9.9,3.85,3.53,2.0,0.0,0.0,0.0,0.0,0.0,hhH0,1.0,89nn,57.0,57.0,57.0,57.0,34.0,37.0,11.0,37.0,0.0,166.4752176,0.0468,-58.8067011,0.0425,-0.0203,52,27,-19,26,4.38,3.96,1.33,3.86,3.53,2N000,AAAB,15.0,0.0,56.418,57.317,37.087,37.303,826908547,0.134,2M
[],249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.571],250.0,0.571,J110553.17-584803.4,166.4715531,-58.8009445,0.0502,0.0482,163.0,Im,13.4,0.025,13.627,0.029,12.893,,9.591,,14.703,0.061,14.158,0.082,13.691,,2819.267,2731.696,1.6700591013510403e+18,42.9,5.9,37.8,1.54,-2.3,0.879,-2.8,1.18,2.67,1.0,0.0,0.0,0.0,0.0,0.0,hdD0,1.0,43nn,55.0,55.0,54.0,55.0,0.0,36.0,0.0,35.0,0.0,166.4715566,0.048,-58.8009447,0.0498,-0.0076,127,46,-53,48,5.89,1.55,0.879,1.18,2.67,1N000,AAUU,3.0,0.0,58.268,58.588,38.311,38.301,826908610,0.523,2M
"[1.744, 4.222]",251.0,1.744,J110420.33-585012.0,166.0847487,-58.8366745,0.1679,0.1001,23.2,Im,13.697,0.07,13.968,0.082,11.92,,8.9,,15.165,0.088,14.439,0.109,14.187,0.099,3342.49,2632.173,1.6700591013510374e+18,15.5,2.7,13.2,1.48,-5.8,0.664,-3.2,0.952,1.58,2.0,1.0,0.0,0.0,0.0,0.0,hh00,0.0,nnnn,65.0,65.0,64.0,65.0,0.0,35.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,65.602,66.146,42.879,42.775,826795897,1.925,2M
[0.236],252.0,0.236,J110548.70-584707.6,166.4529333,-58.7854669,0.0488,0.0473,163.4,Im,12.516,0.025,12.658,0.028,12.542,0.43,8.952,,13.406,0.024,12.815,0.022,12.667,0.032,2844.875,2771.998,1.6700591013510397e+18,43.1,5.42,39.4,1.62,2.5,0.944,1.6,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,21nn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.4529345,0.0506,-58.7854653,0.0527,-0.0094,44,34,131,35,5.4,1.63,0.944,1.0,2.5,3N000,AACU,7.0,0.0,57.282,56.359,37.791,38.067,826908774,0.576,2M
"[5.252, 5.644]",253.0,5.252,J110528.47-585700.1,166.368631,-58.9500444,0.0666,0.0647,2.2,Im,13.997,0.029,14.491,0.056,12.499,,9.559,,15.159,0.064,14.523,0.068,14.421,0.1,2954.93,2340.051,1.6700591013510328e+18,37.3,4.83,19.3,1.37,-0.3,0.804,-2.4,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,000P,1.0,41nn,64.0,64.0,58.0,64.0,0.0,40.0,0.0,40.0,0.0,166.3686313,0.0661,-58.9500426,0.0679,-0.0039,-20,62,248,64,4.82,1.37,0.804,1.0,2.25,2N000,AAUU,3.0,0.0,64.091,64.717,39.987,39.784,826906922,0.765,2M
[5.105],254.0,5.105,J110556.53-585249.0,166.4855494,-58.8802927,0.0348,0.0318,101.5,Im,8.658,0.022,8.795,0.019,8.588,0.025,8.065,0.158,9.573,0.023,8.953,0.069,8.814,0.023,2798.564,2524.116,1.670059101351039e+18,49.2,1.47,57.5,1.61,44.2,0.892,6.9,0.952,1.29,2.0,1.0,0.0,0.0,0.0,0.0,0d00,0.0,nnnn,58.0,58.0,58.0,58.0,38.0,38.0,3.0,38.0,0.0,166.4854258,0.0317,-58.880283,0.0299,-0.0055,3,23,18,23,8.14,7.99,0.953,0.953,5.24,1N023,AAAB,15.0,0.0,60.103,59.917,40.961,40.695,826907717,0.174,2M
[],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.525],256.0,0.525,J110552.02-584739.4,166.4667732,-58.7943044,0.0392,0.0363,144.0,Im,10.931,0.023,11.057,0.021,11.198,0.123,9.274,,11.921,0.023,11.256,0.022,11.055,0.024,2825.899,2749.024,1.6700591013510392e+18,47.2,1.88,53.0,1.68,8.8,0.901,0.7,1.03,1.45,1.0,0.0,0.0,0.0,0.0,0.0,hhd0,0.0,68nn,56.0,56.0,56.0,56.0,8.0,37.0,0.0,37.0,0.0,166.4667734,0.0377,-58.7943037,0.0388,-0.0113,6,26,55,26,1.88,1.67,0.901,1.03,1.45,1N000,AABU,7.0,0.0,58.508,58.653,38.682,38.267,826908687,0.118,2M
